WORKSHOP 3 EXPORTED DATA: [C:\Workshop 96\Data Manager\Sharan Chandran\Ti6242\Ti6242-4-Old-FS\Day 2 - 5800.W02 - 1]
*************************************************************************************************
Source of data: ToolKit
WS3 File Version: 1.04
Number of bytes in subfile: 715209
Total number of data points: 59569
Test date: 08/01/2018
Test time: 17:26:49
Player Step: 1
Step Capture No: 1
Actuator: 2
*************************************************************************************************
Actuator: 1  Channel:0,  Actuator: 1  Channel:1,  Actuator: 1  Channel:2,  
3.15,  0.18,  1166.8750,  
0.38,  0.12,  1167.0160,  
2.29,  0.16,  1167.1870,  
5.03,  0.22,  1167.3280,  
7.77,  0.29,  1167.4840,  
9.91,  0.34,  1167.6250,  
12.70,  0.40,  1167.7810,  
15.41,  0.47,  1167.9220,  
16.36,  0.49,  1168.0780,  
14.25,  0.44,  1168.2190,  
11.48,  0.38,  1168.3750,  
8.72,  0.31,  1168.5160,  
5.94,  0.25,  1168.6720,  
3.85,  0.20,  1168.8120,  
1.07,  0.14,  1168.9690,  
1.62,  0.15,  1169.1090,  
3.61,  0.19,  1169.2660,  
6.52,  0.26,  1169.4060,  
9.17,  0.32,  1169.5620,  
11.97,  0.38,  1169.7030,  
14.08,  0.43,  1169.8590,  
16.77,  0.50,  1170.0000,  
14.91,  0.45,  1170.1560,  
12.91,  0.41,  1170.2970,  
10.09,  0.34,  1170.4530,  
7.28,  0.28,  1170.5940,  
4.56,  0.22,  1170.7500,  
2.44,  0.17,  1170.8910,  
0.19,  0.12,  1171.0470,  
2.96,  0.18,  1171.1870,  
5.76,  0.24,  1171.3590,  
8.49,  0.30,  1171.5000,  
11.31,  0.37,  1171.6720,  
13.38,  0.43,  1171.8120,  
16.82,  0.50,  1171.9840,  
15.60,  0.47,  1172.1250,  
12.91,  0.41,  1172.2810,  
10.10,  0.34,  1172.4220,  
7.29,  0.28,  1172.5940,  
4.55,  0.22,  1172.7340,  
2.44,  0.17,  1172.8910,  
0.18,  0.12,  1173.0310,  
3.01,  0.18,  1173.1870,  
5.75,  0.24,  1173.3280,  
7.80,  0.29,  1173.4840,  
10.59,  0.35,  1173.6250,  
13.38,  0.42,  1173.7810,  
15.44,  0.47,  1173.9220,  
15.56,  0.47,  1174.0940,  
13.55,  0.42,  1174.2340,  
10.76,  0.36,  1174.3910,  
8.03,  0.30,  1174.5310,  
5.91,  0.23,  1174.6870,  
3.12,  0.18,  1174.8280,  
0.39,  0.12,  1174.9840,  
2.34,  0.16,  1175.1250,  
5.06,  0.22,  1175.2970,  
7.10,  0.27,  1175.4370,  
10.61,  0.35,  1175.6090,  
12.67,  0.40,  1175.7500,  
15.46,  0.47,  1175.9220,  
16.33,  0.49,  1176.0620,  
13.53,  0.42,  1176.2190,  
10.75,  0.36,  1176.3590,  
8.67,  0.31,  1176.5160,  
5.89,  0.25,  1176.6560,  
3.15,  0.18,  1176.8280,  
0.37,  0.12,  1176.9690,  
2.35,  0.16,  1177.1250,  
4.33,  0.21,  1177.2660,  
7.09,  0.27,  1177.4220,  
9.87,  0.33,  1177.5620,  
12.69,  0.40,  1177.7340,  
15.48,  0.47,  1177.8750,  
17.04,  0.50,  1178.0310,  
14.21,  0.44,  1178.1720,  
11.48,  0.38,  1178.3280,  
8.74,  0.31,  1178.4690,  
6.59,  0.26,  1178.6250,  
3.85,  0.20,  1178.7660,  
1.07,  0.14,  1178.9370,  
1.58,  0.15,  1179.0780,  
4.31,  0.21,  1179.2340,  
6.46,  0.25,  1179.3750,  
9.20,  0.32,  1179.5310,  
11.98,  0.38,  1179.6720,  
14.07,  0.43,  1179.8280,  
16.81,  0.50,  1179.9690,  
14.87,  0.45,  1180.1410,  
12.21,  0.39,  1180.2810,  
9.41,  0.33,  1180.4370,  
7.33,  0.28,  1180.5780,  
4.54,  0.22,  1180.7340,  
1.77,  0.15,  1180.8750,  
0.91,  0.13,  1181.0310,  
2.99,  0.18,  1181.1720,  
6.41,  0.25,  1181.3440,  
8.52,  0.30,  1181.4840,  
11.29,  0.37,  1181.6410,  
14.06,  0.43,  1181.7810,  
16.14,  0.48,  1181.9370,  
15.61,  0.47,  1182.0780,  
12.90,  0.41,  1182.2340,  
10.07,  0.34,  1182.3750,  
8.03,  0.29,  1182.5310,  
5.24,  0.23,  1182.6720,  
2.44,  0.17,  1182.8440,  
0.18,  0.12,  1182.9840,  
2.99,  0.18,  1183.1410,  
5.01,  0.22,  1183.2810,  
7.81,  0.29,  1183.4370,  
10.59,  0.35,  1183.5780,  
13.38,  0.42,  1183.7340,  
15.46,  0.47,  1183.8750,  
16.35,  0.49,  1184.0470,  
13.56,  0.42,  1184.1870,  
10.77,  0.36,  1184.3590,  
8.04,  0.29,  1184.5000,  
5.22,  0.23,  1184.6720,  
2.44,  0.17,  1184.8440,  
0.18,  0.12,  1184.9840,  
2.96,  0.18,  1185.1250,  
5.06,  0.23,  1185.2810,  
7.79,  0.29,  1185.4220,  
10.61,  0.35,  1185.5620,  
12.63,  0.40,  1185.7030,  
15.50,  0.47,  1185.8590,  
16.32,  0.49,  1186.0000,  
13.58,  0.42,  1186.1720,  
11.49,  0.38,  1186.3120,  
8.04,  0.30,  1186.4840,  
5.92,  0.25,  1186.6250,  
3.15,  0.18,  1186.7810,  
0.38,  0.12,  1186.9220,  
2.35,  0.16,  1187.0940,  
4.32,  0.22,  1187.2340,  
7.13,  0.27,  1187.3910,  
9.91,  0.34,  1187.5310,  
12.67,  0.40,  1187.6870,  
14.73,  0.45,  1187.8280,  
17.04,  0.50,  1187.9840,  
14.22,  0.44,  1188.1250,  
11.43,  0.37,  1188.2810,  
9.41,  0.33,  1188.4220,  
6.58,  0.26,  1188.5780,  
3.86,  0.20,  1188.7190,  
1.05,  0.14,  1188.8910,  
1.66,  0.15,  1189.0310,  
3.64,  0.19,  1189.1870,  
6.48,  0.26,  1189.3280,  
9.19,  0.32,  1189.4840,  
11.28,  0.38,  1189.6250,  
14.10,  0.43,  1189.7810,  
16.81,  0.50,  1189.9220,  
14.88,  0.45,  1190.0940,  
12.20,  0.39,  1190.2340,  
9.41,  0.33,  1190.3910,  
7.30,  0.28,  1190.5310,  
4.56,  0.22,  1190.6870,  
1.74,  0.15,  1190.8280,  
0.18,  0.12,  1190.9840,  
2.95,  0.18,  1191.1250,  
5.79,  0.24,  1191.2970,  
8.53,  0.30,  1191.4370,  
11.29,  0.37,  1191.6090,  
14.04,  0.43,  1191.7500,  
16.82,  0.50,  1191.9060,  
15.61,  0.47,  1192.0470,  
12.90,  0.41,  1192.2190,  
10.11,  0.34,  1192.3590,  
7.31,  0.28,  1192.5160,  
4.54,  0.22,  1192.6560,  
2.45,  0.17,  1192.8120,  
0.18,  0.12,  1192.9530,  
2.95,  0.18,  1193.1090,  
5.04,  0.22,  1193.2500,  
7.83,  0.29,  1193.4060,  
10.57,  0.35,  1193.5470,  
13.41,  0.42,  1193.7190,  
16.09,  0.48,  1193.8590,  
15.62,  0.47,  1194.0160,  
13.57,  0.42,  1194.1560,  
10.80,  0.36,  1194.3280,  
8.02,  0.30,  1194.4690,  
5.22,  0.23,  1194.6250,  
3.14,  0.17,  1194.7660,  
0.39,  0.12,  1194.9220,  
2.29,  0.16,  1195.0620,  
5.05,  0.22,  1195.2340,  
7.81,  0.29,  1195.3750,  
10.61,  0.35,  1195.5470,  
13.36,  0.42,  1195.6870,  
16.12,  0.48,  1195.8590,  
16.35,  0.49,  1196.0000,  
13.57,  0.42,  1196.1560,  
10.76,  0.36,  1196.2970,  
8.01,  0.30,  1196.4530,  
5.93,  0.25,  1196.5940,  
2.41,  0.17,  1196.7660,  
0.39,  0.12,  1196.9060,  
2.28,  0.16,  1197.0780,  
5.05,  0.22,  1197.2190,  
7.81,  0.29,  1197.3910,  
11.32,  0.37,  1197.5620,  
13.34,  0.42,  1197.7030,  
16.12,  0.48,  1197.8440,  
16.34,  0.49,  1198.0000,  
13.56,  0.42,  1198.1410,  
10.76,  0.36,  1198.2810,  
8.72,  0.31,  1198.4220,  
5.92,  0.25,  1198.5940,  
3.14,  0.18,  1198.7340,  
0.39,  0.12,  1198.8910,  
2.33,  0.16,  1199.0310,  
4.29,  0.21,  1199.1870,  
7.13,  0.27,  1199.3280,  
9.93,  0.34,  1199.4840,  
11.96,  0.38,  1199.6250,  
15.43,  0.47,  1199.7970,  
17.04,  0.50,  1199.9370,  
14.20,  0.44,  1200.1090,  
11.48,  0.38,  1200.2500,  
8.73,  0.31,  1200.4060,  
5.92,  0.25,  1200.5470,  
3.13,  0.18,  1200.7190,  
1.08,  0.14,  1200.8590,  
1.61,  0.15,  1201.0160,  
4.34,  0.21,  1201.1560,  
7.10,  0.27,  1201.3120,  
9.25,  0.32,  1201.4530,  
11.96,  0.39,  1201.6090,  
14.78,  0.45,  1201.7500,  
17.04,  0.50,  1201.9060,  
14.91,  0.45,  1202.0470,  
12.20,  0.39,  1202.2190,  
9.40,  0.33,  1202.3590,  
6.60,  0.26,  1202.5160,  
3.86,  0.20,  1202.6560,  
1.75,  0.15,  1202.8120,  
0.89,  0.13,  1202.9530,  
3.65,  0.19,  1203.1250,  
6.43,  0.26,  1203.2660,  
9.18,  0.32,  1203.4370,  
11.96,  0.38,  1203.5780,  
14.05,  0.43,  1203.7340,  
16.82,  0.50,  1203.8750,  
14.90,  0.45,  1204.0470,  
12.20,  0.39,  1204.1870,  
9.42,  0.33,  1204.3590,  
6.63,  0.26,  1204.5000,  
3.84,  0.20,  1204.6560,  
1.77,  0.15,  1204.7970,  
0.87,  0.13,  1204.9690,  
3.60,  0.19,  1205.1090,  
6.50,  0.26,  1205.2660,  
9.22,  0.32,  1205.4060,  
11.27,  0.37,  1205.5620,  
14.08,  0.43,  1205.7030,  
16.81,  0.50,  1205.8590,  
15.59,  0.47,  1206.0000,  
12.90,  0.41,  1206.1560,  
10.09,  0.34,  1206.2970,  
7.30,  0.28,  1206.4690,  
4.54,  0.21,  1206.6090,  
2.46,  0.17,  1206.7660,  
0.17,  0.12,  1206.9060,  
2.97,  0.18,  1207.0620,  
5.75,  0.24,  1207.2030,  
8.50,  0.30,  1207.3750,  
10.59,  0.35,  1207.5160,  
14.04,  0.43,  1207.6870,  
16.13,  0.48,  1207.8280,  
15.59,  0.47,  1208.0000,  
12.20,  0.39,  1208.1720,  
10.09,  0.34,  1208.3120,  
7.29,  0.28,  1208.4530,  
4.56,  0.22,  1208.6090,  
2.43,  0.17,  1208.7500,  
0.18,  0.12,  1208.9060,  
2.99,  0.18,  1209.0470,  
5.80,  0.24,  1209.2190,  
8.46,  0.30,  1209.3590,  
10.68,  0.35,  1209.5160,  
13.34,  0.42,  1209.6560,  
16.13,  0.48,  1209.8120,  
15.59,  0.47,  1209.9530,  
12.90,  0.41,  1210.1250,  
10.78,  0.36,  1210.2660,  
8.01,  0.30,  1210.4220,  
5.24,  0.23,  1210.5620,  
2.42,  0.17,  1210.7340,  
0.18,  0.12,  1210.8750,  
2.93,  0.18,  1211.0310,  
5.06,  0.22,  1211.1720,  
7.78,  0.29,  1211.3280,  
10.64,  0.35,  1211.4690,  
13.38,  0.42,  1211.6410,  
15.44,  0.48,  1211.7810,  
16.34,  0.49,  1211.9370,  
13.54,  0.42,  1212.0780,  
10.77,  0.36,  1212.2340,  
8.72,  0.31,  1212.3750,  
5.90,  0.25,  1212.5310,  
3.13,  0.18,  1212.6720,  
0.38,  0.12,  1212.8440,  
2.27,  0.16,  1212.9840,  
4.37,  0.21,  1213.1410,  
7.13,  0.27,  1213.2810,  
9.90,  0.34,  1213.4370,  
12.66,  0.40,  1213.5780,  
14.75,  0.45,  1213.7340,  
17.04,  0.51,  1213.8750,  
14.18,  0.44,  1214.0310,  
12.22,  0.39,  1214.1720,  
8.71,  0.31,  1214.3440,  
6.60,  0.26,  1214.4840,  
3.85,  0.20,  1214.6410,  
1.06,  0.14,  1214.7810,  
1.61,  0.15,  1214.9370,  
3.60,  0.19,  1215.0780,  
6.40,  0.25,  1215.2340,  
9.22,  0.32,  1215.3750,  
12.01,  0.39,  1215.5470,  
14.75,  0.45,  1215.6870,  
17.05,  0.51,  1215.8590,  
14.86,  0.46,  1216.0000,  
11.50,  0.38,  1216.1720,  
9.39,  0.33,  1216.3120,  
6.62,  0.26,  1216.4690,  
3.84,  0.20,  1216.6090,  
1.75,  0.15,  1216.7660,  
0.94,  0.14,  1216.9060,  
3.63,  0.19,  1217.0780,  
6.48,  0.26,  1217.2190,  
9.23,  0.32,  1217.3750,  
11.25,  0.37,  1217.5160,  
14.12,  0.43,  1217.6720,  
16.82,  0.50,  1217.8120,  
14.91,  0.46,  1217.9840,  
12.19,  0.39,  1218.1250,  
10.08,  0.34,  1218.2810,  
7.30,  0.28,  1218.4220,  
4.56,  0.22,  1218.5940,  
1.74,  0.15,  1218.7340,  
0.87,  0.13,  1218.8910,  
2.97,  0.18,  1219.0310,  
6.43,  0.26,  1219.2030,  
8.52,  0.30,  1219.3440,  
11.27,  0.37,  1219.5160,  
14.12,  0.43,  1219.6560,  
16.80,  0.50,  1219.8120,  
14.90,  0.45,  1219.9530,  
12.90,  0.41,  1220.1090,  
10.10,  0.34,  1220.2500,  
7.32,  0.28,  1220.4060,  
5.24,  0.23,  1220.5470,  
1.76,  0.15,  1220.7190,  
0.18,  0.12,  1220.8590,  
2.96,  0.18,  1221.0160,  
5.73,  0.24,  1221.1560,  
8.51,  0.30,  1221.3120,  
10.60,  0.35,  1221.4530,  
13.37,  0.42,  1221.6090,  
16.12,  0.48,  1221.7500,  
16.31,  0.49,  1221.9060,  
13.59,  0.42,  1222.0470,  
10.78,  0.36,  1222.2190,  
8.01,  0.30,  1222.3590,  
5.25,  0.23,  1222.5160,  
3.10,  0.18,  1222.6560,  
0.39,  0.12,  1222.8120,  
2.29,  0.16,  1222.9530,  
5.13,  0.23,  1223.1090,  
7.11,  0.27,  1223.2500,  
9.90,  0.34,  1223.4220,  
12.68,  0.40,  1223.5620,  
15.43,  0.47,  1223.7340,  
16.35,  0.49,  1223.8750,  
13.57,  0.42,  1224.0470,  
10.77,  0.36,  1224.1870,  
8.02,  0.30,  1224.3440,  
5.93,  0.25,  1224.4840,  
3.14,  0.18,  1224.6410,  
0.38,  0.12,  1224.7810,  
2.29,  0.16,  1224.9530,  
4.99,  0.22,  1225.0940,  
7.91,  0.29,  1225.2660,  
9.85,  0.33,  1225.4060,  
12.72,  0.40,  1225.5620,  
15.43,  0.47,  1225.7030,  
16.33,  0.49,  1225.8590,  
14.23,  0.44,  1226.0000,  
11.45,  0.37,  1226.1720,  
8.72,  0.31,  1226.3120,  
5.93,  0.25,  1226.4840,  
3.13,  0.18,  1226.6250,  
0.39,  0.12,  1226.7810,  
1.64,  0.15,  1226.9220,  
4.34,  0.21,  1227.0780,  
7.12,  0.27,  1227.2190,  
9.91,  0.34,  1227.3750,  
11.97,  0.38,  1227.5160,  
14.74,  0.47,  1227.6870,  
17.04,  0.50,  1227.8280,  
14.23,  0.44,  1227.9840,  
11.47,  0.38,  1228.1250,  
9.40,  0.33,  1228.2810,  
6.60,  0.26,  1228.4220,  
3.82,  0.20,  1228.5940,  
1.07,  0.14,  1228.7340,  
1.64,  0.15,  1228.8910,  
3.62,  0.19,  1229.0310,  
6.45,  0.26,  1229.1870,  
9.24,  0.32,  1229.3280,  
11.94,  0.38,  1229.4840,  
14.07,  0.43,  1229.6250,  
16.81,  0.50,  1229.7810,  
14.88,  0.45,  1229.9220,  
12.21,  0.39,  1230.0940,  
9.40,  0.33,  1230.2340,  
7.29,  0.28,  1230.3910,  
4.55,  0.22,  1230.5310,  
1.75,  0.15,  1230.6870,  
0.18,  0.12,  1230.8280,  
2.96,  0.18,  1230.9840,  
5.76,  0.24,  1231.1250,  
8.52,  0.30,  1231.2810,  
10.58,  0.35,  1231.4220,  
14.04,  0.43,  1231.5940,  
16.13,  0.48,  1231.7340,  
15.59,  0.47,  1231.8910,  
12.92,  0.41,  1232.0310,  
10.03,  0.34,  1232.2030,  
8.05,  0.28,  1232.3440,  
4.54,  0.22,  1232.5160,  
2.45,  0.17,  1232.6560,  
0.18,  0.12,  1232.8120,  
2.96,  0.18,  1232.9530,  
5.68,  0.24,  1233.1090,  
7.79,  0.29,  1233.2500,  
10.59,  0.35,  1233.4060,  
13.38,  0.42,  1233.5470,  
16.13,  0.48,  1233.7190,  
15.61,  0.47,  1233.8590,  
13.55,  0.42,  1234.0160,  
10.79,  0.36,  1234.1560,  
8.03,  0.30,  1234.3120,  
5.91,  0.25,  1234.4530,  
3.14,  0.18,  1234.6090,  
0.38,  0.12,  1234.7500,  
2.36,  0.16,  1234.9220,  
5.05,  0.22,  1235.0620,  
7.81,  0.29,  1235.2340,  
10.59,  0.35,  1235.3750,  
13.38,  0.42,  1235.5470,  
16.12,  0.48,  1235.7190,  
15.58,  0.47,  1235.8590,  
13.57,  0.42,  1236.0000,  
10.76,  0.36,  1236.1560,  
8.02,  0.29,  1236.2970,  
5.94,  0.25,  1236.4530,  
3.14,  0.18,  1236.5940,  
0.39,  0.12,  1236.7660,  
2.32,  0.16,  1236.9060,  
5.06,  0.23,  1237.0620,  
7.10,  0.27,  1237.2030,  
9.92,  0.34,  1237.3590,  
12.67,  0.40,  1237.5000,  
15.44,  0.47,  1237.6720,  
16.35,  0.49,  1237.8120,  
13.54,  0.42,  1237.9840,  
10.79,  0.36,  1238.1250,  
8.02,  0.30,  1238.2970,  
5.93,  0.25,  1238.4370,  
2.43,  0.17,  1238.6090,  
0.38,  0.12,  1238.7500,  
2.30,  0.17,  1238.9220,  
5.04,  0.22,  1239.0620,  
7.80,  0.29,  1239.2190,  
10.59,  0.35,  1239.3590,  
12.70,  0.40,  1239.5160,  
15.43,  0.47,  1239.6560,  
16.33,  0.49,  1239.8280,  
13.58,  0.42,  1239.9690,  
10.78,  0.36,  1240.1250,  
8.72,  0.31,  1240.2660,  
5.93,  0.25,  1240.4220,  
3.14,  0.19,  1240.5620,  
0.39,  0.12,  1240.7340,  
2.32,  0.16,  1240.8750,  
4.35,  0.21,  1241.0310,  
7.12,  0.27,  1241.1720,  
9.88,  0.34,  1241.3440,  
12.68,  0.40,  1241.4840,  
15.45,  0.47,  1241.6410,  
17.04,  0.50,  1241.7810,  
14.21,  0.44,  1241.9370,  
11.48,  0.38,  1242.0780,  
8.73,  0.31,  1242.2340,  
6.60,  0.26,  1242.3750,  
3.85,  0.20,  1242.5310,  
1.07,  0.14,  1242.6720,  
0.87,  0.13,  1242.8280,  
3.64,  0.19,  1242.9690,  
6.45,  0.26,  1243.1250,  
9.24,  0.32,  1243.2660,  
11.96,  0.38,  1243.4370,  
14.08,  0.44,  1243.5780,  
16.81,  0.50,  1243.7340,  
14.87,  0.45,  1243.8750,  
12.20,  0.39,  1244.0310,  
10.06,  0.34,  1244.1720,  
7.32,  0.28,  1244.3440,  
4.52,  0.21,  1244.4840,  
1.74,  0.15,  1244.6410,  
0.94,  0.13,  1244.7810,  
2.99,  0.18,  1244.9370,  
5.73,  0.24,  1245.0780,  
8.50,  0.30,  1245.2340,  
10.61,  0.37,  1245.3750,  
13.38,  0.42,  1245.5310,  
16.09,  0.48,  1245.6720,  
15.63,  0.47,  1245.8440,  
12.90,  0.41,  1245.9840,  
10.12,  0.34,  1246.1410,  
8.00,  0.30,  1246.2810,  
5.24,  0.23,  1246.4370,  
2.45,  0.17,  1246.5780,  
0.18,  0.12,  1246.7500,  
2.93,  0.18,  1246.8910,  
5.81,  0.24,  1247.0620,  
7.78,  0.29,  1247.2030,  
11.30,  0.37,  1247.3750,  
13.38,  0.42,  1247.5160,  
16.12,  0.48,  1247.6870,  
15.62,  0.47,  1247.8280,  
12.91,  0.41,  1247.9840,  
10.08,  0.34,  1248.1250,  
8.04,  0.30,  1248.2810,  
5.22,  0.23,  1248.4220,  
2.45,  0.17,  1248.5780,  
0.36,  0.12,  1248.7190,  
2.33,  0.16,  1248.8750,  
5.02,  0.22,  1249.0160,  
7.81,  0.29,  1249.1720,  
9.90,  0.34,  1249.3120,  
12.68,  0.40,  1249.4840,  
15.48,  0.47,  1249.6250,  
16.34,  0.49,  1249.7810,  
13.57,  0.42,  1249.9220,  
11.45,  0.38,  1250.0780,  
8.73,  0.31,  1250.2190,  
5.92,  0.25,  1250.3750,  
3.85,  0.18,  1250.5160,  
0.39,  0.12,  1250.6870,  
1.67,  0.15,  1250.8280,  
4.32,  0.21,  1250.9840,  
7.15,  0.27,  1251.1250,  
9.84,  0.33,  1251.2810,  
12.01,  0.39,  1251.4220,  
14.74,  0.45,  1251.5780,  
17.04,  0.51,  1251.7190,  
14.22,  0.44,  1251.8910,  
11.49,  0.38,  1252.0310,  
9.41,  0.33,  1252.1870,  
6.62,  0.26,  1252.3280,  
3.82,  0.20,  1252.4840,  
1.75,  0.15,  1252.6250,  
0.89,  0.13,  1252.7810,  
3.64,  0.19,  1252.9220,  
6.44,  0.26,  1253.0940,  
9.22,  0.32,  1253.2340,  
11.28,  0.38,  1253.3910,  
14.06,  0.43,  1253.5310,  
16.82,  0.50,  1253.6870,  
14.90,  0.46,  1253.8280,  
12.92,  0.41,  1253.9840,  
10.07,  0.34,  1254.1250,  
7.30,  0.28,  1254.2810,  
4.55,  0.21,  1254.4220,  
1.75,  0.16,  1254.5940,  
0.18,  0.12,  1254.7340,  
3.00,  0.18,  1254.8910,  
5.77,  0.24,  1255.0310,  
8.53,  0.30,  1255.1870,  
10.59,  0.35,  1255.3280,  
13.39,  0.42,  1255.4840,  
16.12,  0.48,  1255.6250,  
15.60,  0.47,  1255.7970,  
12.88,  0.41,  1255.9370,  
10.06,  0.34,  1256.1090,  
8.05,  0.30,  1256.2500,  
4.54,  0.22,  1256.4220,  
2.46,  0.17,  1256.5620,  
0.18,  0.12,  1256.7190,  
2.94,  0.18,  1256.8590,  
5.02,  0.22,  1257.0160,  
7.82,  0.29,  1257.1560,  
10.61,  0.35,  1257.3280,  
13.42,  0.42,  1257.4690,  
16.11,  0.48,  1257.6250,  
16.35,  0.49,  1257.7660,  
13.57,  0.42,  1257.9220,  
10.79,  0.36,  1258.0620,  
8.03,  0.30,  1258.2340,  
5.24,  0.23,  1258.3750,  
3.15,  0.17,  1258.5310,  
0.39,  0.12,  1258.6720,  
2.32,  0.16,  1258.8280,  
5.03,  0.22,  1258.9690,  
7.08,  0.27,  1259.1250,  
9.92,  0.34,  1259.2660,  
12.67,  0.40,  1259.4370,  
15.44,  0.47,  1259.5780,  
16.36,  0.49,  1259.7340,  
14.24,  0.44,  1259.8750,  
11.49,  0.38,  1260.0310,  
8.72,  0.31,  1260.1720,  
5.93,  0.25,  1260.3280,  
3.84,  0.20,  1260.4690,  
1.06,  0.14,  1260.6410,  
1.61,  0.15,  1260.7810,  
4.35,  0.21,  1260.9370,  
7.12,  0.27,  1261.0780,  
9.17,  0.32,  1261.2340,  
12.05,  0.39,  1261.3750,  
14.75,  0.45,  1261.5310,  
16.83,  0.50,  1261.6720,  
14.25,  0.44,  1261.8440,  
12.21,  0.39,  1261.9840,  
9.41,  0.33,  1262.1410,  
6.64,  0.26,  1262.2810,  
3.82,  0.20,  1262.4370,  
1.76,  0.15,  1262.5780,  
0.89,  0.13,  1262.7340,  
3.61,  0.19,  1262.8750,  
5.75,  0.24,  1263.0310,  
8.49,  0.30,  1263.1720,  
11.30,  0.37,  1263.3440,  
14.07,  0.43,  1263.4840,  
16.83,  0.50,  1263.6410,  
15.59,  0.47,  1263.7810,  
12.91,  0.41,  1263.9370,  
10.08,  0.34,  1264.0780,  
7.31,  0.28,  1264.2340,  
5.24,  0.23,  1264.3750,  
2.44,  0.17,  1264.5470,  
0.18,  0.12,  1264.6870,  
2.97,  0.18,  1264.8590,  
5.74,  0.24,  1265.0000,  
8.54,  0.30,  1265.1720,  
11.28,  0.37,  1265.3440,  
14.05,  0.43,  1265.4840,  
16.79,  0.50,  1265.6250,  
15.60,  0.47,  1265.7810,  
12.89,  0.41,  1265.9220,  
10.08,  0.34,  1266.0780,  
7.32,  0.28,  1266.2190,  
5.25,  0.23,  1266.3750,  
2.44,  0.17,  1266.5160,  
0.18,  0.12,  1266.6720,  
2.38,  0.16,  1266.8120,  
5.81,  0.24,  1266.9840,  
7.81,  0.29,  1267.1250,  
10.55,  0.35,  1267.2810,  
13.38,  0.42,  1267.4220,  
16.07,  0.48,  1267.5940,  
15.60,  0.47,  1267.7340,  
13.54,  0.42,  1267.8910,  
10.76,  0.36,  1268.0310,  
8.04,  0.30,  1268.2030,  
5.22,  0.23,  1268.3440,  
2.44,  0.17,  1268.5160,  
0.18,  0.12,  1268.6560,  
2.32,  0.18,  1268.8120,  
5.06,  0.22,  1268.9530,  
7.82,  0.29,  1269.1090,  
10.65,  0.35,  1269.2500,  
12.66,  0.40,  1269.4060,  
15.46,  0.47,  1269.5470,  
16.35,  0.49,  1269.7030,  
13.57,  0.42,  1269.8440,  
11.47,  0.37,  1270.0000,  
8.73,  0.31,  1270.1410,  
5.92,  0.25,  1270.3120,  
3.15,  0.18,  1270.4530,  
0.38,  0.12,  1270.6090,  
1.71,  0.15,  1270.7500,  
4.35,  0.21,  1270.9060,  
7.10,  0.27,  1271.0470,  
9.91,  0.34,  1271.2190,  
12.66,  0.40,  1271.3590,  
14.78,  0.45,  1271.5160,  
17.05,  0.50,  1271.6560,  
14.23,  0.44,  1271.8120,  
12.22,  0.39,  1271.9530,  
9.40,  0.33,  1272.1090,  
6.61,  0.26,  1272.2500,  
3.85,  0.20,  1272.4220,  
1.07,  0.14,  1272.5620,  
1.61,  0.15,  1272.7340,  
4.34,  0.21,  1272.8750,  
7.10,  0.27,  1273.0470,  
9.22,  0.32,  1273.1870,  
12.03,  0.39,  1273.3440,  
14.72,  0.45,  1273.4840,  
17.04,  0.50,  1273.6410,  
14.90,  0.45,  1273.7810,  
12.21,  0.39,  1273.9370,  
9.41,  0.33,  1274.0780,  
6.60,  0.26,  1274.2340,  
4.56,  0.22,  1274.3750,  
1.75,  0.15,  1274.5310,  
0.90,  0.13,  1274.6720,  
3.65,  0.19,  1274.8440,  
6.42,  0.26,  1274.9840,  
8.51,  0.30,  1275.1410,  
11.29,  0.37,  1275.2810,  
14.06,  0.43,  1275.4370,  
16.13,  0.48,  1275.5780,  
15.60,  0.47,  1275.7340,  
12.91,  0.41,  1275.8750,  
10.08,  0.34,  1276.0470,  
7.30,  0.28,  1276.1870,  
4.55,  0.22,  1276.3590,  
1.73,  0.15,  1276.5000,  
0.87,  0.13,  1276.6720,  
2.93,  0.18,  1276.8120,  
6.43,  0.26,  1276.9840,  
8.57,  0.31,  1277.1250,  
11.29,  0.37,  1277.2810,  
14.07,  0.43,  1277.4220,  
16.81,  0.50,  1277.5940,  
14.94,  0.46,  1277.7340,  
12.91,  0.41,  1277.8910,  
10.10,  0.34,  1278.0310,  
7.32,  0.28,  1278.1870,  
5.25,  0.23,  1278.3280,  
2.45,  0.17,  1278.4840,  
0.19,  0.12,  1278.6250,  
2.99,  0.18,  1278.7810,  
5.05,  0.22,  1278.9220,  
7.82,  0.31,  1279.0940,  
10.60,  0.35,  1279.2340,  
13.38,  0.42,  1279.3910,  
16.12,  0.48,  1279.5310,  
16.34,  0.49,  1279.6870,  
13.57,  0.42,  1279.8280,  
10.75,  0.36,  1279.9840,  
8.04,  0.30,  1280.1250,  
5.23,  0.23,  1280.2970,  
3.14,  0.18,  1280.4370,  
0.18,  0.12,  1280.6090,  
2.31,  0.16,  1280.7500,  
5.06,  0.23,  1280.9220,  
7.79,  0.29,  1281.0620,  
10.60,  0.35,  1281.2190,  
13.38,  0.42,  1281.3590,  
15.44,  0.47,  1281.5160,  
16.34,  0.49,  1281.6560,  
13.57,  0.42,  1281.8120,  
11.47,  0.38,  1281.9530,  
8.72,  0.31,  1282.1090,  
