#FILE:Ti6242.ngb-ds3
#FORMAT:NETZSCH5
#FTYPE:ASCII
#IDENTITY:As Received
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:MET
#DATE/TIME:04.12.2017 16:45
#CORR. FILE:Ti6242.ngb-bs3
#LABORATORY:DB
#OPERATOR:Sharan
#REMARK:
#SAMPLE:Ti6242
#SAMPLE MASS /mg:57.898
#MATERIAL:
#REFERENCE:Shalini
#REFERENCE MASS /mg:0.002
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0.0
#REFERENCE CRUCIBLE MASS /mg:0.0
#CORR. CODE:020
#EXO:+1
#RANGE:1100/10.0(K/min)/  25
#SEGMENT:S2/2

##Temp./oC;Time/min;DSC/(mW/mg);Sensit./(uV/mW)
  72.34600;212.49250; 2.6300e-002;0.95047
  72.41022;212.47908; 2.6356e-002;0.95044
  72.47444;212.46345; 2.6424e-002;0.95041
  72.53867;212.44803; 2.6463e-002;0.95038
  72.60289;212.43226; 2.6500e-002;0.95035
  72.66711;212.41589; 2.6622e-002;0.95033
  72.73133;212.39946; 2.6571e-002;0.95030
  72.79555;212.38325; 2.6516e-002;0.95027
  72.85977;212.36665; 2.6511e-002;0.95024
  72.92399;212.35052; 2.6615e-002;0.95021
  72.98822;212.33429; 2.6693e-002;0.95018
  73.05244;212.31770; 2.6733e-002;0.95016
  73.11666;212.30169; 2.6769e-002;0.95013
  73.18088;212.28531; 2.6911e-002;0.95010
  73.24510;212.26973; 2.6937e-002;0.95007
  73.30932;212.25440; 2.6916e-002;0.95004
  73.37354;212.23846; 2.6913e-002;0.95001
  73.43777;212.22314; 2.7025e-002;0.94999
  73.50199;212.20708; 2.7046e-002;0.94996
  73.56621;212.19089; 2.7040e-002;0.94993
  73.63043;212.17526; 2.6905e-002;0.94990
  73.69465;212.15898; 2.7063e-002;0.94987
  73.75887;212.14258; 2.7052e-002;0.94985
  73.82310;212.12707; 2.7059e-002;0.94982
  73.88732;212.11122; 2.7283e-002;0.94979
  73.95154;212.09571; 2.7220e-002;0.94976
  74.01576;212.07931; 2.7277e-002;0.94973
  74.07998;212.06241; 2.7307e-002;0.94970
  74.14420;212.04601; 2.7323e-002;0.94968
  74.20842;212.02991; 2.7299e-002;0.94965
  74.27265;212.01449; 2.7311e-002;0.94962
  74.33687;211.99950; 2.7470e-002;0.94959
  74.40109;211.98385; 2.7498e-002;0.94956
  74.46531;211.96816; 2.7579e-002;0.94953
  74.52953;211.95242; 2.7645e-002;0.94951
  74.59375;211.93669; 2.7629e-002;0.94948
  74.65797;211.92088; 2.7584e-002;0.94945
  74.72220;211.90583; 2.7592e-002;0.94942
  74.78642;211.89059; 2.7671e-002;0.94939
  74.85064;211.87495; 2.7661e-002;0.94936
  74.91486;211.85920; 2.7664e-002;0.94934
  74.97908;211.84363; 2.7703e-002;0.94931
  75.04330;211.82779; 2.7807e-002;0.94928
  75.10753;211.81211; 2.7833e-002;0.94925
  75.17175;211.79659; 2.7884e-002;0.94922
  75.23597;211.78162; 2.7962e-002;0.94919
  75.30019;211.76556; 2.7946e-002;0.94917
  75.36441;211.75000; 2.7912e-002;0.94914
  75.42863;211.73477; 2.8046e-002;0.94911
  75.49285;211.71991; 2.8121e-002;0.94908
  75.55708;211.70480; 2.8053e-002;0.94905
  75.62130;211.69004; 2.8281e-002;0.94902
  75.68552;211.67431; 2.8243e-002;0.94900
  75.74974;211.65847; 2.8229e-002;0.94897
  75.81396;211.64357; 2.8204e-002;0.94894
  75.87818;211.62802; 2.8184e-002;0.94891
  75.94240;211.61299; 2.8370e-002;0.94888
  76.00663;211.59750; 2.8409e-002;0.94885
  76.07085;211.58206; 2.8359e-002;0.94882
  76.13507;211.56690; 2.8381e-002;0.94880
  76.19929;211.55108; 2.8452e-002;0.94877
  76.26351;211.53579; 2.8487e-002;0.94874
  76.32773;211.52104; 2.8555e-002;0.94871
  76.39196;211.50606; 2.8571e-002;0.94868
  76.45618;211.49054; 2.8608e-002;0.94865
  76.52040;211.47526; 2.8618e-002;0.94863
  76.58462;211.45973; 2.8634e-002;0.94860
  76.64884;211.44522; 2.8827e-002;0.94857
  76.71306;211.43052; 2.8825e-002;0.94854
  76.77728;211.41547; 2.8858e-002;0.94851
  76.84151;211.40066; 2.8929e-002;0.94848
  76.90573;211.38579; 2.8829e-002;0.94846
  76.96995;211.37110; 2.8815e-002;0.94843
  77.03417;211.35625; 2.8871e-002;0.94840
  77.09839;211.34098; 2.8922e-002;0.94837
  77.16261;211.32608; 2.8958e-002;0.94834
  77.22683;211.31031; 2.9018e-002;0.94831
  77.29106;211.29465; 2.9125e-002;0.94828
  77.35528;211.27938; 2.9169e-002;0.94826
  77.41950;211.26432; 2.9085e-002;0.94823
  77.48372;211.24983; 2.9148e-002;0.94820
  77.54794;211.23540; 2.9240e-002;0.94817
  77.61216;211.22025; 2.9234e-002;0.94814
  77.67639;211.20499; 2.9196e-002;0.94811
  77.74061;211.18960; 2.9309e-002;0.94809
  77.80483;211.17452; 2.9387e-002;0.94806
  77.86905;211.15976; 2.9493e-002;0.94803
  77.93327;211.14501; 2.9519e-002;0.94800
  77.99749;211.13091; 2.9484e-002;0.94797
  78.06171;211.11667; 2.9601e-002;0.94794
  78.12594;211.10241; 2.9527e-002;0.94791
  78.19016;211.08837; 2.9571e-002;0.94789
  78.25438;211.07391; 2.9619e-002;0.94786
  78.31860;211.05899; 2.9641e-002;0.94783
  78.38282;211.04411; 2.9679e-002;0.94780
  78.44704;211.02955; 2.9670e-002;0.94777
  78.51126;211.01415; 2.9679e-002;0.94774
  78.57549;210.99981; 2.9675e-002;0.94772
  78.63971;210.98530; 2.9672e-002;0.94769
  78.70393;210.97090; 2.9703e-002;0.94766
  78.76815;210.95659; 2.9762e-002;0.94763
  78.83237;210.94147; 2.9774e-002;0.94760
  78.89659;210.92694; 2.9788e-002;0.94757
  78.96082;210.91206; 2.9817e-002;0.94754
  79.02504;210.89739; 2.9875e-002;0.94752
  79.08926;210.88280; 2.9902e-002;0.94749
  79.15348;210.86843; 2.9981e-002;0.94746
  79.21770;210.85408; 2.9991e-002;0.94743
  79.28192;210.83981; 3.0052e-002;0.94740
  79.34614;210.82595; 3.0113e-002;0.94737
  79.41037;210.81106; 3.0083e-002;0.94734
  79.47459;210.79605; 3.0102e-002;0.94732
  79.53881;210.78121; 3.0207e-002;0.94729
  79.60303;210.76650; 3.0302e-002;0.94726
  79.66725;210.75164; 3.0417e-002;0.94723
  79.73147;210.73731; 3.0406e-002;0.94720
  79.79569;210.72292; 3.0372e-002;0.94717
  79.85992;210.70831; 3.0390e-002;0.94714
  79.92414;210.69466; 3.0449e-002;0.94712
  79.98836;210.68071; 3.0430e-002;0.94709
  80.05258;210.66673; 3.0403e-002;0.94706
  80.11680;210.65270; 3.0529e-002;0.94703
  80.18102;210.63850; 3.0490e-002;0.94700
  80.24525;210.62339; 3.0560e-002;0.94697
  80.30947;210.60945; 3.0656e-002;0.94694
  80.37369;210.59559; 3.0673e-002;0.94692
  80.43791;210.58162; 3.0677e-002;0.94689
  80.50213;210.56867; 3.0673e-002;0.94686
  80.56635;210.55519; 3.0672e-002;0.94683
  80.63057;210.54105; 3.0724e-002;0.94680
  80.69480;210.52703; 3.0669e-002;0.94677
  80.75902;210.51257; 3.0704e-002;0.94674
  80.82324;210.49783; 3.0820e-002;0.94672
  80.88746;210.48312; 3.0826e-002;0.94669
  80.95168;210.46917; 3.0832e-002;0.94666
  81.01590;210.45498; 3.0914e-002;0.94663
  81.08012;210.44087; 3.0857e-002;0.94660
  81.14435;210.42692; 3.0914e-002;0.94657
  81.20857;210.41273; 3.1086e-002;0.94654
  81.27279;210.39852; 3.1073e-002;0.94652
  81.33701;210.38473; 3.1116e-002;0.94649
  81.40123;210.37077; 3.1178e-002;0.94646
  81.46545;210.35663; 3.1251e-002;0.94643
  81.52968;210.34278; 3.1313e-002;0.94640
  81.59390;210.32894; 3.1342e-002;0.94637
  81.65812;210.31565; 3.1359e-002;0.94634
  81.72234;210.30273; 3.1481e-002;0.94632
  81.78656;210.28938; 3.1458e-002;0.94629
  81.85078;210.27557; 3.1473e-002;0.94626
  81.91500;210.26158; 3.1466e-002;0.94623
  81.97923;210.24747; 3.1562e-002;0.94620
  82.04345;210.23332; 3.1614e-002;0.94617
  82.10767;210.21950; 3.1614e-002;0.94614
  82.17189;210.20549; 3.1658e-002;0.94611
  82.23611;210.19102; 3.1631e-002;0.94609
  82.30033;210.17720; 3.1624e-002;0.94606
  82.36455;210.16374; 3.1703e-002;0.94603
  82.42878;210.15066; 3.1780e-002;0.94600
  82.49300;210.13775; 3.1773e-002;0.94597
  82.55722;210.12466; 3.1830e-002;0.94594
  82.62144;210.11085; 3.1816e-002;0.94591
  82.68566;210.09703; 3.1913e-002;0.94588
  82.74988;210.08288; 3.1946e-002;0.94586
  82.81411;210.06860; 3.2050e-002;0.94583
  82.87833;210.05470; 3.2000e-002;0.94580
  82.94255;210.04081; 3.2085e-002;0.94577
  83.00677;210.02639; 3.2111e-002;0.94574
  83.07099;210.01242; 3.2145e-002;0.94571
  83.13521;209.99867; 3.2243e-002;0.94568
  83.19943;209.98496; 3.2197e-002;0.94566
  83.26366;209.97213; 3.2176e-002;0.94563
  83.32788;209.95870; 3.2223e-002;0.94560
  83.39210;209.94552; 3.2320e-002;0.94557
  83.45632;209.93231; 3.2375e-002;0.94554
  83.52054;209.91866; 3.2418e-002;0.94551
  83.58476;209.90555; 3.2405e-002;0.94548
  83.64898;209.89204; 3.2490e-002;0.94545
  83.71321;209.87884; 3.2517e-002;0.94543
  83.77743;209.86515; 3.2470e-002;0.94540
  83.84165;209.85157; 3.2477e-002;0.94537
  83.90587;209.83814; 3.2512e-002;0.94534
  83.97009;209.82454; 3.2608e-002;0.94531
  84.03431;209.81114; 3.2655e-002;0.94528
  84.09854;209.79741; 3.2612e-002;0.94525
  84.16276;209.78435; 3.2620e-002;0.94522
  84.22698;209.77075; 3.2621e-002;0.94520
  84.29120;209.75778; 3.2688e-002;0.94517
  84.35542;209.74501; 3.2755e-002;0.94514
  84.41964;209.73194; 3.2822e-002;0.94511
  84.48386;209.71856; 3.2824e-002;0.94508
  84.54809;209.70466; 3.2882e-002;0.94505
  84.61231;209.69124; 3.2982e-002;0.94502
  84.67653;209.67734; 3.2990e-002;0.94499
  84.74075;209.66376; 3.3002e-002;0.94497
  84.80497;209.65076; 3.3003e-002;0.94494
  84.86919;209.63713; 3.2991e-002;0.94491
  84.93341;209.62403; 3.3184e-002;0.94488
  84.99764;209.61103; 3.3128e-002;0.94485
  85.06186;209.59810; 3.3124e-002;0.94482
  85.12608;209.58458; 3.3222e-002;0.94479
  85.19030;209.57159; 3.3243e-002;0.94476
  85.25452;209.55845; 3.3271e-002;0.94473
  85.31874;209.54578; 3.3281e-002;0.94471
  85.38297;209.53287; 3.3429e-002;0.94468
  85.44719;209.52068; 3.3465e-002;0.94465
  85.51141;209.50774; 3.3478e-002;0.94462
  85.57563;209.49482; 3.3483e-002;0.94459
  85.63985;209.48120; 3.3561e-002;0.94456
  85.70407;209.46772; 3.3621e-002;0.94453
  85.76829;209.45403; 3.3716e-002;0.94450
  85.83252;209.44037; 3.3718e-002;0.94448
  85.89674;209.42730; 3.3705e-002;0.94445
  85.96096;209.41407; 3.3737e-002;0.94442
  86.02518;209.40096; 3.3710e-002;0.94439
  86.08940;209.38818; 3.3756e-002;0.94436
  86.15362;209.37497; 3.3838e-002;0.94433
  86.21784;209.36240; 3.3854e-002;0.94430
  86.28207;209.34970; 3.3895e-002;0.94427
  86.34629;209.33695; 3.3853e-002;0.94424
  86.41051;209.32387; 3.3884e-002;0.94422
  86.47473;209.31083; 3.3952e-002;0.94419
  86.53895;209.29775; 3.4006e-002;0.94416
  86.60317;209.28475; 3.4054e-002;0.94413
  86.66740;209.27191; 3.4064e-002;0.94410
  86.73162;209.25932; 3.4196e-002;0.94407
  86.79584;209.24650; 3.4269e-002;0.94404
  86.86006;209.23360; 3.4205e-002;0.94401
  86.92428;209.22044; 3.4180e-002;0.94398
  86.98850;209.20760; 3.4237e-002;0.94396
  87.05272;209.19517; 3.4291e-002;0.94393
  87.11695;209.18218; 3.4303e-002;0.94390
  87.18117;209.16991; 3.4329e-002;0.94387
  87.24539;209.15759; 3.4319e-002;0.94384
  87.30961;209.14418; 3.4349e-002;0.94381
  87.37383;209.13157; 3.4439e-002;0.94378
  87.43805;209.11883; 3.4503e-002;0.94375
  87.50227;209.10625; 3.4503e-002;0.94372
  87.56650;209.09402; 3.4564e-002;0.94370
  87.63072;209.08172; 3.4635e-002;0.94367
  87.69494;209.06937; 3.4633e-002;0.94364
  87.75916;209.05698; 3.4610e-002;0.94361
  87.82338;209.04414; 3.4620e-002;0.94358
  87.88760;209.03144; 3.4741e-002;0.94355
  87.95183;209.01921; 3.4817e-002;0.94352
  88.01605;209.00629; 3.4872e-002;0.94349
  88.08027;208.99310; 3.4792e-002;0.94346
  88.14449;208.98043; 3.4801e-002;0.94344
  88.20871;208.96744; 3.4881e-002;0.94341
  88.27293;208.95463; 3.4974e-002;0.94338
  88.33715;208.94201; 3.4935e-002;0.94335
  88.40138;208.92981; 3.4972e-002;0.94332
  88.46560;208.91710; 3.5080e-002;0.94329
  88.52982;208.90460; 3.5172e-002;0.94326
  88.59404;208.89243; 3.5177e-002;0.94323
  88.65826;208.87996; 3.5167e-002;0.94320
  88.72248;208.86735; 3.5297e-002;0.94317
  88.78670;208.85525; 3.5324e-002;0.94315
  88.85093;208.84282; 3.5418e-002;0.94312
  88.91515;208.83048; 3.5452e-002;0.94309
  88.97937;208.81829; 3.5330e-002;0.94306
  89.04359;208.80599; 3.5283e-002;0.94303
  89.10781;208.79350; 3.5324e-002;0.94300
  89.17203;208.78144; 3.5429e-002;0.94297
  89.23626;208.76877; 3.5442e-002;0.94294
  89.30048;208.75682; 3.5490e-002;0.94291
  89.36470;208.74426; 3.5487e-002;0.94289
  89.42892;208.73188; 3.5521e-002;0.94286
  89.49314;208.71946; 3.5637e-002;0.94283
  89.55736;208.70689; 3.5593e-002;0.94280
  89.62158;208.69431; 3.5630e-002;0.94277
  89.68581;208.68155; 3.5673e-002;0.94274
  89.75003;208.66949; 3.5754e-002;0.94271
  89.81425;208.65740; 3.5787e-002;0.94268
  89.87847;208.64570; 3.5817e-002;0.94265
  89.94269;208.63384; 3.5880e-002;0.94262
  90.00691;208.62156; 3.5946e-002;0.94259
  90.07113;208.60931; 3.5957e-002;0.94257
  90.13536;208.59691; 3.5942e-002;0.94254
  90.19958;208.58421; 3.5948e-002;0.94251
  90.26380;208.57205; 3.5976e-002;0.94248
  90.32802;208.55962; 3.6016e-002;0.94245
  90.39224;208.54764; 3.6013e-002;0.94242
  90.45646;208.53529; 3.6007e-002;0.94239
  90.52069;208.52347; 3.6076e-002;0.94236
  90.58491;208.51127; 3.6169e-002;0.94233
  90.64913;208.49932; 3.6122e-002;0.94230
  90.71335;208.48739; 3.6217e-002;0.94228
  90.77757;208.47574; 3.6306e-002;0.94225
  90.84179;208.46386; 3.6332e-002;0.94222
  90.90601;208.45180; 3.6315e-002;0.94219
  90.97024;208.43965; 3.6267e-002;0.94216
  91.03446;208.42840; 3.6277e-002;0.94213
  91.09868;208.41664; 3.6402e-002;0.94210
  91.16290;208.40483; 3.6308e-002;0.94207
  91.22712;208.39276; 3.6394e-002;0.94204
  91.29134;208.38081; 3.6486e-002;0.94201
  91.35556;208.36799; 3.6474e-002;0.94198
  91.41979;208.35586; 3.6540e-002;0.94196
  91.48401;208.34387; 3.6584e-002;0.94193
  91.54823;208.33248; 3.6598e-002;0.94190
  91.61245;208.32061; 3.6720e-002;0.94187
  91.67667;208.30887; 3.6739e-002;0.94184
  91.74089;208.29718; 3.6734e-002;0.94181
  91.80512;208.28535; 3.6863e-002;0.94178
  91.86934;208.27339; 3.6866e-002;0.94175
  91.93356;208.26120; 3.6886e-002;0.94172
  91.99778;208.24930; 3.6872e-002;0.94169
  92.06200;208.23712; 3.6891e-002;0.94166
  92.12622;208.22498; 3.6896e-002;0.94164
  92.19044;208.21306; 3.6807e-002;0.94161
  92.25467;208.20113; 3.6843e-002;0.94158
  92.31889;208.18919; 3.6934e-002;0.94155
  92.38311;208.17727; 3.7038e-002;0.94152
  92.44733;208.16579; 3.7076e-002;0.94149
  92.51155;208.15376; 3.7084e-002;0.94146
  92.57577;208.14168; 3.7057e-002;0.94143
  92.63999;208.12996; 3.7180e-002;0.94140
  92.70422;208.11836; 3.7111e-002;0.94137
  92.76844;208.10655; 3.7177e-002;0.94134
  92.83266;208.09520; 3.7239e-002;0.94132
  92.89688;208.08372; 3.7222e-002;0.94129
  92.96110;208.07184; 3.7310e-002;0.94126
  93.02532;208.05984; 3.7363e-002;0.94123
  93.08955;208.04798; 3.7406e-002;0.94120
  93.15377;208.03616; 3.7400e-002;0.94117
  93.21799;208.02473; 3.7374e-002;0.94114
  93.28221;208.01327; 3.7386e-002;0.94111
  93.34643;208.00206; 3.7384e-002;0.94108
  93.41065;207.99101; 3.7399e-002;0.94105
  93.47487;207.97963; 3.7468e-002;0.94102
  93.53910;207.96778; 3.7470e-002;0.94099
  93.60332;207.95606; 3.7543e-002;0.94097
  93.66754;207.94449; 3.7561e-002;0.94094
  93.73176;207.93220; 3.7590e-002;0.94091
  93.79598;207.92054; 3.7640e-002;0.94088
  93.86020;207.90888; 3.7677e-002;0.94085
  93.92442;207.89725; 3.7672e-002;0.94082
  93.98865;207.88568; 3.7567e-002;0.94079
  94.05287;207.87438; 3.7629e-002;0.94076
  94.11709;207.86311; 3.7687e-002;0.94073
  94.18131;207.85155; 3.7783e-002;0.94070
  94.24553;207.83992; 3.7850e-002;0.94067
  94.30975;207.82850; 3.7864e-002;0.94064
  94.37398;207.81680; 3.7888e-002;0.94061
  94.43820;207.80524; 3.7944e-002;0.94059
  94.50242;207.79398; 3.7976e-002;0.94056
  94.56664;207.78302; 3.7985e-002;0.94053
  94.63086;207.77152; 3.7992e-002;0.94050
  94.69508;207.76038; 3.8081e-002;0.94047
  94.75930;207.74889; 3.8057e-002;0.94044
  94.82353;207.73748; 3.8136e-002;0.94041
  94.88775;207.72548; 3.8155e-002;0.94038
  94.95197;207.71394; 3.8195e-002;0.94035
  95.01619;207.70254; 3.8187e-002;0.94032
  95.08041;207.69111; 3.8213e-002;0.94029
  95.14463;207.67948; 3.8263e-002;0.94026
  95.20885;207.66819; 3.8241e-002;0.94023
  95.27308;207.65675; 3.8320e-002;0.94021
  95.33730;207.64490; 3.8315e-002;0.94018
  95.40152;207.63338; 3.8361e-002;0.94015
  95.46574;207.62203; 3.8381e-002;0.94012
  95.52996;207.61024; 3.8448e-002;0.94009
  95.59418;207.59862; 3.8497e-002;0.94006
  95.65841;207.58695; 3.8629e-002;0.94003
  95.72263;207.57553; 3.8616e-002;0.94000
  95.78685;207.56434; 3.8633e-002;0.93997
  95.85107;207.55338; 3.8668e-002;0.93994
  95.91529;207.54224; 3.8623e-002;0.93991
  95.97951;207.53105; 3.8638e-002;0.93988
  96.04373;207.51984; 3.8721e-002;0.93985
  96.10796;207.50843; 3.8720e-002;0.93983
  96.17218;207.49698; 3.8818e-002;0.93980
  96.23640;207.48601; 3.8826e-002;0.93977
  96.30062;207.47524; 3.8784e-002;0.93974
  96.36484;207.46415; 3.8793e-002;0.93971
  96.42906;207.45299; 3.8857e-002;0.93968
  96.49328;207.44207; 3.8904e-002;0.93965
  96.55751;207.43057; 3.8894e-002;0.93962
  96.62173;207.41942; 3.8902e-002;0.93959
  96.68595;207.40809; 3.8944e-002;0.93956
  96.75017;207.39695; 3.9005e-002;0.93953
  96.81439;207.38542; 3.9094e-002;0.93950
  96.87861;207.37427; 3.9171e-002;0.93947
  96.94284;207.36280; 3.9136e-002;0.93944
  97.00706;207.35186; 3.9184e-002;0.93941
  97.07128;207.34078; 3.9204e-002;0.93939
  97.13550;207.32981; 3.9265e-002;0.93936
  97.19972;207.31868; 3.9336e-002;0.93933
  97.26394;207.30773; 3.9347e-002;0.93930
  97.32816;207.29650; 3.9368e-002;0.93927
  97.39239;207.28534; 3.9353e-002;0.93924
  97.45661;207.27433; 3.9343e-002;0.93921
  97.52083;207.26341; 3.9387e-002;0.93918
  97.58505;207.25206; 3.9384e-002;0.93915
  97.64927;207.24106; 3.9437e-002;0.93912
  97.71349;207.23043; 3.9431e-002;0.93909
  97.77772;207.21966; 3.9404e-002;0.93906
  97.84194;207.20867; 3.9497e-002;0.93903
  97.90616;207.19786; 3.9520e-002;0.93900
  97.97038;207.18712; 3.9630e-002;0.93897
  98.03460;207.17580; 3.9618e-002;0.93895
  98.09882;207.16455; 3.9521e-002;0.93892
  98.16304;207.15312; 3.9633e-002;0.93889
  98.22727;207.14217; 3.9678e-002;0.93886
  98.29149;207.13104; 3.9671e-002;0.93883
  98.35571;207.11991; 3.9678e-002;0.93880
  98.41993;207.10861; 3.9766e-002;0.93877
  98.48415;207.09773; 3.9715e-002;0.93874
  98.54837;207.08654; 3.9736e-002;0.93871
  98.61259;207.07538; 3.9840e-002;0.93868
  98.67682;207.06459; 3.9874e-002;0.93865
  98.74104;207.05380; 3.9882e-002;0.93862
  98.80526;207.04285; 3.9927e-002;0.93859
  98.86948;207.03198; 3.9959e-002;0.93856
  98.93370;207.02110; 4.0008e-002;0.93853
  98.99792;207.01005; 4.0017e-002;0.93850
  99.06215;206.99948; 4.0032e-002;0.93847
  99.12637;206.98863; 4.0105e-002;0.93845
  99.19059;206.97778; 4.0160e-002;0.93842
  99.25481;206.96701; 4.0174e-002;0.93839
  99.31903;206.95654; 4.0128e-002;0.93836
  99.38325;206.94584; 4.0192e-002;0.93833
  99.44747;206.93497; 4.0194e-002;0.93830
  99.51170;206.92435; 4.0217e-002;0.93827
  99.57592;206.91386; 4.0296e-002;0.93824
  99.64014;206.90313; 4.0268e-002;0.93821
  99.70436;206.89228; 4.0283e-002;0.93818
  99.76858;206.88142; 4.0298e-002;0.93815
  99.83280;206.87061; 4.0297e-002;0.93812
  99.89702;206.86000; 4.0338e-002;0.93809
  99.96125;206.84928; 4.0399e-002;0.93806
 100.02547;206.83840; 4.0445e-002;0.93803
 100.08969;206.82805; 4.0464e-002;0.93800
 100.15391;206.81740; 4.0544e-002;0.93797
 100.21813;206.80664; 4.0645e-002;0.93794
 100.28235;206.79574; 4.0617e-002;0.93792
 100.34658;206.78507; 4.0617e-002;0.93789
 100.41080;206.77465; 4.0639e-002;0.93786
 100.47502;206.76392; 4.0691e-002;0.93783
 100.53924;206.75320; 4.0629e-002;0.93780
 100.60346;206.74242; 4.0595e-002;0.93777
 100.66768;206.73156; 4.0663e-002;0.93774
 100.73190;206.72080; 4.0728e-002;0.93771
 100.79613;206.71010; 4.0734e-002;0.93768
 100.86035;206.69943; 4.0881e-002;0.93765
 100.92457;206.68858; 4.0894e-002;0.93762
 100.98879;206.67797; 4.0946e-002;0.93759
 101.05301;206.66728; 4.0962e-002;0.93756
 101.11723;206.65668; 4.0955e-002;0.93753
 101.18145;206.64640; 4.0960e-002;0.93750
 101.24568;206.63611; 4.0957e-002;0.93747
 101.30990;206.62511; 4.1000e-002;0.93744
 101.37412;206.61453; 4.0992e-002;0.93741
 101.43834;206.60391; 4.1006e-002;0.93738
 101.50256;206.59340; 4.1092e-002;0.93735
 101.56678;206.58267; 4.1217e-002;0.93733
 101.63101;206.57228; 4.1305e-002;0.93730
 101.69523;206.56190; 4.1256e-002;0.93727
 101.75945;206.55122; 4.1272e-002;0.93724
 101.82367;206.54059; 4.1277e-002;0.93721
 101.88789;206.53015; 4.1449e-002;0.93718
 101.95211;206.51999; 4.1449e-002;0.93715
 102.01633;206.50957; 4.1469e-002;0.93712
 102.08056;206.49909; 4.1469e-002;0.93709
 102.14478;206.48895; 4.1426e-002;0.93706
 102.20900;206.47837; 4.1385e-002;0.93703
 102.27322;206.46775; 4.1388e-002;0.93700
 102.33744;206.45718; 4.1445e-002;0.93697
 102.40166;206.44678; 4.1516e-002;0.93694
 102.46588;206.43627; 4.1533e-002;0.93691
 102.53011;206.42558; 4.1580e-002;0.93688
 102.59433;206.41506; 4.1682e-002;0.93685
 102.65855;206.40451; 4.1723e-002;0.93682
 102.72277;206.39391; 4.1664e-002;0.93679
 102.78699;206.38354; 4.1722e-002;0.93676
 102.85121;206.37294; 4.1765e-002;0.93673
 102.91544;206.36254; 4.1837e-002;0.93670
 102.97966;206.35233; 4.1895e-002;0.93668
 103.04388;206.34213; 4.1838e-002;0.93665
 103.10810;206.33195; 4.1842e-002;0.93662
 103.17232;206.32157; 4.1920e-002;0.93659
 103.23654;206.31149; 4.1996e-002;0.93656
 103.30076;206.30130; 4.2015e-002;0.93653
 103.36499;206.29095; 4.1985e-002;0.93650
 103.42921;206.28034; 4.2002e-002;0.93647
 103.49343;206.27010; 4.2044e-002;0.93644
 103.55765;206.25994; 4.2116e-002;0.93641
 103.62187;206.24968; 4.2092e-002;0.93638
 103.68609;206.23934; 4.2105e-002;0.93635
 103.75031;206.22899; 4.2124e-002;0.93632
 103.81454;206.21850; 4.2231e-002;0.93629
 103.87876;206.20853; 4.2285e-002;0.93626
 103.94298;206.19810; 4.2302e-002;0.93623
 104.00720;206.18776; 4.2345e-002;0.93620
 104.07142;206.17748; 4.2358e-002;0.93617
 104.13564;206.16722; 4.2394e-002;0.93614
 104.19987;206.15663; 4.2439e-002;0.93611
 104.26409;206.14618; 4.2499e-002;0.93608
 104.32831;206.13559; 4.2470e-002;0.93605
 104.39253;206.12536; 4.2473e-002;0.93602
 104.45675;206.11494; 4.2472e-002;0.93599
 104.52097;206.10504; 4.2479e-002;0.93596
 104.58519;206.09502; 4.2556e-002;0.93593
 104.64942;206.08493; 4.2681e-002;0.93590
 104.71364;206.07513; 4.2714e-002;0.93588
 104.77786;206.06503; 4.2664e-002;0.93585
 104.84208;206.05542; 4.2726e-002;0.93582
 104.90630;206.04555; 4.2812e-002;0.93579
 104.97052;206.03521; 4.2807e-002;0.93576
 105.03474;206.02532; 4.2859e-002;0.93573
 105.09897;206.01520; 4.2926e-002;0.93570
 105.16319;206.00504; 4.2982e-002;0.93567
 105.22741;205.99476; 4.3021e-002;0.93564
 105.29163;205.98475; 4.3106e-002;0.93561
 105.35585;205.97461; 4.3094e-002;0.93558
 105.42007;205.96466; 4.3017e-002;0.93555
 105.48430;205.95427; 4.3043e-002;0.93552
 105.54852;205.94419; 4.3055e-002;0.93549
 105.61274;205.93371; 4.3100e-002;0.93546
 105.67696;205.92359; 4.3091e-002;0.93543
 105.74118;205.91348; 4.3255e-002;0.93540
 105.80540;205.90345; 4.3327e-002;0.93537
 105.86962;205.89373; 4.3345e-002;0.93534
 105.93385;205.88364; 4.3360e-002;0.93531
 105.99807;205.87370; 4.3340e-002;0.93528
 106.06229;205.86362; 4.3406e-002;0.93525
 106.12651;205.85309; 4.3466e-002;0.93522
 106.19073;205.84275; 4.3442e-002;0.93519
 106.25495;205.83224; 4.3426e-002;0.93516
 106.31917;205.82227; 4.3460e-002;0.93513
 106.38340;205.81203; 4.3510e-002;0.93510
 106.44762;205.80214; 4.3535e-002;0.93507
 106.51184;205.79256; 4.3588e-002;0.93504
 106.57606;205.78308; 4.3576e-002;0.93501
 106.64028;205.77330; 4.3620e-002;0.93498
 106.70450;205.76347; 4.3743e-002;0.93495
 106.76873;205.75404; 4.3692e-002;0.93492
 106.83295;205.74439; 4.3718e-002;0.93489
 106.89717;205.73440; 4.3703e-002;0.93487
 106.96139;205.72427; 4.3743e-002;0.93484
 107.02561;205.71446; 4.3772e-002;0.93481
 107.08983;205.70425; 4.3825e-002;0.93478
