#FILE:Au_samp.ngb-ds3
#FORMAT:NETZSCH5
#FTYPE:ASCII
#IDENTITY:pureAu
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:MET
#DATE/TIME:01.12.2017 17:26
#CORR. FILE:Au.ngb-bs3
#LABORATORY:DB
#OPERATOR:Shalini
#REMARK:
#SAMPLE:pureAu
#SAMPLE MASS /mg:37.480
#MATERIAL:
#REFERENCE:Shalini
#REFERENCE MASS /mg:0.002
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0.0
#REFERENCE CRUCIBLE MASS /mg:0.0
#CORR. CODE:020
#EXO:+1
#RANGE:1100/10.0(K/min)/  25
#SEGMENT:S2/2

##Temp./oC;Time/min;DSC/(mW/mg);Sensit./(uV/mW)
  70.28300;212.49333;1.2282e-002;0.95137
  70.34735;212.47472;1.2202e-002;0.95134
  70.41170;212.45938;1.2264e-002;0.95132
  70.47605;212.44355;1.2412e-002;0.95129
  70.54040;212.42841;1.2282e-002;0.95126
  70.60475;212.41223;1.2342e-002;0.95123
  70.66910;212.39618;1.2389e-002;0.95120
  70.73345;212.37967;1.2262e-002;0.95117
  70.79780;212.36404;1.2349e-002;0.95115
  70.86215;212.34833;1.2402e-002;0.95112
  70.92650;212.33245;1.2292e-002;0.95109
  70.99085;212.31705;1.2263e-002;0.95106
  71.05520;212.30167;1.2371e-002;0.95103
  71.11956;212.28636;1.2353e-002;0.95100
  71.18391;212.27073;1.2456e-002;0.95098
  71.24826;212.25477;1.2547e-002;0.95095
  71.31261;212.23876;1.2447e-002;0.95092
  71.37696;212.22259;1.2488e-002;0.95089
  71.44131;212.20728;1.2542e-002;0.95086
  71.50566;212.19162;1.2594e-002;0.95084
  71.57001;212.17598;1.2499e-002;0.95081
  71.63436;212.16089;1.2594e-002;0.95078
  71.69871;212.14524;1.2553e-002;0.95075
  71.76306;212.12896;1.2529e-002;0.95072
  71.82741;212.11368;1.2441e-002;0.95069
  71.89176;212.09858;1.2435e-002;0.95067
  71.95611;212.08342;1.2312e-002;0.95064
  72.02046;212.06908;1.2333e-002;0.95061
  72.08481;212.05417;1.2394e-002;0.95058
  72.14917;212.03883;1.2478e-002;0.95055
  72.21352;212.02389;1.2506e-002;0.95052
  72.27787;212.00846;1.2553e-002;0.95050
  72.34222;211.99306;1.2530e-002;0.95047
  72.40657;211.97775;1.2680e-002;0.95044
  72.47092;211.96232;1.2632e-002;0.95041
  72.53527;211.94741;1.2572e-002;0.95038
  72.59962;211.93273;1.2658e-002;0.95036
  72.66397;211.91789;1.2721e-002;0.95033
  72.72832;211.90249;1.2689e-002;0.95030
  72.79267;211.88688;1.2792e-002;0.95027
  72.85702;211.87082;1.2791e-002;0.95024
  72.92137;211.85529;1.2805e-002;0.95021
  72.98572;211.84006;1.2704e-002;0.95019
  73.05007;211.82549;1.2784e-002;0.95016
  73.11442;211.81079;1.2729e-002;0.95013
  73.17878;211.79563;1.2839e-002;0.95010
  73.24313;211.77984;1.2835e-002;0.95007
  73.30748;211.76476;1.2708e-002;0.95004
  73.37183;211.74902;1.2733e-002;0.95002
  73.43618;211.73386;1.2763e-002;0.94999
  73.50053;211.71903;1.2738e-002;0.94996
  73.56488;211.70316;1.2794e-002;0.94993
  73.62923;211.68834;1.2926e-002;0.94990
  73.69358;211.67269;1.2861e-002;0.94987
  73.75793;211.65795;1.2806e-002;0.94985
  73.82228;211.64286;1.2914e-002;0.94982
  73.88663;211.62784;1.2878e-002;0.94979
  73.95098;211.61307;1.2816e-002;0.94976
  74.01533;211.59804;1.2840e-002;0.94973
  74.07968;211.58322;1.2881e-002;0.94970
  74.14403;211.56885;1.2952e-002;0.94968
  74.20839;211.55445;1.2920e-002;0.94965
  74.27274;211.53956;1.2857e-002;0.94962
  74.33709;211.52481;1.2864e-002;0.94959
  74.40144;211.50965;1.2843e-002;0.94956
  74.46579;211.49461;1.2918e-002;0.94953
  74.53014;211.48045;1.2843e-002;0.94951
  74.59449;211.46607;1.2869e-002;0.94948
  74.65884;211.45143;1.2869e-002;0.94945
  74.72319;211.43654;1.2887e-002;0.94942
  74.78754;211.42126;1.2959e-002;0.94939
  74.85189;211.40603;1.3019e-002;0.94936
  74.91624;211.39092;1.3066e-002;0.94933
  74.98059;211.37616;1.3043e-002;0.94931
  75.04494;211.36205;1.3138e-002;0.94928
  75.10929;211.34710;1.3143e-002;0.94925
  75.17364;211.33290;1.3052e-002;0.94922
  75.23800;211.31853;1.3077e-002;0.94919
  75.30235;211.30341;1.3060e-002;0.94916
  75.36670;211.28938;1.3006e-002;0.94914
  75.43105;211.27462;1.3015e-002;0.94911
  75.49540;211.25957;1.3046e-002;0.94908
  75.55975;211.24473;1.3099e-002;0.94905
  75.62410;211.23029;1.3064e-002;0.94902
  75.68845;211.21605;1.3125e-002;0.94899
  75.75280;211.20192;1.3241e-002;0.94897
  75.81715;211.18807;1.3179e-002;0.94894
  75.88150;211.17318;1.3302e-002;0.94891
  75.94585;211.15840;1.3266e-002;0.94888
  76.01020;211.14375;1.3251e-002;0.94885
  76.07455;211.12848;1.3346e-002;0.94882
  76.13890;211.11508;1.3330e-002;0.94879
  76.20325;211.10116;1.3342e-002;0.94877
  76.26760;211.08675;1.3367e-002;0.94874
  76.33196;211.07250;1.3525e-002;0.94871
  76.39631;211.05647;1.3559e-002;0.94868
  76.46066;211.04119;1.3451e-002;0.94865
  76.52501;211.02664;1.3390e-002;0.94862
  76.58936;211.01267;1.3434e-002;0.94860
  76.65371;210.99875;1.3369e-002;0.94857
  76.71806;210.98504;1.3406e-002;0.94854
  76.78241;210.97088;1.3461e-002;0.94851
  76.84676;210.95687;1.3500e-002;0.94848
  76.91111;210.94313;1.3392e-002;0.94845
  76.97546;210.92907;1.3307e-002;0.94842
  77.03981;210.91491;1.3257e-002;0.94840
  77.10416;210.90050;1.3323e-002;0.94837
  77.16851;210.88572;1.3351e-002;0.94834
  77.23286;210.87107;1.3303e-002;0.94831
  77.29721;210.85707;1.3393e-002;0.94828
  77.36157;210.84313;1.3461e-002;0.94825
  77.42592;210.82953;1.3362e-002;0.94823
  77.49027;210.81584;1.3291e-002;0.94820
  77.55462;210.80123;1.3372e-002;0.94817
  77.61897;210.78687;1.3439e-002;0.94814
  77.68332;210.77206;1.3480e-002;0.94811
  77.74767;210.75804;1.3570e-002;0.94808
  77.81202;210.74443;1.3615e-002;0.94805
  77.87637;210.73009;1.3656e-002;0.94803
  77.94072;210.71659;1.3743e-002;0.94800
  78.00507;210.70204;1.3707e-002;0.94797
  78.06942;210.68822;1.3605e-002;0.94794
  78.13377;210.67454;1.3589e-002;0.94791
  78.19812;210.66089;1.3519e-002;0.94788
  78.26247;210.64773;1.3523e-002;0.94785
  78.32682;210.63370;1.3470e-002;0.94783
  78.39118;210.61996;1.3467e-002;0.94780
  78.45553;210.60615;1.3552e-002;0.94777
  78.51988;210.59166;1.3803e-002;0.94774
  78.58423;210.57757;1.3707e-002;0.94771
  78.64858;210.56373;1.3593e-002;0.94768
  78.71293;210.54984;1.3597e-002;0.94765
  78.77728;210.53616;1.3708e-002;0.94763
  78.84163;210.52246;1.3728e-002;0.94760
  78.90598;210.50843;1.3792e-002;0.94757
  78.97033;210.49452;1.3734e-002;0.94754
  79.03468;210.48107;1.3695e-002;0.94751
  79.09903;210.46737;1.3709e-002;0.94748
  79.16338;210.45421;1.3786e-002;0.94745
  79.22773;210.44061;1.3787e-002;0.94743
  79.29208;210.42712;1.3820e-002;0.94740
  79.35643;210.41364;1.3667e-002;0.94737
  79.42079;210.39965;1.3709e-002;0.94734
  79.48514;210.38531;1.3849e-002;0.94731
  79.54949;210.37166;1.3847e-002;0.94728
  79.61384;210.35802;1.3793e-002;0.94725
  79.67819;210.34414;1.3797e-002;0.94723
  79.74254;210.33093;1.3827e-002;0.94720
  79.80689;210.31727;1.3884e-002;0.94717
  79.87124;210.30338;1.3991e-002;0.94714
  79.93559;210.29035;1.4010e-002;0.94711
  79.99994;210.27697;1.3863e-002;0.94708
  80.06429;210.26315;1.3929e-002;0.94705
  80.12864;210.24958;1.3901e-002;0.94703
  80.19299;210.23579;1.3917e-002;0.94700
  80.25734;210.22198;1.4020e-002;0.94697
  80.32169;210.20827;1.3992e-002;0.94694
  80.38604;210.19474;1.4127e-002;0.94691
  80.45040;210.18110;1.4043e-002;0.94688
  80.51475;210.16726;1.4039e-002;0.94685
  80.57910;210.15368;1.4060e-002;0.94682
  80.64345;210.14004;1.4168e-002;0.94680
  80.70780;210.12657;1.4170e-002;0.94677
  80.77215;210.11327;1.4255e-002;0.94674
  80.83650;210.10026;1.4153e-002;0.94671
  80.90085;210.08732;1.4150e-002;0.94668
  80.96520;210.07481;1.4113e-002;0.94665
  81.02955;210.06175;1.4201e-002;0.94662
  81.09390;210.04846;1.4107e-002;0.94660
  81.15825;210.03477;1.4164e-002;0.94657
  81.22260;210.02049;1.4109e-002;0.94654
  81.28695;210.00698;1.4170e-002;0.94651
  81.35130;209.99411;1.4155e-002;0.94648
  81.41565;209.98092;1.4127e-002;0.94645
  81.48001;209.96819;1.4186e-002;0.94642
  81.54436;209.95499;1.4096e-002;0.94639
  81.60871;209.94167;1.4143e-002;0.94637
  81.67306;209.92810;1.4256e-002;0.94634
  81.73741;209.91432;1.4398e-002;0.94631
  81.80176;209.90081;1.4358e-002;0.94628
  81.86611;209.88748;1.4448e-002;0.94625
  81.93046;209.87451;1.4457e-002;0.94622
  81.99481;209.86131;1.4454e-002;0.94619
  82.05916;209.84781;1.4433e-002;0.94616
  82.12351;209.83425;1.4475e-002;0.94614
  82.18786;209.82084;1.4438e-002;0.94611
  82.25221;209.80770;1.4441e-002;0.94608
  82.31656;209.79478;1.4515e-002;0.94605
  82.38091;209.78175;1.4552e-002;0.94602
  82.44526;209.76883;1.4507e-002;0.94599
  82.50962;209.75586;1.4391e-002;0.94596
  82.57397;209.74297;1.4377e-002;0.94593
  82.63832;209.72985;1.4420e-002;0.94591
  82.70267;209.71698;1.4442e-002;0.94588
  82.76702;209.70329;1.4506e-002;0.94585
  82.83137;209.69002;1.4549e-002;0.94582
  82.89572;209.67731;1.4550e-002;0.94579
  82.96007;209.66445;1.4611e-002;0.94576
  83.02442;209.65162;1.4590e-002;0.94573
  83.08877;209.63918;1.4729e-002;0.94570
  83.15312;209.62600;1.4746e-002;0.94568
  83.21747;209.61340;1.4745e-002;0.94565
  83.28182;209.60057;1.4696e-002;0.94562
  83.34617;209.58789;1.4560e-002;0.94559
  83.41052;209.57558;1.4510e-002;0.94556
  83.47487;209.56265;1.4614e-002;0.94553
  83.53923;209.55021;1.4723e-002;0.94550
  83.60358;209.53725;1.4789e-002;0.94547
  83.66793;209.52414;1.4786e-002;0.94545
  83.73228;209.51124;1.4746e-002;0.94542
  83.79663;209.49802;1.4667e-002;0.94539
  83.86098;209.48495;1.4725e-002;0.94536
  83.92533;209.47163;1.4802e-002;0.94533
  83.98968;209.45870;1.4821e-002;0.94530
  84.05403;209.44576;1.4962e-002;0.94527
  84.11838;209.43312;1.5032e-002;0.94524
  84.18273;209.42038;1.5069e-002;0.94522
  84.24708;209.40751;1.5045e-002;0.94519
  84.31143;209.39450;1.5040e-002;0.94516
  84.37578;209.38176;1.4903e-002;0.94513
  84.44013;209.36905;1.4954e-002;0.94510
  84.50448;209.35687;1.5032e-002;0.94507
  84.56884;209.34463;1.4977e-002;0.94504
  84.63319;209.33237;1.4986e-002;0.94501
  84.69754;209.31954;1.5140e-002;0.94498
  84.76189;209.30663;1.4971e-002;0.94496
  84.82624;209.29349;1.4950e-002;0.94493
  84.89059;209.28105;1.4951e-002;0.94490
  84.95494;209.26830;1.4876e-002;0.94487
  85.01929;209.25552;1.4818e-002;0.94484
  85.08364;209.24317;1.4955e-002;0.94481
  85.14799;209.23046;1.5014e-002;0.94478
  85.21234;209.21795;1.5019e-002;0.94475
  85.27669;209.20588;1.5086e-002;0.94472
  85.34104;209.19360;1.5127e-002;0.94470
  85.40539;209.18144;1.5080e-002;0.94467
  85.46974;209.16935;1.4958e-002;0.94464
  85.53409;209.15701;1.5023e-002;0.94461
  85.59845;209.14509;1.5002e-002;0.94458
  85.66280;209.13286;1.4954e-002;0.94455
  85.72715;209.12062;1.4935e-002;0.94452
  85.79150;209.10855;1.4906e-002;0.94449
  85.85585;209.09595;1.5032e-002;0.94447
  85.92020;209.08322;1.5001e-002;0.94444
  85.98455;209.07067;1.5064e-002;0.94441
  86.04890;209.05761;1.4991e-002;0.94438
  86.11325;209.04542;1.4883e-002;0.94435
  86.17760;209.03317;1.4831e-002;0.94432
  86.24195;209.02124;1.4821e-002;0.94429
  86.30630;209.00924;1.4951e-002;0.94426
  86.37065;208.99738;1.5026e-002;0.94423
  86.43500;208.98525;1.5144e-002;0.94420
  86.49935;208.97321;1.5111e-002;0.94418
  86.56370;208.96107;1.5118e-002;0.94415
  86.62806;208.94900;1.5134e-002;0.94412
  86.69241;208.93703;1.5091e-002;0.94409
  86.75676;208.92499;1.5070e-002;0.94406
  86.82111;208.91224;1.5178e-002;0.94403
  86.88546;208.90006;1.5159e-002;0.94400
  86.94981;208.88804;1.5029e-002;0.94397
  87.01416;208.87585;1.5036e-002;0.94394
  87.07851;208.86383;1.5137e-002;0.94392
  87.14286;208.85155;1.5194e-002;0.94389
  87.20721;208.83900;1.5282e-002;0.94386
  87.27156;208.82653;1.5357e-002;0.94383
  87.33591;208.81427;1.5349e-002;0.94380
  87.40026;208.80220;1.5318e-002;0.94377
  87.46461;208.79027;1.5421e-002;0.94374
  87.52896;208.77869;1.5451e-002;0.94371
  87.59331;208.76676;1.5337e-002;0.94368
  87.65766;208.75450;1.5419e-002;0.94365
  87.72202;208.74215;1.5405e-002;0.94363
  87.78637;208.72964;1.5275e-002;0.94360
  87.85072;208.71730;1.5592e-002;0.94357
  87.91507;208.70542;1.5531e-002;0.94354
  87.97942;208.69382;1.5537e-002;0.94351
  88.04377;208.68197;1.5490e-002;0.94348
  88.10812;208.67025;1.5407e-002;0.94345
  88.17247;208.65856;1.5338e-002;0.94342
  88.23682;208.64630;1.5434e-002;0.94339
  88.30117;208.63405;1.5551e-002;0.94336
  88.36552;208.62218;1.5651e-002;0.94334
  88.42987;208.61002;1.5688e-002;0.94331
  88.49422;208.59801;1.5636e-002;0.94328
  88.55857;208.58606;1.5667e-002;0.94325
  88.62292;208.57443;1.5687e-002;0.94322
  88.68727;208.56281;1.5539e-002;0.94319
  88.75163;208.55164;1.5507e-002;0.94316
  88.81598;208.54032;1.5624e-002;0.94313
  88.88033;208.52833;1.5717e-002;0.94310
  88.94468;208.51629;1.5763e-002;0.94307
  89.00903;208.50425;1.5739e-002;0.94305
  89.07338;208.49189;1.5741e-002;0.94302
  89.13773;208.48010;1.5824e-002;0.94299
  89.20208;208.46850;1.5840e-002;0.94296
  89.26643;208.45687;1.5844e-002;0.94293
  89.33078;208.44514;1.5926e-002;0.94290
  89.39513;208.43307;1.5843e-002;0.94287
  89.45948;208.42090;1.5931e-002;0.94284
  89.52383;208.40905;1.5944e-002;0.94281
  89.58818;208.39748;1.6018e-002;0.94278
  89.65253;208.38605;1.5913e-002;0.94276
  89.71688;208.37476;1.5865e-002;0.94273
  89.78124;208.36355;1.5765e-002;0.94270
  89.84559;208.35192;1.5864e-002;0.94267
  89.90994;208.34001;1.5894e-002;0.94264
  89.97429;208.32823;1.5903e-002;0.94261
  90.03864;208.31653;1.5982e-002;0.94258
  90.10299;208.30484;1.5960e-002;0.94255
  90.16734;208.29331;1.6047e-002;0.94252
  90.23169;208.28173;1.6170e-002;0.94249
  90.29604;208.26995;1.6243e-002;0.94246
  90.36039;208.25832;1.6281e-002;0.94244
  90.42474;208.24681;1.6179e-002;0.94241
  90.48909;208.23543;1.6134e-002;0.94238
  90.55344;208.22402;1.6005e-002;0.94235
  90.61779;208.21258;1.5986e-002;0.94232
  90.68214;208.20100;1.5936e-002;0.94229
  90.74649;208.18932;1.6101e-002;0.94226
  90.81085;208.17753;1.6173e-002;0.94223
  90.87520;208.16599;1.6206e-002;0.94220
  90.93955;208.15424;1.6180e-002;0.94217
  91.00390;208.14280;1.6228e-002;0.94214
  91.06825;208.13116;1.6382e-002;0.94212
  91.13260;208.11937;1.6503e-002;0.94209
  91.19695;208.10749;1.6433e-002;0.94206
  91.26130;208.09598;1.6331e-002;0.94203
  91.32565;208.08419;1.6378e-002;0.94200
  91.39000;208.07279;1.6357e-002;0.94197
  91.45435;208.06181;1.6570e-002;0.94194
  91.51870;208.05076;1.6649e-002;0.94191
  91.58305;208.03956;1.6668e-002;0.94188
  91.64740;208.02864;1.6652e-002;0.94185
  91.71175;208.01752;1.6814e-002;0.94182
  91.77610;208.00622;1.6822e-002;0.94179
  91.84046;207.99486;1.6834e-002;0.94177
  91.90481;207.98370;1.6863e-002;0.94174
  91.96916;207.97223;1.6759e-002;0.94171
  92.03351;207.96071;1.6715e-002;0.94168
  92.09786;207.94914;1.6640e-002;0.94165
  92.16221;207.93750;1.6633e-002;0.94162
  92.22656;207.92612;1.6696e-002;0.94159
  92.29091;207.91447;1.6787e-002;0.94156
  92.35526;207.90336;1.6777e-002;0.94153
  92.41961;207.89223;1.6782e-002;0.94150
  92.48396;207.88109;1.6840e-002;0.94147
  92.54831;207.86976;1.7018e-002;0.94144
  92.61266;207.85866;1.7058e-002;0.94142
  92.67701;207.84731;1.7136e-002;0.94139
  92.74136;207.83603;1.7040e-002;0.94136
  92.80571;207.82513;1.6864e-002;0.94133
  92.87007;207.81393;1.6763e-002;0.94130
  92.93442;207.80248;1.6727e-002;0.94127
  92.99877;207.79144;1.6848e-002;0.94124
  93.06312;207.78052;1.6867e-002;0.94121
  93.12747;207.76922;1.6823e-002;0.94118
  93.19182;207.75810;1.6855e-002;0.94115
  93.25617;207.74730;1.6868e-002;0.94112
  93.32052;207.73592;1.7093e-002;0.94109
  93.38487;207.72454;1.7117e-002;0.94106
  93.44922;207.71347;1.7046e-002;0.94104
  93.51357;207.70231;1.7063e-002;0.94101
  93.57792;207.69131;1.7081e-002;0.94098
  93.64227;207.68061;1.7104e-002;0.94095
  93.70662;207.66981;1.7203e-002;0.94092
  93.77097;207.65847;1.7283e-002;0.94089
  93.83532;207.64722;1.7203e-002;0.94086
  93.89968;207.63578;1.7210e-002;0.94083
  93.96403;207.62460;1.7273e-002;0.94080
  94.02838;207.61344;1.7354e-002;0.94077
  94.09273;207.60256;1.7311e-002;0.94074
  94.15708;207.59163;1.7374e-002;0.94071
  94.22143;207.58054;1.7336e-002;0.94068
  94.28578;207.56930;1.7384e-002;0.94066
  94.35013;207.55776;1.7527e-002;0.94063
  94.41448;207.54655;1.7457e-002;0.94060
  94.47883;207.53535;1.7283e-002;0.94057
  94.54318;207.52402;1.7507e-002;0.94054
  94.60753;207.51275;1.7427e-002;0.94051
  94.67188;207.50203;1.7412e-002;0.94048
  94.73623;207.49079;1.7690e-002;0.94045
  94.80058;207.47960;1.7429e-002;0.94042
  94.86493;207.46900;1.7494e-002;0.94039
  94.92929;207.45793;1.7599e-002;0.94036
  94.99364;207.44658;1.7753e-002;0.94033
  95.05799;207.43542;1.7749e-002;0.94030
  95.12234;207.42454;1.7712e-002;0.94027
  95.18669;207.41340;1.7752e-002;0.94024
  95.25104;207.40273;1.7895e-002;0.94022
  95.31539;207.39178;1.7959e-002;0.94019
  95.37974;207.38114;1.7776e-002;0.94016
  95.44409;207.37044;1.7757e-002;0.94013
  95.50844;207.35967;1.7823e-002;0.94010
  95.57279;207.34855;1.7900e-002;0.94007
  95.63714;207.33761;1.7986e-002;0.94004
  95.70149;207.32679;1.7994e-002;0.94001
  95.76584;207.31584;1.8021e-002;0.93998
  95.83019;207.30471;1.8050e-002;0.93995
  95.89454;207.29395;1.8160e-002;0.93992
  95.95890;207.28329;1.8214e-002;0.93989
  96.02325;207.27252;1.8203e-002;0.93986
  96.08760;207.26178;1.8227e-002;0.93983
  96.15195;207.25146;1.8232e-002;0.93980
  96.21630;207.24067;1.8175e-002;0.93978
  96.28065;207.23000;1.8195e-002;0.93975
  96.34500;207.21907;1.8302e-002;0.93972
  96.40935;207.20817;1.8342e-002;0.93969
  96.47370;207.19733;1.8172e-002;0.93966
  96.53805;207.18634;1.8048e-002;0.93963
  96.60240;207.17554;1.8187e-002;0.93960
  96.66675;207.16502;1.8294e-002;0.93957
  96.73110;207.15467;1.8326e-002;0.93954
  96.79545;207.14392;1.8390e-002;0.93951
  96.85980;207.13355;1.8480e-002;0.93948
  96.92415;207.12271;1.8433e-002;0.93945
  96.98851;207.11224;1.8434e-002;0.93942
  97.05286;207.10140;1.8363e-002;0.93939
  97.11721;207.09059;1.8349e-002;0.93936
  97.18156;207.07988;1.8420e-002;0.93933
  97.24591;207.06933;1.8382e-002;0.93931
  97.31026;207.05851;1.8453e-002;0.93928
  97.37461;207.04772;1.8394e-002;0.93925
  97.43896;207.03694;1.8268e-002;0.93922
  97.50331;207.02595;1.8523e-002;0.93919
  97.56766;207.01512;1.8376e-002;0.93916
  97.63201;207.00470;1.8420e-002;0.93913
  97.69636;206.99400;1.8432e-002;0.93910
  97.76071;206.98355;1.8448e-002;0.93907
  97.82506;206.97308;1.8404e-002;0.93904
  97.88941;206.96257;1.8510e-002;0.93901
  97.95376;206.95150;1.8603e-002;0.93898
  98.01812;206.94068;1.8661e-002;0.93895
  98.08247;206.92977;1.8646e-002;0.93892
  98.14682;206.91904;1.8551e-002;0.93889
  98.21117;206.90815;1.8461e-002;0.93886
  98.27552;206.89747;1.8581e-002;0.93883
  98.33987;206.88704;1.8737e-002;0.93881
  98.40422;206.87673;1.8864e-002;0.93878
  98.46857;206.86632;1.8687e-002;0.93875
  98.53292;206.85605;1.8756e-002;0.93872
  98.59727;206.84580;1.8798e-002;0.93869
  98.66162;206.83533;1.8691e-002;0.93866
  98.72597;206.82492;1.8763e-002;0.93863
  98.79032;206.81453;1.8892e-002;0.93860
  98.85467;206.80345;1.8891e-002;0.93857
  98.91902;206.79288;1.8936e-002;0.93854
  98.98337;206.78214;1.8881e-002;0.93851
  99.04773;206.77160;1.8784e-002;0.93848
  99.11208;206.76102;1.8714e-002;0.93845
  99.17643;206.75110;1.8808e-002;0.93842
  99.24078;206.74093;1.8937e-002;0.93839
  99.30513;206.73081;1.8990e-002;0.93836
  99.36948;206.72062;1.9048e-002;0.93833
  99.43383;206.71042;1.9028e-002;0.93830
  99.49818;206.69984;1.8982e-002;0.93827
  99.56253;206.68934;1.8987e-002;0.93825
  99.62688;206.67907;1.9078e-002;0.93822
  99.69123;206.66878;1.9217e-002;0.93819
  99.75558;206.65806;1.9311e-002;0.93816
  99.81993;206.64775;1.9266e-002;0.93813
  99.88428;206.63763;1.9256e-002;0.93810
  99.94863;206.62722;1.9257e-002;0.93807
 100.01298;206.61670;1.9118e-002;0.93804
 100.07733;206.60632;1.9139e-002;0.93801
 100.14169;206.59632;1.9167e-002;0.93798
 100.20604;206.58593;1.9235e-002;0.93795
 100.27039;206.57571;1.9346e-002;0.93792
 100.33474;206.56546;1.9394e-002;0.93789
 100.39909;206.55523;1.9407e-002;0.93786
 100.46344;206.54468;1.9502e-002;0.93783
 100.52779;206.53440;1.9417e-002;0.93780
 100.59214;206.52419;1.9383e-002;0.93777
 100.65649;206.51392;1.9447e-002;0.93774
 100.72084;206.50381;1.9598e-002;0.93771
 100.78519;206.49367;1.9539e-002;0.93768
 100.84954;206.48352;1.9539e-002;0.93765
 100.91389;206.47305;1.9476e-002;0.93763
 100.97824;206.46273;1.9479e-002;0.93760
 101.04259;206.45261;1.9545e-002;0.93757
 101.10694;206.44236;1.9563e-002;0.93754
 101.17130;206.43213;1.9554e-002;0.93751
 101.23565;206.42214;1.9605e-002;0.93748
 101.30000;206.41242;1.9635e-002;0.93745
 101.36435;206.40228;1.9726e-002;0.93742
 101.42870;206.39215;1.9786e-002;0.93739
 101.49305;206.38208;1.9797e-002;0.93736
 101.55740;206.37202;1.9938e-002;0.93733
 101.62175;206.36159;1.9990e-002;0.93730
 101.68610;206.35100;1.9777e-002;0.93727
 101.75045;206.34065;1.9802e-002;0.93724
 101.81480;206.33052;1.9849e-002;0.93721
 101.87915;206.32045;1.9889e-002;0.93718
 101.94350;206.31016;1.9984e-002;0.93715
 102.00785;206.30023;1.9918e-002;0.93712
 102.07220;206.29050;1.9898e-002;0.93709
 102.13655;206.28072;1.9985e-002;0.93706
 102.20091;206.27055;2.0001e-002;0.93703
 102.26526;206.26035;2.0057e-002;0.93700
 102.32961;206.25030;1.9861e-002;0.93697
 102.39396;206.24006;1.9770e-002;0.93694
 102.45831;206.22999;1.9923e-002;0.93692
 102.52266;206.21969;1.9880e-002;0.93689
 102.58701;206.20977;1.9903e-002;0.93686
 102.65136;206.19961;1.9907e-002;0.93683
 102.71571;206.18968;2.0057e-002;0.93680
 102.78006;206.17983;2.0034e-002;0.93677
 102.84441;206.16992;2.0015e-002;0.93674
 102.90876;206.16003;2.0014e-002;0.93671
 102.97311;206.15006;2.0080e-002;0.93668
 103.03746;206.13985;2.0102e-002;0.93665
 103.10181;206.12960;2.0173e-002;0.93662
 103.16616;206.11965;2.0120e-002;0.93659
 103.23052;206.10962;2.0058e-002;0.93656
 103.29487;206.09968;2.0040e-002;0.93653
 103.35922;206.08986;2.0088e-002;0.93650
 103.42357;206.08018;2.0257e-002;0.93647
 103.48792;206.07010;2.0215e-002;0.93644
 103.55227;206.05977;2.0348e-002;0.93641
 103.61662;206.04988;2.0434e-002;0.93638
 103.68097;206.03979;2.0415e-002;0.93635
 103.74532;206.02979;2.0480e-002;0.93632
 103.80967;206.02006;2.0415e-002;0.93629
 103.87402;206.01051;2.0487e-002;0.93626
 103.93837;206.00070;2.0368e-002;0.93623
 104.00272;205.99078;2.0312e-002;0.93620
 104.06707;205.98083;2.0346e-002;0.93617
 104.13142;205.97070;2.0390e-002;0.93614
 104.19577;205.96081;2.0451e-002;0.93611
 104.26013;205.95094;2.0523e-002;0.93608
 104.32448;205.94114;2.0622e-002;0.93605
 104.38883;205.93115;2.0540e-002;0.93603
 104.45318;205.92112;2.0573e-002;0.93600
 104.51753;205.91120;2.0511e-002;0.93597
 104.58188;205.90119;2.0513e-002;0.93594
 104.64623;205.89096;2.0484e-002;0.93591
 104.71058;205.88113;2.0440e-002;0.93588
 104.77493;205.87109;2.0570e-002;0.93585
 104.83928;205.86132;2.0542e-002;0.93582
 104.90363;205.85147;2.0577e-002;0.93579
 104.96798;205.84162;2.0601e-002;0.93576
 105.03233;205.83210;2.0655e-002;0.93573
 105.09668;205.82267;2.0694e-002;0.93570
 105.16103;205.81318;2.0669e-002;0.93567
 105.22538;205.80341;2.0668e-002;0.93564
 105.28974;205.79366;2.0772e-002;0.93561
 105.35409;205.78384;2.0823e-002;0.93558
 105.41844;205.77385;2.0671e-002;0.93555
 105.48279;205.76399;2.0651e-002;0.93552
 105.54714;205.75407;2.0706e-002;0.93549
 105.61149;205.74441;2.0720e-002;0.93546
 105.67584;205.73458;2.0784e-002;0.93543
 105.74019;205.72499;2.0811e-002;0.93540
 105.80454;205.71535;2.0782e-002;0.93537
 105.86889;205.70574;2.0711e-002;0.93534
 105.93324;205.69652;2.0807e-002;0.93531
 105.99759;205.68679;2.0979e-002;0.93528
 106.06194;205.67709;2.0947e-002;0.93525
 106.12629;205.66746;2.0765e-002;0.93522
 106.19064;205.65758;2.0875e-002;0.93519
 106.25499;205.64769;2.0958e-002;0.93516
 106.31935;205.63773;2.0884e-002;0.93513
 106.38370;205.62811;2.0791e-002;0.93510
 106.44805;205.61846;2.0794e-002;0.93507
 106.51240;205.60886;2.0892e-002;0.93504
