#FILE:Au_samp.ngb-ds3
#FORMAT:NETZSCH5
#FTYPE:ASCII
#IDENTITY:pureAu
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:MET
#DATE/TIME:01.12.2017 17:26
#CORR. FILE:Au.ngb-bs3
#LABORATORY:DB
#OPERATOR:Shalini
#REMARK:
#SAMPLE:pureAu
#SAMPLE MASS /mg:37.480
#MATERIAL:
#REFERENCE:Shalini
#REFERENCE MASS /mg:0.002
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0.0
#REFERENCE CRUCIBLE MASS /mg:0.0
#CORR. CODE:020
#EXO:+1
#RANGE:  50/10.0(K/min)/1100
#SEGMENT:S1/2

##Temp./oC;Time/min;DSC/(mW/mg);Sensit./(uV/mW)
 253.08854;   20.31616;-1.4614e-002;0.86123
 253.15420;   20.32273;-1.4601e-002;0.86119
 253.21987;   20.32929;-1.4616e-002;0.86116
 253.28553;   20.33585;-1.4618e-002;0.86112
 253.35120;   20.34241;-1.4698e-002;0.86109
 253.41687;   20.34898;-1.4744e-002;0.86105
 253.48253;   20.35554;-1.4765e-002;0.86102
 253.54820;   20.36211;-1.4678e-002;0.86098
 253.61386;   20.36867;-1.4559e-002;0.86095
 253.67953;   20.37524;-1.4499e-002;0.86091
 253.74520;   20.38181;-1.4557e-002;0.86088
 253.81086;   20.38838;-1.4551e-002;0.86084
 253.87653;   20.39495;-1.4622e-002;0.86081
 253.94219;   20.40152;-1.4612e-002;0.86077
 254.00786;   20.40809;-1.4611e-002;0.86074
 254.07352;   20.41466;-1.4605e-002;0.86070
 254.13919;   20.42124;-1.4629e-002;0.86067
 254.20486;   20.42781;-1.4773e-002;0.86063
 254.27052;   20.43439;-1.4800e-002;0.86059
 254.33619;   20.44096;-1.4548e-002;0.86056
 254.40185;   20.44754;-1.4526e-002;0.86052
 254.46752;   20.45411;-1.4493e-002;0.86049
 254.53319;   20.46069;-1.4499e-002;0.86045
 254.59885;   20.46727;-1.4501e-002;0.86042
 254.66452;   20.47384;-1.4428e-002;0.86038
 254.73018;   20.48041;-1.4455e-002;0.86035
 254.79585;   20.48698;-1.4459e-002;0.86031
 254.86152;   20.49356;-1.4531e-002;0.86028
 254.92718;   20.50013;-1.4577e-002;0.86024
 254.99285;   20.50670;-1.4458e-002;0.86021
 255.05851;   20.51327;-1.4341e-002;0.86017
 255.12418;   20.51984;-1.4363e-002;0.86014
 255.18984;   20.52641;-1.4364e-002;0.86010
 255.25551;   20.53298;-1.4370e-002;0.86007
 255.32118;   20.53956;-1.4366e-002;0.86003
 255.38684;   20.54613;-1.4383e-002;0.86000
 255.45251;   20.55270;-1.4451e-002;0.85996
 255.51817;   20.55927;-1.4578e-002;0.85992
 255.58384;   20.56584;-1.4541e-002;0.85989
 255.64951;   20.57241;-1.4525e-002;0.85985
 255.71517;   20.57898;-1.4528e-002;0.85982
 255.78084;   20.58554;-1.4544e-002;0.85978
 255.84650;   20.59211;-1.4574e-002;0.85975
 255.91217;   20.59868;-1.4553e-002;0.85971
 255.97783;   20.60525;-1.4508e-002;0.85968
 256.04350;   20.61181;-1.4496e-002;0.85964
 256.10917;   20.61838;-1.4472e-002;0.85961
 256.17483;   20.62494;-1.4428e-002;0.85957
 256.24050;   20.63150;-1.4446e-002;0.85954
 256.30616;   20.63807;-1.4454e-002;0.85950
 256.37183;   20.64463;-1.4488e-002;0.85947
 256.43750;   20.65119;-1.4473e-002;0.85943
 256.50316;   20.65776;-1.4432e-002;0.85939
 256.56883;   20.66432;-1.4358e-002;0.85936
 256.63449;   20.67089;-1.4303e-002;0.85932
 256.70016;   20.67746;-1.4320e-002;0.85929
 256.76583;   20.68403;-1.4385e-002;0.85925
 256.83149;   20.69060;-1.4435e-002;0.85922
 256.89716;   20.69717;-1.4496e-002;0.85918
 256.96282;   20.70374;-1.4528e-002;0.85915
 257.02849;   20.71031;-1.4568e-002;0.85911
 257.09415;   20.71689;-1.4405e-002;0.85908
 257.15982;   20.72346;-1.4407e-002;0.85904
 257.22549;   20.73004;-1.4361e-002;0.85901
 257.29115;   20.73661;-1.4409e-002;0.85897
 257.35682;   20.74319;-1.4384e-002;0.85894
 257.42248;   20.74977;-1.4408e-002;0.85890
 257.48815;   20.75635;-1.4498e-002;0.85886
 257.55382;   20.76293;-1.4557e-002;0.85883
 257.61948;   20.76952;-1.4526e-002;0.85879
 257.68515;   20.77610;-1.4552e-002;0.85876
 257.75081;   20.78268;-1.4594e-002;0.85872
 257.81648;   20.78927;-1.4584e-002;0.85869
 257.88215;   20.79585;-1.4536e-002;0.85865
 257.94781;   20.80244;-1.4520e-002;0.85862
 258.01348;   20.80902;-1.4470e-002;0.85858
 258.07914;   20.81561;-1.4563e-002;0.85855
 258.14481;   20.82220;-1.4505e-002;0.85851
 258.21047;   20.82879;-1.4423e-002;0.85848
 258.27614;   20.83538;-1.4446e-002;0.85844
 258.34181;   20.84197;-1.4509e-002;0.85841
 258.40747;   20.84855;-1.4450e-002;0.85837
 258.47314;   20.85514;-1.4409e-002;0.85833
 258.53880;   20.86172;-1.4343e-002;0.85830
 258.60447;   20.86831;-1.4396e-002;0.85826
 258.67014;   20.87489;-1.4444e-002;0.85823
 258.73580;   20.88148;-1.4474e-002;0.85819
 258.80147;   20.88806;-1.4442e-002;0.85816
 258.86713;   20.89464;-1.4477e-002;0.85812
 258.93280;   20.90122;-1.4546e-002;0.85809
 258.99847;   20.90780;-1.4587e-002;0.85805
 259.06413;   20.91437;-1.4549e-002;0.85802
 259.12980;   20.92095;-1.4454e-002;0.85798
 259.19546;   20.92752;-1.4488e-002;0.85795
 259.26113;   20.93410;-1.4547e-002;0.85791
 259.32679;   20.94067;-1.4549e-002;0.85787
 259.39246;   20.94724;-1.4599e-002;0.85784
 259.45813;   20.95381;-1.4588e-002;0.85780
 259.52379;   20.96038;-1.4499e-002;0.85777
 259.58946;   20.96695;-1.4451e-002;0.85773
 259.65512;   20.97352;-1.4428e-002;0.85770
 259.72079;   20.98009;-1.4382e-002;0.85766
 259.78646;   20.98666;-1.4360e-002;0.85763
 259.85212;   20.99323;-1.4430e-002;0.85759
 259.91779;   20.99980;-1.4502e-002;0.85756
 259.98345;   21.00636;-1.4500e-002;0.85752
 260.04912;   21.01293;-1.4507e-002;0.85749
 260.11478;   21.01950;-1.4505e-002;0.85745
 260.18045;   21.02606;-1.4489e-002;0.85741
 260.24612;   21.03263;-1.4399e-002;0.85738
 260.31178;   21.03919;-1.4258e-002;0.85734
 260.37745;   21.04576;-1.4249e-002;0.85731
 260.44311;   21.05233;-1.4296e-002;0.85727
 260.50878;   21.05890;-1.4331e-002;0.85724
 260.57445;   21.06546;-1.4257e-002;0.85720
 260.64011;   21.07203;-1.4253e-002;0.85717
 260.70578;   21.07860;-1.4277e-002;0.85713
 260.77144;   21.08516;-1.4217e-002;0.85710
 260.83711;   21.09173;-1.4291e-002;0.85706
 260.90278;   21.09830;-1.4303e-002;0.85703
 260.96844;   21.10487;-1.4401e-002;0.85699
 261.03411;   21.11144;-1.4388e-002;0.85695
 261.09977;   21.11801;-1.4300e-002;0.85692
 261.16544;   21.12459;-1.4254e-002;0.85688
 261.23110;   21.13117;-1.4226e-002;0.85685
 261.29677;   21.13774;-1.4227e-002;0.85681
 261.36244;   21.14432;-1.4236e-002;0.85678
 261.42810;   21.15090;-1.4278e-002;0.85674
 261.49377;   21.15747;-1.4238e-002;0.85671
 261.55943;   21.16405;-1.4234e-002;0.85667
 261.62510;   21.17063;-1.4289e-002;0.85664
 261.69077;   21.17721;-1.4323e-002;0.85660
 261.75643;   21.18378;-1.4258e-002;0.85656
 261.82210;   21.19036;-1.4231e-002;0.85653
 261.88776;   21.19694;-1.4264e-002;0.85649
 261.95343;   21.20352;-1.4356e-002;0.85646
 262.01910;   21.21010;-1.4380e-002;0.85642
 262.08476;   21.21668;-1.4309e-002;0.85639
 262.15043;   21.22327;-1.4309e-002;0.85635
 262.21609;   21.22985;-1.4404e-002;0.85632
 262.28176;   21.23643;-1.4406e-002;0.85628
 262.34742;   21.24301;-1.4406e-002;0.85625
 262.41309;   21.24959;-1.4474e-002;0.85621
 262.47876;   21.25617;-1.4440e-002;0.85617
 262.54442;   21.26276;-1.4365e-002;0.85614
 262.61009;   21.26934;-1.4240e-002;0.85610
 262.67575;   21.27592;-1.4101e-002;0.85607
 262.74142;   21.28250;-1.4096e-002;0.85603
 262.80709;   21.28909;-1.4148e-002;0.85600
 262.87275;   21.29567;-1.4124e-002;0.85596
 262.93842;   21.30226;-1.4123e-002;0.85593
 263.00408;   21.30885;-1.4082e-002;0.85589
 263.06975;   21.31543;-1.4091e-002;0.85586
 263.13542;   21.32202;-1.4083e-002;0.85582
 263.20108;   21.32860;-1.4105e-002;0.85578
 263.26675;   21.33519;-1.4195e-002;0.85575
 263.33241;   21.34177;-1.4213e-002;0.85571
 263.39808;   21.34836;-1.4215e-002;0.85568
 263.46374;   21.35494;-1.4172e-002;0.85564
 263.52941;   21.36153;-1.4221e-002;0.85561
 263.59508;   21.36812;-1.4260e-002;0.85557
 263.66074;   21.37470;-1.4331e-002;0.85554
 263.72641;   21.38129;-1.4366e-002;0.85550
 263.79207;   21.38788;-1.4366e-002;0.85547
 263.85774;   21.39447;-1.4395e-002;0.85543
 263.92341;   21.40106;-1.4398e-002;0.85539
 263.98907;   21.40764;-1.4405e-002;0.85536
 264.05474;   21.41423;-1.4439e-002;0.85532
 264.12040;   21.42081;-1.4463e-002;0.85529
 264.18607;   21.42739;-1.4428e-002;0.85525
 264.25173;   21.43398;-1.4429e-002;0.85522
 264.31740;   21.44056;-1.4468e-002;0.85518
 264.38307;   21.44715;-1.4420e-002;0.85515
 264.44873;   21.45374;-1.4324e-002;0.85511
 264.51440;   21.46033;-1.4283e-002;0.85507
 264.58006;   21.46691;-1.4237e-002;0.85504
 264.64573;   21.47350;-1.4259e-002;0.85500
 264.71140;   21.48009;-1.4262e-002;0.85497
 264.77706;   21.48667;-1.4286e-002;0.85493
 264.84273;   21.49325;-1.4381e-002;0.85490
 264.90839;   21.49983;-1.4406e-002;0.85486
 264.97406;   21.50641;-1.4314e-002;0.85483
 265.03973;   21.51299;-1.4244e-002;0.85479
 265.10539;   21.51957;-1.4263e-002;0.85476
 265.17106;   21.52614;-1.4264e-002;0.85472
 265.23672;   21.53272;-1.4293e-002;0.85468
 265.30239;   21.53929;-1.4265e-002;0.85465
 265.36805;   21.54586;-1.4234e-002;0.85461
 265.43372;   21.55243;-1.4173e-002;0.85458
 265.49939;   21.55901;-1.4135e-002;0.85454
 265.56505;   21.56557;-1.4077e-002;0.85451
 265.63072;   21.57214;-1.4037e-002;0.85447
 265.69638;   21.57871;-1.4032e-002;0.85444
 265.76205;   21.58528;-1.4019e-002;0.85440
 265.82772;   21.59184;-1.4011e-002;0.85436
 265.89338;   21.59841;-1.4033e-002;0.85433
 265.95905;   21.60498;-1.4086e-002;0.85429
 266.02471;   21.61154;-1.4056e-002;0.85426
 266.09038;   21.61811;-1.4047e-002;0.85422
 266.15605;   21.62468;-1.4123e-002;0.85419
 266.22171;   21.63124;-1.4246e-002;0.85415
 266.28738;   21.63781;-1.4307e-002;0.85412
 266.35304;   21.64437;-1.4348e-002;0.85408
 266.41871;   21.65094;-1.4244e-002;0.85404
 266.48437;   21.65750;-1.4177e-002;0.85401
 266.55004;   21.66407;-1.4177e-002;0.85397
 266.61571;   21.67063;-1.4181e-002;0.85394
 266.68137;   21.67720;-1.4060e-002;0.85390
 266.74704;   21.68377;-1.3996e-002;0.85387
 266.81270;   21.69034;-1.4048e-002;0.85383
 266.87837;   21.69691;-1.4163e-002;0.85380
 266.94404;   21.70348;-1.4160e-002;0.85376
 267.00970;   21.71006;-1.4140e-002;0.85372
 267.07537;   21.71663;-1.4188e-002;0.85369
 267.14103;   21.72321;-1.4095e-002;0.85365
 267.20670;   21.72979;-1.4070e-002;0.85362
 267.27237;   21.73637;-1.4045e-002;0.85358
 267.33803;   21.74295;-1.4088e-002;0.85355
 267.40370;   21.74953;-1.4252e-002;0.85351
 267.46936;   21.75611;-1.4334e-002;0.85348
 267.53503;   21.76270;-1.4358e-002;0.85344
 267.60069;   21.76928;-1.4404e-002;0.85340
 267.66636;   21.77587;-1.4406e-002;0.85337
 267.73203;   21.78245;-1.4360e-002;0.85333
 267.79769;   21.78904;-1.4151e-002;0.85330
 267.86336;   21.79563;-1.4100e-002;0.85326
 267.92902;   21.80222;-1.4121e-002;0.85323
 267.99469;   21.80881;-1.4294e-002;0.85319
 268.06036;   21.81540;-1.4255e-002;0.85316
 268.12602;   21.82199;-1.4178e-002;0.85312
 268.19169;   21.82859;-1.4166e-002;0.85308
 268.25735;   21.83518;-1.4040e-002;0.85305
 268.32302;   21.84177;-1.3930e-002;0.85301
 268.38868;   21.84837;-1.3997e-002;0.85298
 268.45435;   21.85496;-1.4067e-002;0.85294
 268.52002;   21.86155;-1.4106e-002;0.85291
 268.58568;   21.86814;-1.4095e-002;0.85287
 268.65135;   21.87473;-1.4073e-002;0.85284
 268.71701;   21.88132;-1.4049e-002;0.85280
 268.78268;   21.88790;-1.4064e-002;0.85276
 268.84835;   21.89449;-1.4078e-002;0.85273
 268.91401;   21.90108;-1.4080e-002;0.85269
 268.97968;   21.90767;-1.4028e-002;0.85266
 269.04534;   21.91425;-1.3924e-002;0.85262
 269.11101;   21.92084;-1.3968e-002;0.85259
 269.17668;   21.92742;-1.3994e-002;0.85255
 269.24234;   21.93401;-1.3989e-002;0.85252
 269.30801;   21.94059;-1.3943e-002;0.85248
 269.37367;   21.94717;-1.3970e-002;0.85244
 269.43934;   21.95375;-1.3893e-002;0.85241
 269.50500;   21.96033;-1.3901e-002;0.85237
 269.57067;   21.96692;-1.3877e-002;0.85234
 269.63634;   21.97350;-1.3974e-002;0.85230
 269.70200;   21.98008;-1.3971e-002;0.85227
 269.76767;   21.98666;-1.3925e-002;0.85223
 269.83333;   21.99325;-1.3880e-002;0.85219
 269.89900;   21.99983;-1.3831e-002;0.85216
 269.96467;   22.00641;-1.3828e-002;0.85212
 270.03033;   22.01298;-1.3882e-002;0.85209
 270.09600;   22.01956;-1.3786e-002;0.85205
 270.16166;   22.02614;-1.3768e-002;0.85202
 270.22733;   22.03271;-1.3744e-002;0.85198
 270.29300;   22.03929;-1.3696e-002;0.85195
 270.35866;   22.04586;-1.3647e-002;0.85191
 270.42433;   22.05244;-1.3622e-002;0.85187
 270.48999;   22.05901;-1.3676e-002;0.85184
 270.55566;   22.06559;-1.3678e-002;0.85180
 270.62132;   22.07217;-1.3709e-002;0.85177
 270.68699;   22.07875;-1.3720e-002;0.85173
 270.75266;   22.08533;-1.3682e-002;0.85170
 270.81832;   22.09191;-1.3671e-002;0.85166
 270.88399;   22.09849;-1.3718e-002;0.85162
 270.94965;   22.10507;-1.3734e-002;0.85159
 271.01532;   22.11164;-1.3717e-002;0.85155
 271.08099;   22.11822;-1.3776e-002;0.85152
 271.14665;   22.12480;-1.3737e-002;0.85148
 271.21232;   22.13137;-1.3706e-002;0.85145
 271.27798;   22.13795;-1.3777e-002;0.85141
 271.34365;   22.14452;-1.3838e-002;0.85138
 271.40932;   22.15110;-1.3942e-002;0.85134
 271.47498;   22.15768;-1.3937e-002;0.85130
 271.54065;   22.16425;-1.3857e-002;0.85127
 271.60631;   22.17083;-1.3740e-002;0.85123
 271.67198;   22.17740;-1.3695e-002;0.85120
 271.73764;   22.18397;-1.3700e-002;0.85116
 271.80331;   22.19054;-1.3633e-002;0.85113
 271.86898;   22.19711;-1.3613e-002;0.85109
 271.93464;   22.20368;-1.3660e-002;0.85105
 272.00031;   22.21026;-1.3760e-002;0.85102
 272.06597;   22.21683;-1.3973e-002;0.85098
 272.13164;   22.22340;-1.3824e-002;0.85095
 272.19731;   22.22998;-1.3827e-002;0.85091
 272.26297;   22.23656;-1.3899e-002;0.85088
 272.32864;   22.24313;-1.3808e-002;0.85084
 272.39430;   22.24971;-1.3778e-002;0.85080
 272.45997;   22.25628;-1.3715e-002;0.85077
 272.52564;   22.26286;-1.3685e-002;0.85073
 272.59130;   22.26943;-1.3782e-002;0.85070
 272.65697;   22.27601;-1.3852e-002;0.85066
 272.72263;   22.28258;-1.3805e-002;0.85063
 272.78830;   22.28916;-1.3808e-002;0.85059
 272.85396;   22.29573;-1.3790e-002;0.85056
 272.91963;   22.30231;-1.3843e-002;0.85052
 272.98530;   22.30889;-1.3854e-002;0.85048
 273.05096;   22.31547;-1.3764e-002;0.85045
 273.11663;   22.32206;-1.3761e-002;0.85041
 273.18229;   22.32864;-1.3703e-002;0.85038
 273.24796;   22.33522;-1.3665e-002;0.85034
 273.31363;   22.34181;-1.3709e-002;0.85031
 273.37929;   22.34840;-1.3715e-002;0.85027
 273.44496;   22.35499;-1.3664e-002;0.85023
 273.51062;   22.36158;-1.3553e-002;0.85020
 273.57629;   22.36817;-1.3533e-002;0.85016
 273.64195;   22.37476;-1.3622e-002;0.85013
 273.70762;   22.38135;-1.3720e-002;0.85009
 273.77329;   22.38795;-1.3754e-002;0.85006
 273.83895;   22.39454;-1.3734e-002;0.85002
 273.90462;   22.40114;-1.3713e-002;0.84998
 273.97028;   22.40774;-1.3763e-002;0.84995
 274.03595;   22.41433;-1.3718e-002;0.84991
 274.10162;   22.42093;-1.3723e-002;0.84988
 274.16728;   22.42752;-1.3717e-002;0.84984
 274.23295;   22.43411;-1.3626e-002;0.84981
 274.29861;   22.44071;-1.3622e-002;0.84977
 274.36428;   22.44730;-1.3557e-002;0.84973
 274.42995;   22.45389;-1.3583e-002;0.84970
 274.49561;   22.46049;-1.3535e-002;0.84966
 274.56128;   22.46708;-1.3539e-002;0.84963
 274.62694;   22.47368;-1.3533e-002;0.84959
 274.69261;   22.48028;-1.3538e-002;0.84956
 274.75827;   22.48688;-1.3463e-002;0.84952
 274.82394;   22.49347;-1.3444e-002;0.84948
 274.88961;   22.50007;-1.3444e-002;0.84945
 274.95527;   22.50666;-1.3444e-002;0.84941
 275.02094;   22.51325;-1.3445e-002;0.84938
 275.08660;   22.51984;-1.3399e-002;0.84934
 275.15227;   22.52643;-1.3376e-002;0.84931
 275.21794;   22.53302;-1.3328e-002;0.84927
 275.28360;   22.53960;-1.3277e-002;0.84923
 275.34927;   22.54619;-1.3345e-002;0.84920
 275.41493;   22.55277;-1.3463e-002;0.84916
 275.48060;   22.55935;-1.3539e-002;0.84913
 275.54627;   22.56593;-1.3498e-002;0.84909
 275.61193;   22.57251;-1.3513e-002;0.84906
 275.67760;   22.57909;-1.3381e-002;0.84902
 275.74326;   22.58567;-1.3341e-002;0.84898
 275.80893;   22.59225;-1.3295e-002;0.84895
 275.87459;   22.59883;-1.3333e-002;0.84891
 275.94026;   22.60541;-1.3318e-002;0.84888
 276.00593;   22.61199;-1.3317e-002;0.84884
 276.07159;   22.61857;-1.3411e-002;0.84881
 276.13726;   22.62515;-1.3386e-002;0.84877
 276.20292;   22.63173;-1.3313e-002;0.84873
 276.26859;   22.63831;-1.3261e-002;0.84870
 276.33426;   22.64489;-1.3233e-002;0.84866
 276.39992;   22.65147;-1.3294e-002;0.84863
 276.46559;   22.65804;-1.3237e-002;0.84859
 276.53125;   22.66462;-1.3170e-002;0.84856
 276.59692;   22.67119;-1.3180e-002;0.84852
 276.66259;   22.67776;-1.3166e-002;0.84848
 276.72825;   22.68434;-1.3196e-002;0.84845
 276.79392;   22.69091;-1.3217e-002;0.84841
 276.85958;   22.69749;-1.3204e-002;0.84838
 276.92525;   22.70406;-1.3193e-002;0.84834
 276.99091;   22.71064;-1.3216e-002;0.84830
 277.05658;   22.71721;-1.3177e-002;0.84827
 277.12225;   22.72379;-1.3154e-002;0.84823
 277.18791;   22.73036;-1.3256e-002;0.84820
 277.25358;   22.73694;-1.3420e-002;0.84816
 277.31924;   22.74352;-1.3389e-002;0.84813
 277.38491;   22.75010;-1.3345e-002;0.84809
 277.45058;   22.75668;-1.3250e-002;0.84805
 277.51624;   22.76327;-1.3226e-002;0.84802
 277.58191;   22.76985;-1.3274e-002;0.84798
 277.64757;   22.77643;-1.3322e-002;0.84795
 277.71324;   22.78301;-1.3303e-002;0.84791
 277.77890;   22.78959;-1.3277e-002;0.84788
 277.84457;   22.79617;-1.3234e-002;0.84784
 277.91024;   22.80275;-1.3247e-002;0.84780
 277.97590;   22.80933;-1.3191e-002;0.84777
 278.04157;   22.81591;-1.3178e-002;0.84773
 278.10723;   22.82249;-1.3204e-002;0.84770
 278.17290;   22.82907;-1.3180e-002;0.84766
 278.23857;   22.83565;-1.3237e-002;0.84763
 278.30423;   22.84223;-1.3336e-002;0.84759
 278.36990;   22.84881;-1.3301e-002;0.84755
 278.43556;   22.85539;-1.3321e-002;0.84752
 278.50123;   22.86197;-1.3244e-002;0.84748
 278.56690;   22.86855;-1.3156e-002;0.84745
 278.63256;   22.87513;-1.3143e-002;0.84741
 278.69823;   22.88172;-1.3117e-002;0.84737
 278.76389;   22.88830;-1.3026e-002;0.84734
 278.82956;   22.89488;-1.3033e-002;0.84730
 278.89522;   22.90146;-1.3052e-002;0.84727
 278.96089;   22.90804;-1.3029e-002;0.84723
 279.02656;   22.91462;-1.3096e-002;0.84720
 279.09222;   22.92120;-1.3153e-002;0.84716
 279.15789;   22.92778;-1.3090e-002;0.84712
 279.22355;   22.93436;-1.3123e-002;0.84709
 279.28922;   22.94094;-1.3126e-002;0.84705
 279.35489;   22.94751;-1.3174e-002;0.84702
 279.42055;   22.95409;-1.3159e-002;0.84698
 279.48622;   22.96066;-1.3189e-002;0.84695
 279.55188;   22.96723;-1.3250e-002;0.84691
 279.61755;   22.97380;-1.3297e-002;0.84687
 279.68322;   22.98037;-1.3263e-002;0.84684
 279.74888;   22.98694;-1.3143e-002;0.84680
 279.81455;   22.99351;-1.3100e-002;0.84677
 279.88021;   23.00008;-1.3055e-002;0.84673
 279.94588;   23.00665;-1.3103e-002;0.84669
 280.01154;   23.01322;-1.3104e-002;0.84666
 280.07721;   23.01979;-1.3011e-002;0.84662
 280.14288;   23.02636;-1.2982e-002;0.84659
 280.20854;   23.03293;-1.3027e-002;0.84655
 280.27421;   23.03949;-1.2994e-002;0.84652
 280.33987;   23.04605;-1.2934e-002;0.84648
 280.40554;   23.05261;-1.2965e-002;0.84644
 280.47121;   23.05918;-1.2938e-002;0.84641
 280.53687;   23.06574;-1.2957e-002;0.84637
 280.60254;   23.07230;-1.2965e-002;0.84634
 280.66820;   23.07886;-1.2916e-002;0.84630
 280.73387;   23.08542;-1.2952e-002;0.84626
 280.79954;   23.09198;-1.2912e-002;0.84623
 280.86520;   23.09854;-1.2945e-002;0.84619
 280.93087;   23.10510;-1.3032e-002;0.84616
 280.99653;   23.11166;-1.2977e-002;0.84612
 281.06220;   23.11822;-1.2956e-002;0.84609
 281.12786;   23.12478;-1.2962e-002;0.84605
 281.19353;   23.13134;-1.2884e-002;0.84601
 281.25920;   23.13790;-1.2831e-002;0.84598
 281.32486;   23.14446;-1.2767e-002;0.84594
 281.39053;   23.15102;-1.2790e-002;0.84591
 281.45619;   23.15759;-1.2779e-002;0.84587
 281.52186;   23.16415;-1.2731e-002;0.84583
 281.58753;   23.17072;-1.2789e-002;0.84580
 281.65319;   23.17728;-1.2826e-002;0.84576
 281.71886;   23.18385;-1.2726e-002;0.84573
 281.78452;   23.19042;-1.2685e-002;0.84569
 281.85019;   23.19698;-1.2763e-002;0.84566
 281.91585;   23.20355;-1.2805e-002;0.84562
 281.98152;   23.21011;-1.2783e-002;0.84558
 282.04719;   23.21668;-1.2735e-002;0.84555
 282.11285;   23.22325;-1.2688e-002;0.84551
 282.17852;   23.22982;-1.2711e-002;0.84548
 282.24418;   23.23639;-1.2738e-002;0.84544
 282.30985;   23.24297;-1.2692e-002;0.84540
 282.37552;   23.24954;-1.2686e-002;0.84537
 282.44118;   23.25612;-1.2739e-002;0.84533
 282.50685;   23.26269;-1.2673e-002;0.84530
 282.57251;   23.26927;-1.2635e-002;0.84526
 282.63818;   23.27584;-1.2672e-002;0.84522
 282.70385;   23.28242;-1.2578e-002;0.84519
 282.76951;   23.28900;-1.2573e-002;0.84515
 282.83518;   23.29558;-1.2522e-002;0.84512
 282.90084;   23.30216;-1.2605e-002;0.84508
 282.96651;   23.30873;-1.2604e-002;0.84505
 283.03217;   23.31531;-1.2650e-002;0.84501
 283.09784;   23.32188;-1.2740e-002;0.84497
 283.16351;   23.32845;-1.2717e-002;0.84494
 283.22917;   23.33503;-1.2718e-002;0.84490
 283.29484;   23.34160;-1.2743e-002;0.84487
 283.36050;   23.34817;-1.2800e-002;0.84483
 283.42617;   23.35475;-1.2796e-002;0.84479
 283.49184;   23.36132;-1.2805e-002;0.84476
 283.55750;   23.36789;-1.2767e-002;0.84472
 283.62317;   23.37446;-1.2593e-002;0.84469
 283.68883;   23.38102;-1.2661e-002;0.84465
 283.75450;   23.38759;-1.2697e-002;0.84461
 283.82017;   23.39416;-1.2672e-002;0.84458
 283.88583;   23.40073;-1.2686e-002;0.84454
 283.95150;   23.40730;-1.2707e-002;0.84451
 284.01716;   23.41387;-1.2696e-002;0.84447
 284.08283;   23.42044;-1.2730e-002;0.84444
 284.14849;   23.42700;-1.2783e-002;0.84440
 284.21416;   23.43357;-1.2823e-002;0.84436
 284.27983;   23.44013;-1.2852e-002;0.84433
 284.34549;   23.44670;-1.2948e-002;0.84429
 284.41116;   23.45326;-1.2901e-002;0.84426
 284.47682;   23.45983;-1.2922e-002;0.84422
 284.54249;   23.46639;-1.2881e-002;0.84418
 284.60816;   23.47296;-1.2856e-002;0.84415
 284.67382;   23.47952;-1.2808e-002;0.84411
 284.73949;   23.48608;-1.2827e-002;0.84408
 284.80515;   23.49265;-1.2828e-002;0.84404
 284.87082;   23.49921;-1.2863e-002;0.84400
 284.93649;   23.50578;-1.2779e-002;0.84397
 285.00215;   23.51234;-1.2796e-002;0.84393
 285.06782;   23.51891;-1.2863e-002;0.84390
 285.13348;   23.52548;-1.2760e-002;0.84386
 285.19915;   23.53206;-1.2729e-002;0.84382
 285.26481;   23.53863;-1.2753e-002;0.84379
 285.33048;   23.54520;-1.2788e-002;0.84375
 285.39615;   23.55177;-1.2701e-002;0.84372
 285.46181;   23.55834;-1.2545e-002;0.84368
 285.52748;   23.56491;-1.2516e-002;0.84365
 285.59314;   23.57148;-1.2514e-002;0.84361
 285.65881;   23.57805;-1.2421e-002;0.84357
 285.72448;   23.58463;-1.2466e-002;0.84354
 285.79014;   23.59120;-1.2522e-002;0.84350
 285.85581;   23.59778;-1.2580e-002;0.84347
 285.92147;   23.60435;-1.2584e-002;0.84343
 285.98714;   23.61092;-1.2535e-002;0.84339
 286.05280;   23.61750;-1.2475e-002;0.84336
 286.11847;   23.62407;-1.2535e-002;0.84332
 286.18414;   23.63065;-1.2576e-002;0.84329
 286.24980;   23.63722;-1.2629e-002;0.84325
 286.31547;   23.64380;-1.2661e-002;0.84321
 286.38113;   23.65037;-1.2798e-002;0.84318
 286.44680;   23.65694;-1.2843e-002;0.84314
 286.51247;   23.66351;-1.2668e-002;0.84311
 286.57813;   23.67008;-1.2506e-002;0.84307
 286.64380;   23.67666;-1.2556e-002;0.84303
 286.70946;   23.68323;-1.2627e-002;0.84300
 286.77513;   23.68980;-1.2726e-002;0.84296
 286.84080;   23.69637;-1.2632e-002;0.84293
 286.90646;   23.70294;-1.2632e-002;0.84289
 286.97213;   23.70951;-1.2588e-002;0.84285
 287.03779;   23.71607;-1.2532e-002;0.84282
 287.10346;   23.72263;-1.2582e-002;0.84278
 287.16912;   23.72919;-1.2524e-002;0.84275
 287.23479;   23.73575;-1.2440e-002;0.84271
