WORKSHOP 3 EXPORTED DATA: [C:\Workshop 96\Data Manager\Sharan\Ti6242\Ti6242-2-Old-FS\Day 1 - 194.W02 - 2]
*************************************************************************************************
Source of data: ToolKit
WS3 File Version: 1.04
Number of bytes in subfile: 1879689
Total number of data points: 156609
Test date: 21/11/2017
Test time: 17:26:10
Player Step: 1
Step Capture No: 1
Actuator: 2
*************************************************************************************************
Actuator: 1  Channel:0	 Actuator: 1  Channel:1	 Actuator: 1  Channel:2	 
Load Current (kN)	 Stroke Current (mm)	 TIME (S)	 
-0.02	 0.00	 0.0000	 
-0.02	 0.00	 0.1410	 
-0.02	 0.00	 0.2970	 
-0.02	 0.00	 0.4380	 
-0.03	 0.00	 0.5780	 
-0.03	 0.00	 0.7500	 
0.98	 0.02	 0.8910	 
3.13	 0.06	 1.0310	 
5.94	 0.13	 1.1880	 
8.76	 0.19	 1.3280	 
11.60	 0.26	 1.4840	 
13.76	 0.32	 1.6250	 
16.60	 0.40	 1.7810	 
17.51	 0.43	 1.9220	 
17.57	 0.43	 2.0630	 
17.64	 0.44	 2.2190	 
17.62	 0.44	 2.3590	 
17.61	 0.44	 2.5000	 
17.62	 0.44	 2.6410	 
17.63	 0.44	 2.8130	 
17.64	 0.44	 2.9530	 
17.65	 0.44	 3.1250	 
17.65	 0.44	 3.2660	 
17.64	 0.44	 3.4380	 
17.64	 0.44	 3.5780	 
17.64	 0.44	 3.7340	 
17.64	 0.44	 3.8750	 
17.65	 0.44	 4.0310	 
17.65	 0.44	 4.1720	 
17.66	 0.44	 4.3440	 
17.66	 0.44	 4.4840	 
17.66	 0.44	 4.6560	 
17.66	 0.44	 4.7970	 
17.67	 0.44	 4.9530	 
17.67	 0.44	 5.0940	 
17.67	 0.44	 5.2660	 
17.68	 0.44	 5.4060	 
17.67	 0.44	 5.5630	 
17.67	 0.44	 5.7030	 
17.66	 0.44	 5.8750	 
17.66	 0.44	 6.0160	 
17.66	 0.44	 6.1720	 
17.66	 0.44	 6.3130	 
17.66	 0.44	 6.4840	 
17.67	 0.44	 6.6250	 
17.67	 0.44	 6.7810	 
17.67	 0.45	 6.9220	 
17.67	 0.45	 7.0780	 
17.67	 0.45	 7.2190	 
17.63	 0.45	 7.3910	 
17.56	 0.45	 7.5310	 
17.60	 0.46	 7.6880	 
17.62	 0.47	 7.8280	 
17.66	 0.48	 7.9840	 
17.61	 0.48	 8.1250	 
17.65	 0.49	 8.2810	 
17.70	 0.49	 8.4220	 
17.66	 0.49	 8.5940	 
17.61	 0.49	 8.7340	 
17.56	 0.50	 8.9060	 
17.50	 0.52	 9.0470	 
17.68	 0.54	 9.2030	 
17.60	 0.54	 9.3440	 
17.61	 0.54	 9.5000	 
17.61	 0.54	 9.6410	 
17.55	 0.55	 9.7970	 
17.58	 0.55	 9.9380	 
17.68	 0.56	 10.1090	 
17.64	 0.55	 10.2500	 
17.58	 0.55	 10.4060	 
17.65	 0.56	 10.5470	 
17.56	 0.56	 10.7030	 
17.72	 0.56	 10.8440	 
17.68	 0.56	 11.0160	 
17.65	 0.56	 11.1560	 
17.59	 0.56	 11.3130	 
17.65	 0.56	 11.4530	 
17.62	 0.56	 11.6090	 
17.65	 0.56	 11.7500	 
17.64	 0.56	 11.9060	 
17.65	 0.56	 12.0470	 
17.65	 0.56	 12.2030	 
17.64	 0.56	 12.3440	 
17.64	 0.56	 12.5160	 
17.63	 0.56	 12.6560	 
17.62	 0.56	 12.8130	 
17.62	 0.56	 12.9530	 
17.62	 0.56	 13.1090	 
17.61	 0.56	 13.2500	 
17.61	 0.56	 13.4060	 
17.61	 0.56	 13.5470	 
17.61	 0.56	 13.7190	 
17.61	 0.57	 13.8590	 
17.61	 0.57	 14.0310	 
17.62	 0.57	 14.1720	 
17.62	 0.57	 14.3440	 
17.62	 0.57	 14.5160	 
17.62	 0.57	 14.6560	 
17.62	 0.57	 14.7970	 
17.62	 0.57	 14.9530	 
17.63	 0.57	 15.0940	 
17.63	 0.57	 15.2500	 
17.63	 0.57	 15.3910	 
17.64	 0.57	 15.5470	 
17.64	 0.57	 15.6880	 
17.65	 0.57	 15.8440	 
17.65	 0.57	 15.9840	 
17.65	 0.57	 16.1560	 
17.65	 0.57	 16.2970	 
17.65	 0.57	 16.4530	 
17.66	 0.57	 16.5940	 
17.66	 0.57	 16.7660	 
17.66	 0.57	 16.9060	 
17.66	 0.57	 17.0630	 
17.66	 0.57	 17.2030	 
17.66	 0.57	 17.3750	 
17.67	 0.57	 17.5160	 
17.67	 0.57	 17.6880	 
17.66	 0.57	 17.8280	 
17.67	 0.57	 18.0000	 
17.67	 0.57	 18.1410	 
17.67	 0.57	 18.3130	 
17.67	 0.57	 18.4530	 
17.67	 0.57	 18.6090	 
17.67	 0.57	 18.7500	 
17.68	 0.57	 18.9060	 
17.68	 0.57	 19.0470	 
17.68	 0.57	 19.2030	 
17.68	 0.57	 19.3440	 
17.68	 0.57	 19.5160	 
17.68	 0.57	 19.6560	 
17.68	 0.57	 19.8130	 
17.69	 0.57	 19.9530	 
17.69	 0.57	 20.1090	 
17.69	 0.57	 20.2500	 
17.69	 0.58	 20.4220	 
17.69	 0.57	 20.5630	 
17.69	 0.57	 20.7340	 
17.69	 0.58	 20.8750	 
17.69	 0.58	 21.0310	 
17.69	 0.57	 21.1720	 
17.69	 0.57	 21.3440	 
17.69	 0.58	 21.4840	 
17.69	 0.58	 21.6410	 
17.69	 0.58	 21.7810	 
17.69	 0.58	 21.9380	 
17.69	 0.58	 22.0780	 
17.69	 0.58	 22.2500	 
17.69	 0.57	 22.3910	 
17.69	 0.58	 22.5470	 
17.69	 0.58	 22.6880	 
17.69	 0.58	 22.8440	 
17.69	 0.58	 22.9840	 
17.68	 0.58	 23.1560	 
17.68	 0.58	 23.2970	 
17.68	 0.58	 23.4530	 
17.68	 0.58	 23.5940	 
17.67	 0.58	 23.7500	 
17.68	 0.58	 23.8910	 
17.68	 0.58	 24.0470	 
17.70	 0.58	 24.1880	 
17.71	 0.58	 24.3590	 
17.72	 0.58	 24.5000	 
17.72	 0.58	 24.6560	 
17.73	 0.58	 24.7970	 
17.73	 0.58	 24.9530	 
17.74	 0.58	 25.0940	 
17.75	 0.58	 25.2500	 
17.75	 0.58	 25.3910	 
17.74	 0.58	 25.5630	 
17.74	 0.58	 25.7030	 
17.73	 0.58	 25.8590	 
17.72	 0.58	 26.0000	 
17.72	 0.58	 26.1560	 
17.72	 0.58	 26.2970	 
17.71	 0.58	 26.4530	 
17.71	 0.58	 26.5940	 
17.71	 0.58	 26.7660	 
17.70	 0.58	 26.9060	 
17.70	 0.58	 27.0630	 
17.70	 0.58	 27.2030	 
17.70	 0.58	 27.3590	 
17.70	 0.58	 27.5000	 
17.70	 0.58	 27.6560	 
17.70	 0.58	 27.7970	 
17.70	 0.58	 27.9690	 
17.70	 0.58	 28.1090	 
17.70	 0.58	 28.2810	 
17.71	 0.58	 28.4220	 
17.71	 0.58	 28.5940	 
17.71	 0.58	 28.7340	 
17.71	 0.58	 28.9060	 
17.71	 0.58	 29.0470	 
17.71	 0.58	 29.2190	 
17.71	 0.58	 29.3750	 
17.71	 0.58	 29.5310	 
17.71	 0.58	 29.6720	 
17.71	 0.58	 29.8280	 
17.71	 0.58	 29.9690	 
17.71	 0.58	 30.1250	 
17.71	 0.58	 30.2660	 
17.71	 0.58	 30.4220	 
17.71	 0.58	 30.5630	 
17.71	 0.58	 30.7190	 
17.71	 0.58	 30.8590	 
17.71	 0.58	 31.0310	 
17.71	 0.58	 31.1720	 
17.71	 0.58	 31.3440	 
17.71	 0.58	 31.4840	 
17.72	 0.58	 31.6560	 
17.72	 0.58	 31.7970	 
17.72	 0.58	 31.9690	 
17.72	 0.58	 32.1090	 
17.72	 0.58	 32.2810	 
17.72	 0.58	 32.4220	 
17.72	 0.58	 32.5780	 
17.72	 0.58	 32.7190	 
17.72	 0.58	 32.8910	 
17.72	 0.58	 33.0310	 
17.72	 0.58	 33.1880	 
17.72	 0.58	 33.3280	 
17.72	 0.58	 33.4840	 
17.72	 0.58	 33.6250	 
17.72	 0.58	 33.7810	 
17.72	 0.58	 33.9220	 
17.72	 0.58	 34.0940	 
17.72	 0.58	 34.2340	 
17.72	 0.58	 34.4060	 
17.72	 0.58	 34.5470	 
17.72	 0.58	 34.7030	 
17.72	 0.59	 34.8440	 
17.73	 0.59	 35.0160	 
17.73	 0.58	 35.1560	 
17.73	 0.58	 35.3130	 
17.73	 0.59	 35.4530	 
17.73	 0.59	 35.6090	 
17.73	 0.58	 35.7500	 
17.73	 0.59	 35.9060	 
17.73	 0.59	 36.0470	 
17.73	 0.59	 36.2190	 
17.73	 0.59	 36.3590	 
17.73	 0.59	 36.5160	 
17.73	 0.59	 36.6560	 
17.73	 0.59	 36.8130	 
17.73	 0.59	 36.9530	 
17.73	 0.59	 37.1250	 
17.73	 0.59	 37.2660	 
17.73	 0.59	 37.4220	 
17.73	 0.59	 37.5630	 
17.74	 0.59	 37.7190	 
17.74	 0.59	 37.8590	 
17.74	 0.59	 38.0310	 
17.73	 0.59	 38.1720	 
17.74	 0.59	 38.3440	 
17.74	 0.59	 38.4840	 
17.74	 0.59	 38.6560	 
17.74	 0.59	 38.7970	 
17.74	 0.59	 38.9530	 
17.74	 0.59	 39.0940	 
17.74	 0.59	 39.2500	 
17.74	 0.59	 39.3910	 
17.74	 0.59	 39.5470	 
17.74	 0.59	 39.6880	 
17.74	 0.59	 39.8590	 
17.74	 0.59	 40.0000	 
17.74	 0.59	 40.1560	 
17.74	 0.59	 40.3130	 
17.74	 0.59	 40.4690	 
17.74	 0.59	 40.6090	 
17.74	 0.59	 40.7660	 
17.74	 0.59	 40.9060	 
17.74	 0.59	 41.0630	 
17.74	 0.59	 41.2030	 
17.74	 0.59	 41.3590	 
17.74	 0.59	 41.5000	 
17.74	 0.59	 41.6560	 
17.74	 0.59	 41.7970	 
17.74	 0.59	 41.9690	 
17.74	 0.59	 42.1090	 
17.74	 0.59	 42.2810	 
17.74	 0.59	 42.4220	 
17.74	 0.59	 42.5940	 
17.74	 0.59	 42.7340	 
17.74	 0.59	 42.9060	 
17.75	 0.59	 43.0470	 
17.74	 0.59	 43.2030	 
17.74	 0.59	 43.3440	 
17.74	 0.59	 43.5160	 
17.74	 0.59	 43.6560	 
17.74	 0.59	 43.8130	 
17.74	 0.59	 43.9530	 
17.74	 0.59	 44.1250	 
17.74	 0.59	 44.2660	 
17.74	 0.59	 44.4220	 
17.74	 0.59	 44.5630	 
17.73	 0.59	 44.7190	 
17.73	 0.59	 44.8590	 
17.73	 0.59	 45.0310	 
17.74	 0.59	 45.1720	 
17.74	 0.59	 45.3280	 
17.74	 0.59	 45.4690	 
17.74	 0.59	 45.6250	 
17.74	 0.59	 45.7660	 
17.74	 0.59	 45.9220	 
17.74	 0.59	 46.0630	 
17.74	 0.59	 46.2340	 
17.74	 0.59	 46.3750	 
17.74	 0.59	 46.5310	 
17.74	 0.59	 46.6720	 
17.73	 0.59	 46.8280	 
17.73	 0.59	 46.9690	 
17.73	 0.59	 47.1250	 
17.73	 0.59	 47.2660	 
17.73	 0.59	 47.4220	 
17.73	 0.59	 47.5630	 
17.73	 0.59	 47.7340	 
17.73	 0.59	 47.8750	 
17.73	 0.59	 48.0310	 
17.73	 0.59	 48.1720	 
17.73	 0.59	 48.3280	 
17.73	 0.59	 48.4690	 
17.73	 0.59	 48.6410	 
17.73	 0.59	 48.7810	 
17.73	 0.59	 48.9380	 
17.74	 0.59	 49.0780	 
17.74	 0.59	 49.2340	 
17.74	 0.59	 49.3750	 
17.74	 0.59	 49.5310	 
17.74	 0.59	 49.6720	 
17.74	 0.59	 49.8280	 
17.74	 0.59	 49.9690	 
17.73	 0.59	 50.1410	 
17.73	 0.59	 50.2810	 
17.73	 0.59	 50.4380	 
17.73	 0.59	 50.5780	 
17.73	 0.59	 50.7340	 
17.73	 0.59	 50.8750	 
17.73	 0.59	 51.0470	 
17.73	 0.59	 51.1880	 
17.72	 0.59	 51.3590	 
17.72	 0.59	 51.5000	 
17.72	 0.59	 51.6720	 
17.73	 0.59	 51.8130	 
17.73	 0.59	 51.9840	 
17.73	 0.59	 52.1250	 
17.73	 0.59	 52.2810	 
17.74	 0.59	 52.4220	 
17.74	 0.59	 52.5940	 
17.75	 0.59	 52.7340	 
17.75	 0.59	 52.8910	 
17.75	 0.59	 53.0310	 
17.75	 0.59	 53.1880	 
17.75	 0.59	 53.3280	 
17.75	 0.59	 53.4840	 
17.75	 0.59	 53.6250	 
17.75	 0.59	 53.7810	 
17.74	 0.59	 53.9220	 
17.74	 0.59	 54.0940	 
17.74	 0.59	 54.2340	 
17.74	 0.59	 54.4060	 
17.74	 0.59	 54.5470	 
17.74	 0.59	 54.7030	 
17.74	 0.59	 54.8440	 
17.73	 0.59	 55.0000	 
17.73	 0.59	 55.1410	 
17.73	 0.59	 55.3130	 
17.74	 0.59	 55.4530	 
17.74	 0.59	 55.6250	 
17.74	 0.59	 55.7660	 
17.74	 0.59	 55.9380	 
17.74	 0.59	 56.0780	 
17.74	 0.59	 56.2340	 
17.74	 0.59	 56.3750	 
17.73	 0.59	 56.5310	 
17.74	 0.59	 56.6720	 
17.73	 0.59	 56.8280	 
17.74	 0.59	 56.9690	 
17.74	 0.59	 57.1250	 
17.74	 0.59	 57.2660	 
17.74	 0.59	 57.4380	 
17.74	 0.59	 57.5780	 
17.74	 0.59	 57.7340	 
17.74	 0.59	 57.8750	 
17.74	 0.59	 58.0310	 
17.74	 0.59	 58.1720	 
17.74	 0.59	 58.3440	 
17.74	 0.59	 58.4840	 
17.74	 0.59	 58.6560	 
17.73	 0.59	 58.7970	 
17.73	 0.59	 58.9690	 
17.73	 0.59	 59.1410	 
17.73	 0.59	 59.2810	 
17.73	 0.59	 59.4220	 
17.73	 0.59	 59.5630	 
17.73	 0.59	 59.7030	 
17.73	 0.59	 59.8750	 
17.74	 0.59	 60.0160	 
17.74	 0.60	 60.1720	 
17.74	 0.59	 60.3130	 
17.74	 0.59	 60.4690	 
17.74	 0.60	 60.6090	 
17.74	 0.59	 60.7810	 
17.74	 0.59	 60.9220	 
17.74	 0.59	 61.0940	 
17.74	 0.59	 61.2340	 
17.74	 0.59	 61.3910	 
17.74	 0.59	 61.5310	 
17.74	 0.59	 61.6880	 
17.73	 0.59	 61.8280	 
17.73	 0.59	 62.0000	 
17.73	 0.60	 62.1410	 
17.73	 0.59	 62.3130	 
17.73	 0.60	 62.4530	 
17.73	 0.59	 62.6250	 
17.73	 0.59	 62.7660	 
17.73	 0.59	 62.9380	 
17.73	 0.59	 63.0780	 
17.73	 0.59	 63.2340	 
17.73	 0.60	 63.3750	 
17.73	 0.60	 63.5310	 
17.73	 0.59	 63.6720	 
17.73	 0.60	 63.8280	 
17.73	 0.60	 63.9690	 
17.73	 0.59	 64.1410	 
17.73	 0.60	 64.2810	 
17.73	 0.60	 64.4380	 
17.73	 0.59	 64.5780	 
17.73	 0.60	 64.7340	 
17.73	 0.60	 64.8750	 
17.73	 0.59	 65.0310	 
17.73	 0.60	 65.1720	 
17.73	 0.60	 65.3440	 
17.72	 0.59	 65.4840	 
17.72	 0.60	 65.6410	 
17.72	 0.60	 65.7810	 
17.73	 0.59	 65.9380	 
17.73	 0.60	 66.0780	 
17.73	 0.60	 66.2340	 
17.73	 0.60	 66.3750	 
17.73	 0.60	 66.5470	 
17.73	 0.60	 66.6880	 
17.73	 0.60	 66.8590	 
17.73	 0.60	 67.0000	 
17.73	 0.60	 67.1560	 
17.73	 0.60	 67.2970	 
17.73	 0.60	 67.4530	 
17.73	 0.60	 67.5940	 
17.73	 0.60	 67.7660	 
17.73	 0.60	 67.9060	 
17.73	 0.60	 68.0630	 
17.73	 0.60	 68.2030	 
17.73	 0.60	 68.3590	 
17.73	 0.60	 68.5000	 
17.73	 0.59	 68.6720	 
17.73	 0.60	 68.8130	 
17.73	 0.60	 68.9840	 
17.73	 0.60	 69.1250	 
17.73	 0.60	 69.2970	 
17.73	 0.60	 69.4380	 
17.73	 0.60	 69.6090	 
17.74	 0.60	 69.7810	 
17.74	 0.60	 69.9220	 
17.74	 0.60	 70.0630	 
17.73	 0.60	 70.2190	 
17.74	 0.60	 70.3590	 
17.74	 0.60	 70.5160	 
17.74	 0.60	 70.6560	 
17.74	 0.60	 70.8130	 
17.74	 0.60	 70.9530	 
17.75	 0.60	 71.1090	 
17.75	 0.60	 71.2500	 
17.75	 0.60	 71.4060	 
17.75	 0.60	 71.5470	 
17.75	 0.60	 71.7030	 
17.75	 0.60	 71.8440	 
17.75	 0.60	 72.0160	 
17.75	 0.60	 72.1560	 
17.75	 0.60	 72.3130	 
17.75	 0.60	 72.4530	 
17.75	 0.60	 72.6090	 
17.75	 0.60	 72.7500	 
17.75	 0.60	 72.9060	 
17.75	 0.60	 73.0470	 
17.75	 0.60	 73.2190	 
17.75	 0.60	 73.3590	 
17.74	 0.60	 73.5310	 
17.74	 0.60	 73.6720	 
17.74	 0.60	 73.8440	 
17.74	 0.60	 74.0000	 
17.75	 0.60	 74.1560	 
17.75	 0.60	 74.2970	 
17.75	 0.60	 74.4530	 
17.75	 0.60	 74.5940	 
17.75	 0.60	 74.7500	 
17.75	 0.60	 74.8910	 
17.75	 0.60	 75.0470	 
17.75	 0.60	 75.2030	 
17.75	 0.60	 75.3440	 
17.75	 0.60	 75.4840	 
17.75	 0.60	 75.6560	 
17.75	 0.60	 75.7970	 
17.74	 0.60	 75.9690	 
17.74	 0.60	 76.1090	 
17.74	 0.60	 76.2810	 
17.74	 0.60	 76.4220	 
17.74	 0.60	 76.5940	 
17.74	 0.60	 76.7340	 
17.74	 0.60	 76.9060	 
17.74	 0.60	 77.0470	 
17.74	 0.60	 77.2030	 
17.74	 0.60	 77.3440	 
17.74	 0.60	 77.5160	 
17.74	 0.60	 77.6560	 
17.74	 0.60	 77.8130	 
17.74	 0.60	 77.9530	 
17.74	 0.60	 78.1090	 
17.74	 0.60	 78.2500	 
17.73	 0.60	 78.4060	 
17.73	 0.60	 78.5470	 
17.73	 0.60	 78.7030	 
17.73	 0.60	 78.8440	 
17.73	 0.60	 79.0160	 
17.73	 0.60	 79.1560	 
17.73	 0.60	 79.3130	 
17.73	 0.60	 79.4530	 
17.73	 0.60	 79.6090	 
17.73	 0.60	 79.7500	 
17.73	 0.60	 79.9220	 
17.73	 0.60	 80.0630	 
17.73	 0.60	 80.2340	 
17.73	 0.60	 80.3750	 
17.73	 0.60	 80.5310	 
17.73	 0.60	 80.6720	 
17.73	 0.60	 80.8440	 
17.73	 0.60	 80.9840	 
17.73	 0.60	 81.1410	 
17.73	 0.60	 81.2810	 
17.73	 0.60	 81.4380	 
17.73	 0.60	 81.5780	 
17.73	 0.60	 81.7500	 
17.74	 0.60	 81.8910	 
17.74	 0.60	 82.0470	 
17.73	 0.60	 82.1880	 
17.73	 0.60	 82.3440	 
17.73	 0.60	 82.4840	 
17.73	 0.60	 82.6410	 
17.73	 0.60	 82.7810	 
17.73	 0.60	 82.9380	 
17.73	 0.60	 83.0780	 
17.73	 0.60	 83.2340	 
17.73	 0.60	 83.3750	 
17.73	 0.60	 83.5310	 
17.73	 0.60	 83.6720	 
17.73	 0.60	 83.8280	 
17.73	 0.60	 83.9690	 
17.73	 0.60	 84.1410	 
17.73	 0.60	 84.2810	 
17.73	 0.60	 84.4380	 
17.73	 0.60	 84.5780	 
17.73	 0.60	 84.7340	 
17.73	 0.60	 84.8750	 
17.73	 0.60	 85.0310	 
17.73	 0.60	 85.1720	 
17.73	 0.60	 85.3440	 
17.73	 0.60	 85.4840	 
17.72	 0.60	 85.6560	 
17.73	 0.60	 85.7970	 
17.72	 0.60	 85.9530	 
17.73	 0.60	 86.0940	 
17.72	 0.60	 86.2660	 
17.72	 0.60	 86.4060	 
17.72	 0.60	 86.5630	 
17.72	 0.60	 86.7030	 
17.72	 0.60	 86.8590	 
17.72	 0.60	 87.0000	 
17.72	 0.60	 87.1560	 
17.72	 0.60	 87.2970	 
17.72	 0.60	 87.4530	 
17.72	 0.60	 87.5940	 
17.72	 0.60	 87.7660	 
17.72	 0.60	 87.9060	 
17.72	 0.60	 88.0630	 
17.72	 0.60	 88.2030	 
17.72	 0.60	 88.3590	 
17.72	 0.60	 88.5000	 
17.72	 0.60	 88.6560	 
17.72	 0.60	 88.7970	 
17.72	 0.60	 88.9690	 
17.72	 0.60	 89.1090	 
17.72	 0.60	 89.2810	 
17.72	 0.60	 89.4220	 
17.72	 0.60	 89.5940	 
17.72	 0.60	 89.7340	 
17.72	 0.60	 89.8910	 
17.72	 0.60	 90.0310	 
17.72	 0.60	 90.1880	 
17.72	 0.60	 90.3280	 
17.72	 0.60	 90.4840	 
17.72	 0.60	 90.6250	 
17.72	 0.60	 90.7810	 
17.73	 0.60	 90.9220	 
17.73	 0.60	 91.0780	 
17.73	 0.60	 91.2190	 
17.73	 0.60	 91.3910	 
17.74	 0.60	 91.5310	 
17.74	 0.60	 91.6880	 
17.74	 0.60	 91.8280	 
17.74	 0.60	 91.9840	 
17.74	 0.60	 92.1250	 
17.74	 0.60	 92.2810	 
17.74	 0.60	 92.4220	 
17.74	 0.60	 92.5940	 
17.74	 0.60	 92.7340	 
17.74	 0.60	 92.9060	 
17.74	 0.60	 93.0470	 
17.74	 0.60	 93.2190	 
17.74	 0.60	 93.3590	 
17.74	 0.60	 93.5310	 
17.73	 0.60	 93.6720	 
17.73	 0.60	 93.8280	 
17.73	 0.60	 93.9690	 
17.73	 0.60	 94.1410	 
17.73	 0.60	 94.2810	 
17.73	 0.60	 94.4380	 
17.73	 0.60	 94.5780	 
17.73	 0.60	 94.7340	 
17.73	 0.60	 94.8750	 
17.73	 0.60	 95.0310	 
17.73	 0.60	 95.1720	 
17.73	 0.60	 95.3280	 
17.73	 0.60	 95.4690	 
17.74	 0.60	 95.6410	 
17.74	 0.60	 95.7810	 
17.74	 0.60	 95.9380	 
17.74	 0.60	 96.0780	 
17.74	 0.60	 96.2340	 
17.74	 0.60	 96.3750	 
17.74	 0.60	 96.5310	 
17.74	 0.60	 96.6720	 
17.74	 0.60	 96.8440	 
17.74	 0.60	 96.9840	 
17.74	 0.60	 97.1560	 
17.74	 0.60	 97.2970	 
17.74	 0.60	 97.4690	 
17.74	 0.60	 97.6090	 
17.74	 0.60	 97.7660	 
17.75	 0.60	 97.9060	 
17.75	 0.60	 98.0630	 
17.75	 0.60	 98.2030	 
17.75	 0.60	 98.3750	 
17.75	 0.60	 98.5160	 
17.75	 0.60	 98.6720	 
17.75	 0.60	 98.8130	 
17.75	 0.60	 98.9690	 
17.75	 0.60	 99.1090	 
17.74	 0.60	 99.2810	 
17.74	 0.60	 99.4220	 
17.74	 0.60	 99.5780	 
17.75	 0.60	 99.7190	 
17.74	 0.60	 99.8750	 
17.74	 0.60	 100.0160	 
17.74	 0.60	 100.1720	 
17.74	 0.60	 100.3130	 
17.74	 0.60	 100.4840	 
17.74	 0.60	 100.6250	 
17.74	 0.60	 100.7810	 
17.74	 0.60	 100.9220	 
17.74	 0.60	 101.0940	 
17.74	 0.60	 101.2340	 
17.74	 0.60	 101.4060	 
17.74	 0.60	 101.5470	 
17.74	 0.60	 101.7030	 
17.74	 0.60	 101.8440	 
17.74	 0.60	 102.0160	 
17.74	 0.60	 102.1560	 
17.74	 0.60	 102.3130	 
17.74	 0.60	 102.4530	 
17.74	 0.60	 102.6090	 
17.74	 0.60	 102.7500	 
17.74	 0.60	 102.9060	 
17.74	 0.60	 103.0470	 
17.74	 0.60	 103.2030	 
17.74	 0.60	 103.3440	 
17.74	 0.60	 103.5160	 
17.74	 0.60	 103.6560	 
17.73	 0.60	 103.8130	 
17.73	 0.60	 103.9530	 
17.73	 0.60	 104.1090	 
17.73	 0.60	 104.2500	 
17.73	 0.60	 104.4060	 
17.73	 0.60	 104.5470	 
17.73	 0.60	 104.7190	 
17.73	 0.60	 104.8590	 
17.73	 0.60	 105.0310	 
17.73	 0.60	 105.1720	 
17.73	 0.60	 105.3440	 
17.73	 0.60	 105.4840	 
17.73	 0.60	 105.6410	 
17.73	 0.60	 105.7810	 
17.73	 0.60	 105.9380	 
17.73	 0.60	 106.0780	 
17.73	 0.60	 106.2500	 
17.73	 0.60	 106.3910	 
17.73	 0.60	 106.5470	 
17.73	 0.60	 106.6880	 
17.73	 0.60	 106.8440	 
17.73	 0.60	 106.9840	 
17.73	 0.60	 107.1560	 
17.73	 0.60	 107.2970	 
17.73	 0.60	 107.4690	 
17.73	 0.60	 107.6090	 
17.73	 0.60	 107.7810	 
17.73	 0.60	 107.9220	 
17.73	 0.60	 108.0780	 
17.73	 0.60	 108.2190	 
17.73	 0.60	 108.3750	 
17.73	 0.60	 108.5160	 
17.73	 0.60	 108.6880	 
17.73	 0.60	 108.8280	 
17.73	 0.60	 109.0000	 
17.73	 0.60	 109.1410	 
17.73	 0.60	 109.3130	 
17.73	 0.60	 109.4530	 
17.73	 0.60	 109.6090	 
17.73	 0.60	 109.7500	 
17.73	 0.60	 109.9060	 
17.73	 0.60	 110.0470	 
17.73	 0.60	 110.2190	 
17.73	 0.60	 110.3590	 
17.73	 0.60	 110.5310	 
17.73	 0.60	 110.6720	 
17.73	 0.60	 110.8440	 
17.73	 0.60	 110.9840	 
17.73	 0.60	 111.1560	 
17.73	 0.60	 111.2970	 
17.73	 0.60	 111.4690	 
17.74	 0.60	 111.6090	 
17.74	 0.60	 111.7660	 
17.74	 0.60	 111.9060	 
17.74	 0.60	 112.0630	 
17.74	 0.60	 112.2030	 
17.74	 0.60	 112.3590	 
17.74	 0.60	 112.5000	 
17.74	 0.60	 112.6560	 
17.74	 0.60	 112.7970	 
17.74	 0.60	 112.9690	 
17.74	 0.60	 113.1090	 
17.74	 0.60	 113.2810	 
17.74	 0.60	 113.4220	 
17.74	 0.61	 113.5940	 
17.74	 0.60	 113.7340	 
17.74	 0.60	 113.9060	 
17.74	 0.60	 114.0470	 
17.74	 0.60	 114.2190	 
17.74	 0.60	 114.3910	 
17.74	 0.60	 114.5470	 
17.74	 0.60	 114.6880	 
17.74	 0.60	 114.8280	 
17.74	 0.60	 114.9690	 
17.74	 0.60	 115.1250	 
17.75	 0.60	 115.2660	 
17.75	 0.60	 115.4380	 
17.75	 0.60	 115.5780	 
17.75	 0.60	 115.7340	 
17.75	 0.60	 115.8750	 
17.75	 0.60	 116.0310	 
17.75	 0.60	 116.1720	 
17.75	 0.60	 116.3440	 
17.75	 0.60	 116.4840	 
17.75	 0.61	 116.6560	 
17.75	 0.60	 116.7970	 
17.75	 0.60	 116.9690	 
17.75	 0.60	 117.1090	 
17.75	 0.60	 117.2810	 
17.75	 0.60	 117.4220	 
17.75	 0.60	 117.5780	 
17.75	 0.60	 117.7190	 
17.75	 0.60	 117.8910	 
17.75	 0.61	 118.0310	 
17.75	 0.61	 118.1880	 
17.75	 0.61	 118.3280	 
17.75	 0.60	 118.5000	 
17.75	 0.60	 118.6410	 
17.75	 0.60	 118.7970	 
17.75	 0.60	 118.9380	 
17.75	 0.61	 119.0940	 
17.75	 0.60	 119.2340	 
17.75	 0.60	 119.4060	 
17.76	 0.61	 119.5470	 
17.76	 0.60	 119.7030	 
17.76	 0.60	 119.8440	 
17.76	 0.61	 120.0000	 
17.76	 0.60	 120.1410	 
17.76	 0.61	 120.2970	 
17.76	 0.61	 120.4380	 
17.76	 0.61	 120.6090	 
17.76	 0.60	 120.7500	 
17.76	 0.60	 120.9060	 
17.76	 0.61	 121.0470	 
17.76	 0.60	 121.2030	 
17.76	 0.61	 121.3440	 
15.85	 0.56	 121.5000	 
12.98	 0.50	 121.6410	 
10.14	 0.44	 121.7970	 
8.06	 0.39	 121.9380	 
4.50	 0.32	 122.1090	 
