No.	Pos. [°2Th.]	Iobs [cts]	Icalc [cts]	Iback [cts]	CT [s]	ESD	D spacings
485	45.9817	64.8148	 	 	224.7900	 	1.97217
486	46.0147	68.6017	 	 	224.7900	 	1.97083
487	46.0477	70.7158	 	 	224.7900	 	1.96950
488	46.0807	65.9370	 	 	224.7900	 	1.96816
489	46.1137	72.4792	 	 	224.7900	 	1.96683
490	46.1467	66.6349	 	 	224.7900	 	1.96550
491	46.1797	54.5348	 	 	224.7900	 	1.96418
492	46.2127	62.3011	 	 	224.7900	 	1.96285
493	46.2457	62.6637	 	 	224.7900	 	1.96153
494	46.2787	69.6699	 	 	224.7900	 	1.96020
495	46.3117	67.4758	 	 	224.7900	 	1.95888
496	46.3447	62.2861	 	 	224.7900	 	1.95757
497	46.3777	66.1099	 	 	224.7900	 	1.95625
498	46.4107	65.8459	 	 	224.7900	 	1.95494
499	46.4437	69.9332	 	 	224.7900	 	1.95362
500	46.4767	60.9322	 	 	224.7900	 	1.95231
501	46.5097	52.6088	 	 	224.7900	 	1.95100
502	46.5427	63.6552	 	 	224.7900	 	1.94970
503	46.5757	58.2388	 	 	224.7900	 	1.94839
504	46.6087	65.4567	 	 	224.7900	 	1.94709
505	46.6417	72.3677	 	 	224.7900	 	1.94579
506	46.6747	70.1573	 	 	224.7900	 	1.94449
507	46.7077	75.6287	 	 	224.7900	 	1.94319
508	46.7407	71.1492	 	 	224.7900	 	1.94190
509	46.7737	67.3071	 	 	224.7900	 	1.94061
510	46.8067	68.4390	 	 	224.7900	 	1.93931
511	46.8397	58.6056	 	 	224.7900	 	1.93803
512	46.8727	59.1001	 	 	224.7900	 	1.93674
513	46.9057	63.3608	 	 	224.7900	 	1.93545
514	46.9387	63.5762	 	 	224.7900	 	1.93417
515	46.9717	59.9744	 	 	224.7900	 	1.93289
516	47.0047	55.9602	 	 	224.7900	 	1.93161
517	47.0377	64.1920	 	 	224.7900	 	1.93033
518	47.0707	60.3330	 	 	224.7900	 	1.92905
519	47.1037	54.3151	 	 	224.7900	 	1.92778
520	47.1367	62.8810	 	 	224.7900	 	1.92650
521	47.1697	60.1626	 	 	224.7900	 	1.92523
522	47.2027	61.2043	 	 	224.7900	 	1.92396
523	47.2357	69.9961	 	 	224.7900	 	1.92270
524	47.2687	66.8991	 	 	224.7900	 	1.92143
525	47.3017	58.2423	 	 	224.7900	 	1.92017
526	47.3347	54.1801	 	 	224.7900	 	1.91891
527	47.3677	62.1986	 	 	224.7900	 	1.91765
528	47.4007	67.3036	 	 	224.7900	 	1.91639
529	47.4337	63.2961	 	 	224.7900	 	1.91513
530	47.4667	67.2530	 	 	224.7900	 	1.91388
531	47.4997	64.3040	 	 	224.7900	 	1.91263
532	47.5327	57.3171	 	 	224.7900	 	1.91137
533	47.5657	73.5446	 	 	224.7900	 	1.91013
534	47.5987	78.6584	 	 	224.7900	 	1.90888
535	47.6317	88.5072	 	 	224.7900	 	1.90763
536	47.6647	77.0694	 	 	224.7900	 	1.90639
537	47.6977	48.3588	 	 	224.7900	 	1.90515
538	47.7307	60.8409	 	 	224.7900	 	1.90391
539	47.7637	63.0115	 	 	224.7900	 	1.90267
540	47.7967	59.1825	 	 	224.7900	 	1.90143
541	47.8297	62.0817	 	 	224.7900	 	1.90020
542	47.8627	69.5887	 	 	224.7900	 	1.89896
543	47.8957	58.9261	 	 	224.7900	 	1.89773
544	47.9287	70.1314	 	 	224.7900	 	1.89650
545	47.9617	69.2875	 	 	224.7900	 	1.89527
546	47.9947	56.7770	 	 	224.7900	 	1.89405
547	48.0277	55.4900	 	 	224.7900	 	1.89282
548	48.0607	59.6581	 	 	224.7900	 	1.89160
549	48.0937	56.2916	 	 	224.7900	 	1.89038
550	48.1267	59.8780	 	 	224.7900	 	1.88916
551	48.1597	57.1146	 	 	224.7900	 	1.88794
552	48.1927	39.5773	 	 	224.7900	 	1.88673
553	48.2257	55.9173	 	 	224.7900	 	1.88551
554	48.2587	52.0676	 	 	224.7900	 	1.88430
555	48.2917	59.9664	 	 	224.7900	 	1.88309
556	48.3247	66.8886	 	 	224.7900	 	1.88188
557	48.3577	64.0837	 	 	224.7900	 	1.88068
558	48.3907	48.6710	 	 	224.7900	 	1.87947
559	48.4237	48.9430	 	 	224.7900	 	1.87827
560	48.4567	65.7972	 	 	224.7900	 	1.87706
561	48.4897	61.4744	 	 	224.7900	 	1.87586
562	48.5227	65.5347	 	 	224.7900	 	1.87467
563	48.5557	57.0535	 	 	224.7900	 	1.87347
564	48.5887	56.8793	 	 	224.7900	 	1.87227
565	48.6217	54.3941	 	 	224.7900	 	1.87108
566	48.6547	59.1394	 	 	224.7900	 	1.86989
567	48.6877	65.0704	 	 	224.7900	 	1.86870
568	48.7207	65.9964	 	 	224.7900	 	1.86751
569	48.7537	55.3543	 	 	224.7900	 	1.86632
570	48.7867	52.1906	 	 	224.7900	 	1.86514
571	48.8197	61.5301	 	 	224.7900	 	1.86395
572	48.8527	60.0904	 	 	224.7900	 	1.86277
573	48.8857	62.8467	 	 	224.7900	 	1.86159
574	48.9187	60.2168	 	 	224.7900	 	1.86041
575	48.9517	70.8972	 	 	224.7900	 	1.85923
576	48.9847	63.3054	 	 	224.7900	 	1.85806
577	49.0177	56.8493	 	 	224.7900	 	1.85689
578	49.0507	58.8184	 	 	224.7900	 	1.85571
579	49.0837	72.4738	 	 	224.7900	 	1.85454
580	49.1167	73.2350	 	 	224.7900	 	1.85337
581	49.1497	60.9915	 	 	224.7900	 	1.85221
582	49.1827	55.3421	 	 	224.7900	 	1.85104
583	49.2157	58.8566	 	 	224.7900	 	1.84988
584	49.2487	62.8852	 	 	224.7900	 	1.84872
585	49.2817	59.6851	 	 	224.7900	 	1.84755
586	49.3147	53.3713	 	 	224.7900	 	1.84640
587	49.3477	54.5530	 	 	224.7900	 	1.84524
588	49.3807	57.5758	 	 	224.7900	 	1.84408
589	49.4137	57.4370	 	 	224.7900	 	1.84293
590	49.4467	53.1210	 	 	224.7900	 	1.84177
591	49.4797	57.5712	 	 	224.7900	 	1.84062
592	49.5127	54.4923	 	 	224.7900	 	1.83947
593	49.5457	45.9975	 	 	224.7900	 	1.83833
594	49.5787	51.5372	 	 	224.7900	 	1.83718
595	49.6117	53.5638	 	 	224.7900	 	1.83603
596	49.6447	53.8258	 	 	224.7900	 	1.83489
597	49.6777	59.8574	 	 	224.7900	 	1.83375
598	49.7107	68.3397	 	 	224.7900	 	1.83261
599	49.7437	72.0369	 	 	224.7900	 	1.83147
600	49.7767	66.1494	 	 	224.7900	 	1.83033
601	49.8097	64.9964	 	 	224.7900	 	1.82920
602	49.8427	65.0038	 	 	224.7900	 	1.82807
603	49.8757	61.1033	 	 	224.7900	 	1.82693
604	49.9087	55.7567	 	 	224.7900	 	1.82580
605	49.9417	55.1767	 	 	224.7900	 	1.82467
606	49.9747	55.1661	 	 	224.7900	 	1.82355
607	50.0077	61.3354	 	 	224.7900	 	1.82242
608	50.0407	59.0681	 	 	224.7900	 	1.82130
609	50.0737	50.1758	 	 	224.7900	 	1.82017
610	50.1067	47.6133	 	 	224.7900	 	1.81905
611	50.1397	55.9969	 	 	224.7900	 	1.81793
612	50.1727	58.2082	 	 	224.7900	 	1.81681
613	50.2057	63.2077	 	 	224.7900	 	1.81570
614	50.2387	57.2487	 	 	224.7900	 	1.81458
615	50.2717	45.7598	 	 	224.7900	 	1.81347
616	50.3047	45.6778	 	 	224.7900	 	1.81235
617	50.3377	52.4567	 	 	224.7900	 	1.81124
618	50.3707	67.2062	 	 	224.7900	 	1.81013
619	50.4037	57.9389	 	 	224.7900	 	1.80903
620	50.4367	52.4847	 	 	224.7900	 	1.80792
621	50.4697	67.3862	 	 	224.7900	 	1.80682
622	50.5027	59.8913	 	 	224.7900	 	1.80571
623	50.5357	65.0038	 	 	224.7900	 	1.80461
624	50.5687	61.2821	 	 	224.7900	 	1.80351
625	50.6017	39.1175	 	 	224.7900	 	1.80241
626	50.6347	71.2078	 	 	224.7900	 	1.80131
627	50.6677	63.7459	 	 	224.7900	 	1.80022
628	50.7007	60.4839	 	 	224.7900	 	1.79912
629	50.7337	54.7312	 	 	224.7900	 	1.79803
630	50.7667	65.4687	 	 	224.7900	 	1.79694
631	50.7997	55.1094	 	 	224.7900	 	1.79585
632	50.8327	57.9968	 	 	224.7900	 	1.79476
633	50.8657	57.9327	 	 	224.7900	 	1.79367
634	50.8987	51.0212	 	 	224.7900	 	1.79259
635	50.9317	41.1495	 	 	224.7900	 	1.79150
636	50.9647	63.3626	 	 	224.7900	 	1.79042
637	50.9977	54.4016	 	 	224.7900	 	1.78934
638	51.0307	57.7908	 	 	224.7900	 	1.78826
639	51.0637	57.9968	 	 	224.7900	 	1.78718
640	51.0967	60.7683	 	 	224.7900	 	1.78611
641	51.1297	47.3628	 	 	224.7900	 	1.78503
642	51.1627	54.9661	 	 	224.7900	 	1.78396
643	51.1957	53.3460	 	 	224.7900	 	1.78288
644	51.2287	54.7453	 	 	224.7900	 	1.78181
645	51.2617	50.7052	 	 	224.7900	 	1.78074
646	51.2947	50.8487	 	 	224.7900	 	1.77968
647	51.3277	54.3295	 	 	224.7900	 	1.77861
648	51.3607	47.6188	 	 	224.7900	 	1.77754
649	51.3937	53.2677	 	 	224.7900	 	1.77648
650	51.4267	51.8166	 	 	224.7900	 	1.77542
651	51.4597	52.5681	 	 	224.7900	 	1.77436
652	51.4927	54.5367	 	 	224.7900	 	1.77330
653	51.5257	58.0322	 	 	224.7900	 	1.77224
654	51.5587	64.2086	 	 	224.7900	 	1.77118
655	51.5917	63.0761	 	 	224.7900	 	1.77013
656	51.6247	49.7691	 	 	224.7900	 	1.76907
657	51.6577	52.7761	 	 	224.7900	 	1.76802
658	51.6907	59.4668	 	 	224.7900	 	1.76697
659	51.7237	54.1896	 	 	224.7900	 	1.76592
660	51.7567	50.9972	 	 	224.7900	 	1.76487
661	51.7897	57.5642	 	 	224.7900	 	1.76382
662	51.8227	51.3453	 	 	224.7900	 	1.76278
663	51.8557	42.2177	 	 	224.7900	 	1.76173
664	51.8887	48.0336	 	 	224.7900	 	1.76069
665	51.9217	54.2142	 	 	224.7900	 	1.75965
666	51.9547	55.5898	 	 	224.7900	 	1.75861
667	51.9877	49.0400	 	 	224.7900	 	1.75757
668	52.0207	45.1327	 	 	224.7900	 	1.75653
669	52.0537	50.4427	 	 	224.7900	 	1.75550
670	52.0867	53.4547	 	 	224.7900	 	1.75446
671	52.1197	50.8843	 	 	224.7900	 	1.75343
672	52.1527	54.1675	 	 	224.7900	 	1.75240
673	52.1857	57.9946	 	 	224.7900	 	1.75137
674	52.2187	56.0134	 	 	224.7900	 	1.75034
675	52.2517	55.9616	 	 	224.7900	 	1.74931
676	52.2847	58.3962	 	 	224.7900	 	1.74828
677	52.3177	58.6354	 	 	224.7900	 	1.74726
678	52.3507	59.2092	 	 	224.7900	 	1.74624
679	52.3837	61.1396	 	 	224.7900	 	1.74521
680	52.4167	62.0830	 	 	224.7900	 	1.74419
681	52.4497	60.5612	 	 	224.7900	 	1.74317
682	52.4827	55.9563	 	 	224.7900	 	1.74215
683	52.5157	61.2643	 	 	224.7900	 	1.74114
684	52.5487	62.8118	 	 	224.7900	 	1.74012
685	52.5817	60.0547	 	 	224.7900	 	1.73911
686	52.6147	62.6838	 	 	224.7900	 	1.73809
687	52.6477	66.6153	 	 	224.7900	 	1.73708
688	52.6807	75.4668	 	 	224.7900	 	1.73607
689	52.7137	82.0892	 	 	224.7900	 	1.73506
690	52.7467	80.0047	 	 	224.7900	 	1.73405
691	52.7797	79.1652	 	 	224.7900	 	1.73305
692	52.8127	85.4593	 	 	224.7900	 	1.73204
693	52.8457	118.8031	 	 	224.7900	 	1.73104
694	52.8787	153.2652	 	 	224.7900	 	1.73004
695	52.9117	178.5875	 	 	224.7900	 	1.72903
696	52.9447	232.5822	 	 	224.7900	 	1.72803
697	52.9777	329.2118	 	 	224.7900	 	1.72704
698	53.0107	370.9743	 	 	224.7900	 	1.72604
699	53.0437	464.7050	 	 	224.7900	 	1.72504
700	53.0767	585.6813	 	 	224.7900	 	1.72405
701	53.1097	719.8948	 	 	224.7900	 	1.72305
702	53.1427	799.9373	 	 	224.7900	 	1.72206
703	53.1757	837.9491	 	 	224.7900	 	1.72107
704	53.2087	792.4697	 	 	224.7900	 	1.72008
705	53.2417	702.2722	 	 	224.7900	 	1.71909
706	53.2747	627.8489	 	 	224.7900	 	1.71811
707	53.3077	473.3933	 	 	224.7900	 	1.71712
708	53.3407	384.1746	 	 	224.7900	 	1.71614
709	53.3737	277.7155	 	 	224.7900	 	1.71515
710	53.4067	210.8795	 	 	224.7900	 	1.71417
711	53.4397	128.2639	 	 	224.7900	 	1.71319
712	53.4727	97.7688	 	 	224.7900	 	1.71221
713	53.5057	78.0216	 	 	224.7900	 	1.71123
714	53.5387	74.0603	 	 	224.7900	 	1.71026
715	53.5717	57.4486	 	 	224.7900	 	1.70928
716	53.6047	57.0034	 	 	224.7900	 	1.70830
717	53.6377	61.7373	 	 	224.7900	 	1.70733
718	53.6707	48.9066	 	 	224.7900	 	1.70636
719	53.7037	58.1483	 	 	224.7900	 	1.70539
720	53.7367	50.8115	 	 	224.7900	 	1.70442
721	53.7697	44.6121	 	 	224.7900	 	1.70345
722	53.8027	49.3123	 	 	224.7900	 	1.70248
723	53.8357	70.0589	 	 	224.7900	 	1.70152
724	53.8687	55.8110	 	 	224.7900	 	1.70055
725	53.9017	63.1607	 	 	224.7900	 	1.69959
726	53.9347	56.6600	 	 	224.7900	 	1.69863
727	53.9677	60.7488	 	 	224.7900	 	1.69767
728	54.0007	57.1490	 	 	224.7900	 	1.69671
729	54.0337	57.5897	 	 	224.7900	 	1.69575
730	54.0667	58.0034	 	 	224.7900	 	1.69479
731	54.0997	59.5391	 	 	224.7900	 	1.69384
732	54.1327	54.6937	 	 	224.7900	 	1.69288
733	54.1657	40.3177	 	 	224.7900	 	1.69193
734	54.1987	60.1998	 	 	224.7900	 	1.69098
735	54.2317	70.4373	 	 	224.7900	 	1.69003
736	54.2647	58.2545	 	 	224.7900	 	1.68908
737	54.2977	45.3550	 	 	224.7900	 	1.68813
738	54.3307	46.0932	 	 	224.7900	 	1.68718
739	54.3637	45.3228	 	 	224.7900	 	1.68623
740	54.3967	47.9414	 	 	224.7900	 	1.68529
741	54.4297	46.1346	 	 	224.7900	 	1.68435
742	54.4627	42.1015	 	 	224.7900	 	1.68340
743	54.4957	42.8607	 	 	224.7900	 	1.68246
744	54.5287	56.1325	 	 	224.7900	 	1.68152
745	54.5617	58.6563	 	 	224.7900	 	1.68058
746	54.5947	48.6009	 	 	224.7900	 	1.67964
747	54.6277	49.6914	 	 	224.7900	 	1.67871
748	54.6607	61.7836	 	 	224.7900	 	1.67777
749	54.6937	51.6960	 	 	224.7900	 	1.67684
750	54.7267	37.9979	 	 	224.7900	 	1.67590
751	54.7597	54.0702	 	 	224.7900	 	1.67497
752	54.7927	59.8950	 	 	224.7900	 	1.67404
753	54.8257	50.5100	 	 	224.7900	 	1.67311
754	54.8587	50.4776	 	 	224.7900	 	1.67218
755	54.8917	46.7932	 	 	224.7900	 	1.67126
756	54.9247	45.6382	 	 	224.7900	 	1.67033
757	54.9577	54.8702	 	 	224.7900	 	1.66941
758	54.9907	60.9966	 	 	224.7900	 	1.66848
759	55.0237	52.6597	 	 	224.7900	 	1.66756
760	55.0567	47.0652	 	 	224.7900	 	1.66664
761	55.0897	45.8135	 	 	224.7900	 	1.66572
762	55.1227	35.6866	 	 	224.7900	 	1.66480
763	55.1557	46.4636	 	 	224.7900	 	1.66388
764	55.1887	55.7277	 	 	224.7900	 	1.66296
765	55.2217	63.5601	 	 	224.7900	 	1.66205
766	55.2547	53.0313	 	 	224.7900	 	1.66113
767	55.2877	49.6292	 	 	224.7900	 	1.66022
768	55.3207	49.4861	 	 	224.7900	 	1.65931
769	55.3537	44.8347	 	 	224.7900	 	1.65840
770	55.3867	44.5054	 	 	224.7900	 	1.65749
771	55.4197	52.8550	 	 	224.7900	 	1.65658
772	55.4527	58.7619	 	 	224.7900	 	1.65567
773	55.4857	59.3158	 	 	224.7900	 	1.65476
774	55.5187	54.9133	 	 	224.7900	 	1.65386
775	55.5517	54.5594	 	 	224.7900	 	1.65295
776	55.5847	42.6092	 	 	224.7900	 	1.65205
777	55.6177	46.5140	 	 	224.7900	 	1.65115
778	55.6507	51.5873	 	 	224.7900	 	1.65025
779	55.6837	46.9689	 	 	224.7900	 	1.64935
780	55.7167	57.0034	 	 	224.7900	 	1.64845
781	55.7497	56.4409	 	 	224.7900	 	1.64755
782	55.7827	54.6465	 	 	224.7900	 	1.64665
783	55.8157	64.5180	 	 	224.7900	 	1.64576
784	55.8487	53.1043	 	 	224.7900	 	1.64486
785	55.8817	53.2011	 	 	224.7900	 	1.64397
786	55.9147	46.9748	 	 	224.7900	 	1.64308
787	55.9477	69.9856	 	 	224.7900	 	1.64219
788	55.9807	56.0147	 	 	224.7900	 	1.64130
789	56.0137	74.5035	 	 	224.7900	 	1.64041
790	56.0467	62.4842	 	 	224.7900	 	1.63952
791	56.0797	81.0207	 	 	224.7900	 	1.63864
792	56.1127	82.9961	 	 	224.7900	 	1.63775
793	56.1457	78.0592	 	 	224.7900	 	1.63687
794	56.1787	87.7513	 	 	224.7900	 	1.63598
795	56.2117	101.4628	 	 	224.7900	 	1.63510
796	56.2447	97.2591	 	 	224.7900	 	1.63422
797	56.2777	89.5011	 	 	224.7900	 	1.63334
798	56.3107	114.8804	 	 	224.7900	 	1.63246
799	56.3437	126.1077	 	 	224.7900	 	1.63158
800	56.3767	115.3227	 	 	224.7900	 	1.63071
801	56.4097	103.3601	 	 	224.7900	 	1.62983
802	56.4427	102.0060	 	 	224.7900	 	1.62896
803	56.4757	92.5250	 	 	224.7900	 	1.62808
804	56.5087	94.3985	 	 	224.7900	 	1.62721
805	56.5417	90.8169	 	 	224.7900	 	1.62634
806	56.5747	91.6513	 	 	224.7900	 	1.62547
807	56.6077	79.8406	 	 	224.7900	 	1.62460
808	56.6407	66.6343	 	 	224.7900	 	1.62373
809	56.6737	71.0616	 	 	224.7900	 	1.62286
810	56.7067	73.7767	 	 	224.7900	 	1.62200
811	56.7397	67.9181	 	 	224.7900	 	1.62113
812	56.7727	61.5210	 	 	224.7900	 	1.62027
813	56.8057	59.2622	 	 	224.7900	 	1.61940
814	56.8387	62.6128	 	 	224.7900	 	1.61854
815	56.8717	56.1956	 	 	224.7900	 	1.61768
816	56.9047	55.0929	 	 	224.7900	 	1.61682
817	56.9377	55.3130	 	 	224.7900	 	1.61596
818	56.9707	50.3041	 	 	224.7900	 	1.61511
819	57.0037	49.9732	 	 	224.7900	 	1.61425
820	57.0367	52.2951	 	 	224.7900	 	1.61339
821	57.0697	50.4638	 	 	224.7900	 	1.61254
822	57.1027	41.5497	 	 	224.7900	 	1.61169
823	57.1357	43.6907	 	 	224.7900	 	1.61083
824	57.1687	58.1183	 	 	224.7900	 	1.60998
825	57.2017	49.8519	 	 	224.7900	 	1.60913
826	57.2347	39.5679	 	 	224.7900	 	1.60828
827	57.2677	47.2497	 	 	224.7900	 	1.60743
828	57.3007	50.8179	 	 	224.7900	 	1.60659
829	57.3337	54.3249	 	 	224.7900	 	1.60574
830	57.3667	51.2041	 	 	224.7900	 	1.60489
831	57.3997	46.0303	 	 	224.7900	 	1.60405
832	57.4327	42.5609	 	 	224.7900	 	1.60321
833	57.4657	42.3003	 	 	224.7900	 	1.60236
834	57.4987	45.6526	 	 	224.7900	 	1.60152
835	57.5317	47.5662	 	 	224.7900	 	1.60068
836	57.5647	50.7788	 	 	224.7900	 	1.59984
837	57.5977	50.5893	 	 	224.7900	 	1.59901
838	57.6307	55.6706	 	 	224.7900	 	1.59817
839	57.6637	55.9744	 	 	224.7900	 	1.59733
840	57.6967	55.7488	 	 	224.7900	 	1.59650
841	57.7297	55.4373	 	 	224.7900	 	1.59566
842	57.7627	54.9860	 	 	224.7900	 	1.59483
843	57.7957	59.1886	 	 	224.7900	 	1.59400
844	57.8287	46.7102	 	 	224.7900	 	1.59317
845	57.8617	49.3430	 	 	224.7900	 	1.59234
846	57.8947	47.3628	 	 	224.7900	 	1.59151
847	57.9277	47.2214	 	 	224.7900	 	1.59068
848	57.9607	49.4133	 	 	224.7900	 	1.58985
849	57.9937	48.5559	 	 	224.7900	 	1.58903
850	58.0267	48.1360	 	 	224.7900	 	1.58820
851	58.0597	44.2677	 	 	224.7900	 	1.58738
852	58.0927	46.7957	 	 	224.7900	 	1.58655
853	58.1257	43.2264	 	 	224.7900	 	1.58573
854	58.1587	45.0833	 	 	224.7900	 	1.58491
855	58.1917	51.0317	 	 	224.7900	 	1.58409
856	58.2247	56.1406	 	 	224.7900	 	1.58327
857	58.2577	43.4631	 	 	224.7900	 	1.58245
858	58.2907	39.8434	 	 	224.7900	 	1.58164
859	58.3237	34.9154	 	 	224.7900	 	1.58082
860	58.3567	40.8442	 	 	224.7900	 	1.58000
861	58.3897	44.9766	 	 	224.7900	 	1.57919
862	58.4227	38.3473	 	 	224.7900	 	1.57838
863	58.4557	41.7140	 	 	224.7900	 	1.57756
864	58.4887	47.6439	 	 	224.7900	 	1.57675
865	58.5217	43.7665	 	 	224.7900	 	1.57594
866	58.5547	41.5825	 	 	224.7900	 	1.57513
867	58.5877	49.2208	 	 	224.7900	 	1.57432
868	58.6207	35.3938	 	 	224.7900	 	1.57352
869	58.6537	45.5006	 	 	224.7900	 	1.57271
870	58.6867	63.8648	 	 	224.7900	 	1.57190
871	58.7197	53.9922	 	 	224.7900	 	1.57110
872	58.7527	50.0428	 	 	224.7900	 	1.57029
873	58.7857	52.9309	 	 	224.7900	 	1.56949
874	58.8187	43.3643	 	 	224.7900	 	1.56869
875	58.8517	45.8546	 	 	224.7900	 	1.56789
876	58.8847	58.1914	 	 	224.7900	 	1.56709
877	58.9177	35.8682	 	 	224.7900	 	1.56629
878	58.9507	43.1253	 	 	224.7900	 	1.56549
879	58.9837	36.7974	 	 	224.7900	 	1.56469
880	59.0167	39.5519	 	 	224.7900	 	1.56390
881	59.0497	48.7452	 	 	224.7900	 	1.56310
882	59.0827	45.6922	 	 	224.7900	 	1.56231
883	59.1157	48.3954	 	 	224.7900	 	1.56152
884	59.1487	34.7760	 	 	224.7900	 	1.56072
885	59.1817	36.9433	 	 	224.7900	 	1.55993
886	59.2147	50.9877	 	 	224.7900	 	1.55914
887	59.2477	44.4103	 	 	224.7900	 	1.55835
888	59.2807	45.1477	 	 	224.7900	 	1.55756
889	59.3137	44.4502	 	 	224.7900	 	1.55677
890	59.3467	48.5688	 	 	224.7900	 	1.55599
891	59.3797	39.5206	 	 	224.7900	 	1.55520
892	59.4127	41.1524	 	 	224.7900	 	1.55442
893	59.4457	48.0590	 	 	224.7900	 	1.55363
894	59.4787	54.9763	 	 	224.7900	 	1.55285
895	59.5117	54.9035	 	 	224.7900	 	1.55207
896	59.5447	54.0032	 	 	224.7900	 	1.55129
897	59.5777	49.9621	 	 	224.7900	 	1.55051
898	59.6107	46.0231	 	 	224.7900	 	1.54973
899	59.6437	40.4670	 	 	224.7900	 	1.54895
900	59.6767	38.6369	 	 	224.7900	 	1.54817
901	59.7097	38.9979	 	 	224.7900	 	1.54739
902	59.7427	31.6901	 	 	224.7900	 	1.54662
903	59.7757	35.9483	 	 	224.7900	 	1.54584
904	59.8087	40.2503	 	 	224.7900	 	1.54507
905	59.8417	46.9970	 	 	224.7900	 	1.54429
906	59.8747	46.2977	 	 	224.7900	 	1.54352
907	59.9077	43.7282	 	 	224.7900	 	1.54275
908	59.9407	47.0643	 	 	224.7900	 	1.54198
909	59.9737	40.1907	 	 	224.7900	 	1.54121
910	60.0067	46.7172	 	 	224.7900	 	1.54044
911	60.0397	52.5706	 	 	224.7900	 	1.53967
912	60.0727	42.5834	 	 	224.7900	 	1.53891
913	60.1057	40.0024	 	 	224.7900	 	1.53814
914	60.1387	49.1488	 	 	224.7900	 	1.53738
915	60.1717	46.6545	 	 	224.7900	 	1.53661
916	60.2047	38.6438	 	 	224.7900	 	1.53585
917	60.2377	47.0651	 	 	224.7900	 	1.53509
918	60.2707	45.4396	 	 	224.7900	 	1.53432
919	60.3037	50.1861	 	 	224.7900	 	1.53356
920	60.3367	47.4166	 	 	224.7900	 	1.53280
921	60.3697	42.9554	 	 	224.7900	 	1.53204
922	60.4027	47.9974	 	 	224.7900	 	1.53129
923	60.4357	45.2521	 	 	224.7900	 	1.53053
924	60.4687	39.9978	 	 	224.7900	 	1.52977
925	60.5017	41.2766	 	 	224.7900	 	1.52902
926	60.5347	44.3034	 	 	224.7900	 	1.52826
927	60.5677	47.3489	 	 	224.7900	 	1.52751
928	60.6007	49.3494	 	 	224.7900	 	1.52676
929	60.6337	42.9504	 	 	224.7900	 	1.52600
930	60.6667	48.6994	 	 	224.7900	 	1.52525
931	60.6997	46.3715	 	 	224.7900	 	1.52450
932	60.7327	55.6262	 	 	224.7900	 	1.52375
933	60.7657	40.3501	 	 	224.7900	 	1.52301
934	60.7987	42.7071	 	 	224.7900	 	1.52226
935	60.8317	60.8114	 	 	224.7900	 	1.52151
936	60.8647	55.8690	 	 	224.7900	 	1.52076
937	60.8977	37.6650	 	 	224.7900	 	1.52002
938	60.9307	44.0861	 	 	224.7900	 	1.51928
939	60.9637	60.1477	 	 	224.7900	 	1.51853
940	60.9967	54.6165	 	 	224.7900	 	1.51779
941	61.0297	51.8809	 	 	224.7900	 	1.51705
942	61.0627	49.2414	 	 	224.7900	 	1.51631
943	61.0957	35.4529	 	 	224.7900	 	1.51557
944	61.1287	49.2195	 	 	224.7900	 	1.51483
945	61.1617	40.3260	 	 	224.7900	 	1.51409
946	61.1947	44.4720	 	 	224.7900	 	1.51335
947	61.2277	35.6439	 	 	224.7900	 	1.51262
948	61.2607	50.9197	 	 	224.7900	 	1.51188
949	61.2937	48.1180	 	 	224.7900	 	1.51115
950	61.3267	55.9483	 	 	224.7900	 	1.51041
951	61.3597	34.2264	 	 	224.7900	 	1.50968
952	61.3927	41.8154	 	 	224.7900	 	1.50895
953	61.4257	37.1796	 	 	224.7900	 	1.50821
954	61.4587	48.4205	 	 	224.7900	 	1.50748
955	61.4917	48.0636	 	 	224.7900	 	1.50675
956	61.5247	35.9515	 	 	224.7900	 	1.50602
957	61.5577	47.7983	 	 	224.7900	 	1.50530
958	61.5907	43.5894	 	 	224.7900	 	1.50457
959	61.6237	47.4462	 	 	224.7900	 	1.50384
960	61.6567	46.2453	 	 	224.7900	 	1.50312
961	61.6897	62.4084	 	 	224.7900	 	1.50239
962	61.7227	33.5183	 	 	224.7900	 	1.50167
963	61.7557	47.2797	 	 	224.7900	 	1.50094
964	61.7887	39.4405	 	 	224.7900	 	1.50022
965	61.8217	45.9386	 	 	224.7900	 	1.49950
966	61.8547	36.8001	 	 	224.7900	 	1.49878
967	61.8877	39.5106	 	 	224.7900	 	1.49806
968	61.9207	39.4526	 	 	224.7900	 	1.49734
969	61.9537	55.0045	 	 	224.7900	 	1.49662
970	61.9867	46.5101	 	 	224.7900	 	1.49590
971	62.0197	37.5761	 	 	224.7900	 	1.49519
972	62.0527	46.1431	 	 	224.7900	 	1.49447
973	62.0857	49.2856	 	 	224.7900	 	1.49376
974	62.1187	42.7112	 	 	224.7900	 	1.49304
975	62.1517	48.9207	 	 	224.7900	 	1.49233
976	62.1847	42.2224	 	 	224.7900	 	1.49162
977	62.2177	42.9478	 	 	224.7900	 	1.49090
978	62.2507	47.9483	 	 	224.7900	 	1.49019
979	62.2837	43.9108	 	 	224.7900	 	1.48948
980	62.3167	49.7277	 	 	224.7900	 	1.48877
981	62.3497	45.8389	 	 	224.7900	 	1.48806
982	62.3827	50.7655	 	 	224.7900	 	1.48736
