No.,Pos. [°2Th.],Iobs [cts],Icalc [cts],Iback [cts],CT [s],ESD,D spacings
507,46.7077,58.8356, , ,224.7900, ,1.94319
508,46.7407,65.1845, , ,224.7900, ,1.94190
509,46.7737,58.4866, , ,224.7900, ,1.94061
510,46.8067,51.8730, , ,224.7900, ,1.93931
511,46.8397,54.3115, , ,224.7900, ,1.93803
512,46.8727,58.0830, , ,224.7900, ,1.93674
513,46.9057,58.9968, , ,224.7900, ,1.93545
514,46.9387,56.9454, , ,224.7900, ,1.93417
515,46.9717,49.9787, , ,224.7900, ,1.93289
516,47.0047,53.3199, , ,224.7900, ,1.93161
517,47.0377,64.8559, , ,224.7900, ,1.93033
518,47.0707,67.5401, , ,224.7900, ,1.92905
519,47.1037,62.4836, , ,224.7900, ,1.92778
520,47.1367,57.0034, , ,224.7900, ,1.92650
521,47.1697,51.4590, , ,224.7900, ,1.92523
522,47.2027,53.5109, , ,224.7900, ,1.92396
523,47.2357,70.6027, , ,224.7900, ,1.92270
524,47.2687,72.8995, , ,224.7900, ,1.92143
525,47.3017,65.7437, , ,224.7900, ,1.92017
526,47.3347,62.0037, , ,224.7900, ,1.91891
527,47.3677,62.6969, , ,224.7900, ,1.91765
528,47.4007,60.9657, , ,224.7900, ,1.91639
529,47.4337,57.2710, , ,224.7900, ,1.91513
530,47.4667,60.4422, , ,224.7900, ,1.91388
531,47.4997,59.3936, , ,224.7900, ,1.91263
532,47.5327,63.8558, , ,224.7900, ,1.91137
533,47.5657,62.6425, , ,224.7900, ,1.91013
534,47.5987,62.2874, , ,224.7900, ,1.90888
535,47.6317,51.9912, , ,224.7900, ,1.90763
536,47.6647,57.9244, , ,224.7900, ,1.90639
537,47.6977,53.5964, , ,224.7900, ,1.90515
538,47.7307,68.9861, , ,224.7900, ,1.90391
539,47.7637,57.3771, , ,224.7900, ,1.90267
540,47.7967,70.0673, , ,224.7900, ,1.90143
541,47.8297,64.7916, , ,224.7900, ,1.90020
542,47.8627,58.6758, , ,224.7900, ,1.89896
543,47.8957,57.4471, , ,224.7900, ,1.89773
544,47.9287,60.9431, , ,224.7900, ,1.89650
545,47.9617,65.7777, , ,224.7900, ,1.89527
546,47.9947,57.7663, , ,224.7900, ,1.89405
547,48.0277,64.5878, , ,224.7900, ,1.89282
548,48.0607,69.0651, , ,224.7900, ,1.89160
549,48.0937,59.5079, , ,224.7900, ,1.89038
550,48.1267,65.4027, , ,224.7900, ,1.88916
551,48.1597,55.8162, , ,224.7900, ,1.88794
552,48.1927,52.4061, , ,224.7900, ,1.88673
553,48.2257,64.4553, , ,224.7900, ,1.88551
554,48.2587,84.8193, , ,224.7900, ,1.88430
555,48.2917,65.0721, , ,224.7900, ,1.88309
556,48.3247,54.1845, , ,224.7900, ,1.88188
557,48.3577,56.9097, , ,224.7900, ,1.88068
558,48.3907,66.5863, , ,224.7900, ,1.87947
559,48.4237,66.0507, , ,224.7900, ,1.87827
560,48.4567,52.9417, , ,224.7900, ,1.87706
561,48.4897,56.5987, , ,224.7900, ,1.87586
562,48.5227,55.1816, , ,224.7900, ,1.87467
563,48.5557,44.2628, , ,224.7900, ,1.87347
564,48.5887,44.7623, , ,224.7900, ,1.87227
565,48.6217,49.3514, , ,224.7900, ,1.87108
566,48.6547,71.4238, , ,224.7900, ,1.86989
567,48.6877,61.4928, , ,224.7900, ,1.86870
568,48.7207,67.3145, , ,224.7900, ,1.86751
569,48.7537,55.0777, , ,224.7900, ,1.86632
570,48.7867,52.8036, , ,224.7900, ,1.86514
571,48.8197,56.1788, , ,224.7900, ,1.86395
572,48.8527,51.5283, , ,224.7900, ,1.86277
573,48.8857,60.7638, , ,224.7900, ,1.86159
574,48.9187,56.4371, , ,224.7900, ,1.86041
575,48.9517,49.5431, , ,224.7900, ,1.85923
576,48.9847,57.4959, , ,224.7900, ,1.85806
577,49.0177,54.5409, , ,224.7900, ,1.85689
578,49.0507,56.9348, , ,224.7900, ,1.85571
579,49.0837,49.9972, , ,224.7900, ,1.85454
580,49.1167,48.0378, , ,224.7900, ,1.85337
581,49.1497,51.6729, , ,224.7900, ,1.85221
582,49.1827,51.6875, , ,224.7900, ,1.85104
583,49.2157,56.7831, , ,224.7900, ,1.84988
584,49.2487,62.5148, , ,224.7900, ,1.84872
585,49.2817,67.7055, , ,224.7900, ,1.84755
586,49.3147,62.7451, , ,224.7900, ,1.84640
587,49.3477,55.6367, , ,224.7900, ,1.84524
588,49.3807,57.4709, , ,224.7900, ,1.84408
589,49.4137,65.6675, , ,224.7900, ,1.84293
590,49.4467,67.7814, , ,224.7900, ,1.84177
591,49.4797,65.9964, , ,224.7900, ,1.84062
592,49.5127,59.6629, , ,224.7900, ,1.83947
593,49.5457,52.9656, , ,224.7900, ,1.83833
594,49.5787,57.0344, , ,224.7900, ,1.83718
595,49.6117,58.5635, , ,224.7900, ,1.83603
596,49.6447,56.4368, , ,224.7900, ,1.83489
597,49.6777,58.4620, , ,224.7900, ,1.83375
598,49.7107,54.0252, , ,224.7900, ,1.83261
599,49.7437,50.6366, , ,224.7900, ,1.83147
600,49.7767,49.7303, , ,224.7900, ,1.83033
601,49.8097,50.2165, , ,224.7900, ,1.82920
602,49.8427,57.7975, , ,224.7900, ,1.82807
603,49.8757,52.8824, , ,224.7900, ,1.82693
604,49.9087,54.7840, , ,224.7900, ,1.82580
605,49.9417,60.1718, , ,224.7900, ,1.82467
606,49.9747,52.1116, , ,224.7900, ,1.82355
607,50.0077,57.0132, , ,224.7900, ,1.82242
608,50.0407,58.0250, , ,224.7900, ,1.82130
609,50.0737,58.8182, , ,224.7900, ,1.82017
610,50.1067,65.0038, , ,224.7900, ,1.81905
611,50.1397,60.6736, , ,224.7900, ,1.81793
612,50.1727,52.2078, , ,224.7900, ,1.81681
613,50.2057,60.1001, , ,224.7900, ,1.81570
614,50.2387,63.7510, , ,224.7900, ,1.81458
615,50.2717,55.8087, , ,224.7900, ,1.81347
616,50.3047,56.0539, , ,224.7900, ,1.81235
617,50.3377,67.6603, , ,224.7900, ,1.81124
618,50.3707,60.2021, , ,224.7900, ,1.81013
619,50.4037,60.8809, , ,224.7900, ,1.80903
620,50.4367,47.1825, , ,224.7900, ,1.80792
621,50.4697,66.1950, , ,224.7900, ,1.80682
622,50.5027,62.7420, , ,224.7900, ,1.80571
623,50.5357,66.5944, , ,224.7900, ,1.80461
624,50.5687,64.1203, , ,224.7900, ,1.80351
625,50.6017,64.1140, , ,224.7900, ,1.80241
626,50.6347,58.3763, , ,224.7900, ,1.80131
627,50.6677,71.0901, , ,224.7900, ,1.80022
628,50.7007,71.1170, , ,224.7900, ,1.79912
629,50.7337,60.6709, , ,224.7900, ,1.79803
630,50.7667,70.3725, , ,224.7900, ,1.79694
631,50.7997,57.8265, , ,224.7900, ,1.79585
632,50.8327,53.3374, , ,224.7900, ,1.79476
633,50.8657,67.9232, , ,224.7900, ,1.79367
634,50.8987,60.0243, , ,224.7900, ,1.79259
635,50.9317,64.9205, , ,224.7900, ,1.79150
636,50.9647,56.2542, , ,224.7900, ,1.79042
637,50.9977,61.7538, , ,224.7900, ,1.78934
638,51.0307,41.1718, , ,224.7900, ,1.78826
639,51.0637,49.3398, , ,224.7900, ,1.78718
640,51.0967,57.3759, , ,224.7900, ,1.78611
641,51.1297,48.9076, , ,224.7900, ,1.78503
642,51.1627,56.0699, , ,224.7900, ,1.78396
643,51.1957,72.0188, , ,224.7900, ,1.78288
644,51.2287,74.8754, , ,224.7900, ,1.78181
645,51.2617,70.7041, , ,224.7900, ,1.78074
646,51.2947,57.3174, , ,224.7900, ,1.77968
647,51.3277,58.3293, , ,224.7900, ,1.77861
648,51.3607,59.8240, , ,224.7900, ,1.77754
649,51.3937,54.3421, , ,224.7900, ,1.77648
650,51.4267,55.3824, , ,224.7900, ,1.77542
651,51.4597,52.0907, , ,224.7900, ,1.77436
652,51.4927,51.7670, , ,224.7900, ,1.77330
653,51.5257,51.2458, , ,224.7900, ,1.77224
654,51.5587,65.8880, , ,224.7900, ,1.77118
655,51.5917,74.6640, , ,224.7900, ,1.77013
656,51.6247,61.6106, , ,224.7900, ,1.76907
657,51.6577,63.7768, , ,224.7900, ,1.76802
658,51.6907,56.5866, , ,224.7900, ,1.76697
659,51.7237,52.0031, , ,224.7900, ,1.76592
660,51.7567,53.3345, , ,224.7900, ,1.76487
661,51.7897,57.9399, , ,224.7900, ,1.76382
662,51.8227,52.2756, , ,224.7900, ,1.76278
663,51.8557,59.9887, , ,224.7900, ,1.76173
664,51.8887,57.7242, , ,224.7900, ,1.76069
665,51.9217,66.5364, , ,224.7900, ,1.75965
666,51.9547,63.5458, , ,224.7900, ,1.75861
667,51.9877,60.8060, , ,224.7900, ,1.75757
668,52.0207,62.7261, , ,224.7900, ,1.75653
669,52.0537,58.7836, , ,224.7900, ,1.75550
670,52.0867,55.3700, , ,224.7900, ,1.75446
671,52.1197,60.8895, , ,224.7900, ,1.75343
672,52.1527,72.6835, , ,224.7900, ,1.75240
673,52.1857,71.9514, , ,224.7900, ,1.75137
674,52.2187,69.9303, , ,224.7900, ,1.75034
675,52.2517,74.0044, , ,224.7900, ,1.74931
676,52.2847,78.1940, , ,224.7900, ,1.74828
677,52.3177,79.8191, , ,224.7900, ,1.74726
678,52.3507,80.4163, , ,224.7900, ,1.74624
679,52.3837,84.2813, , ,224.7900, ,1.74521
680,52.4167,88.2433, , ,224.7900, ,1.74419
681,52.4497,89.3339, , ,224.7900, ,1.74317
682,52.4827,86.9888, , ,224.7900, ,1.74215
683,52.5157,91.9244, , ,224.7900, ,1.74114
684,52.5487,82.4846, , ,224.7900, ,1.74012
685,52.5817,95.5213, , ,224.7900, ,1.73911
686,52.6147,105.0665, , ,224.7900, ,1.73809
687,52.6477,114.2675, , ,224.7900, ,1.73708
688,52.6807,118.8037, , ,224.7900, ,1.73607
689,52.7137,126.3788, , ,224.7900, ,1.73506
690,52.7467,163.4044, , ,224.7900, ,1.73405
691,52.7797,183.7131, , ,224.7900, ,1.73305
692,52.8127,190.6730, , ,224.7900, ,1.73204
693,52.8457,219.5338, , ,224.7900, ,1.73104
694,52.8787,247.0319, , ,224.7900, ,1.73004
695,52.9117,268.8676, , ,224.7900, ,1.72903
696,52.9447,298.6314, , ,224.7900, ,1.72803
697,52.9777,345.8379, , ,224.7900, ,1.72704
698,53.0107,397.1674, , ,224.7900, ,1.72604
699,53.0437,421.3014, , ,224.7900, ,1.72504
700,53.0767,451.1897, , ,224.7900, ,1.72405
701,53.1097,454.8326, , ,224.7900, ,1.72305
702,53.1427,479.7098, , ,224.7900, ,1.72206
703,53.1757,527.5899, , ,224.7900, ,1.72107
704,53.2087,483.3661, , ,224.7900, ,1.72008
705,53.2417,483.4774, , ,224.7900, ,1.71909
706,53.2747,457.6635, , ,224.7900, ,1.71811
707,53.3077,420.7885, , ,224.7900, ,1.71712
708,53.3407,390.7516, , ,224.7900, ,1.71614
709,53.3737,353.1780, , ,224.7900, ,1.71515
710,53.4067,278.2166, , ,224.7900, ,1.71417
711,53.4397,258.0152, , ,224.7900, ,1.71319
712,53.4727,257.2518, , ,224.7900, ,1.71221
713,53.5057,193.0735, , ,224.7900, ,1.71123
714,53.5387,178.2204, , ,224.7900, ,1.71026
715,53.5717,143.9223, , ,224.7900, ,1.70928
716,53.6047,133.4006, , ,224.7900, ,1.70830
717,53.6377,118.7713, , ,224.7900, ,1.70733
718,53.6707,123.6200, , ,224.7900, ,1.70636
719,53.7037,98.1545, , ,224.7900, ,1.70539
720,53.7367,105.1079, , ,224.7900, ,1.70442
721,53.7697,110.4818, , ,224.7900, ,1.70345
722,53.8027,87.1130, , ,224.7900, ,1.70248
723,53.8357,87.4844, , ,224.7900, ,1.70152
724,53.8687,94.8825, , ,224.7900, ,1.70055
725,53.9017,82.4432, , ,224.7900, ,1.69959
726,53.9347,87.5142, , ,224.7900, ,1.69863
727,53.9677,87.3517, , ,224.7900, ,1.69767
728,54.0007,82.1505, , ,224.7900, ,1.69671
729,54.0337,80.9955, , ,224.7900, ,1.69575
730,54.0667,84.9239, , ,224.7900, ,1.69479
731,54.0997,73.6573, , ,224.7900, ,1.69384
732,54.1327,78.3481, , ,224.7900, ,1.69288
733,54.1657,78.0122, , ,224.7900, ,1.69193
734,54.1987,63.8058, , ,224.7900, ,1.69098
735,54.2317,62.5996, , ,224.7900, ,1.69003
736,54.2647,71.0751, , ,224.7900, ,1.68908
737,54.2977,68.4421, , ,224.7900, ,1.68813
738,54.3307,65.9964, , ,224.7900, ,1.68718
739,54.3637,61.3139, , ,224.7900, ,1.68623
740,54.3967,74.1148, , ,224.7900, ,1.68529
741,54.4297,74.9129, , ,224.7900, ,1.68435
742,54.4627,67.8360, , ,224.7900, ,1.68340
743,54.4957,75.2955, , ,224.7900, ,1.68246
744,54.5287,86.4562, , ,224.7900, ,1.68152
745,54.5617,72.1805, , ,224.7900, ,1.68058
746,54.5947,58.2523, , ,224.7900, ,1.67964
747,54.6277,66.6743, , ,224.7900, ,1.67871
748,54.6607,72.8836, , ,224.7900, ,1.67777
749,54.6937,72.5479, , ,224.7900, ,1.67684
750,54.7267,69.8106, , ,224.7900, ,1.67590
751,54.7597,71.6688, , ,224.7900, ,1.67497
752,54.7927,70.4340, , ,224.7900, ,1.67404
753,54.8257,68.4551, , ,224.7900, ,1.67311
754,54.8587,70.5550, , ,224.7900, ,1.67218
755,54.8917,63.3910, , ,224.7900, ,1.67126
756,54.9247,56.0867, , ,224.7900, ,1.67033
757,54.9577,58.9856, , ,224.7900, ,1.66941
758,54.9907,66.5752, , ,224.7900, ,1.66848
759,55.0237,70.4213, , ,224.7900, ,1.66756
760,55.0567,73.0186, , ,224.7900, ,1.66664
761,55.0897,72.4772, , ,224.7900, ,1.66572
762,55.1227,73.4430, , ,224.7900, ,1.66480
763,55.1557,77.3980, , ,224.7900, ,1.66388
764,55.1887,67.7736, , ,224.7900, ,1.66296
765,55.2217,74.0673, , ,224.7900, ,1.66205
766,55.2547,78.0328, , ,224.7900, ,1.66113
767,55.2877,72.4161, , ,224.7900, ,1.66022
768,55.3207,73.2514, , ,224.7900, ,1.65931
769,55.3537,79.7979, , ,224.7900, ,1.65840
770,55.3867,73.6728, , ,224.7900, ,1.65749
771,55.4197,78.7919, , ,224.7900, ,1.65658
772,55.4527,83.5330, , ,224.7900, ,1.65567
773,55.4857,85.9525, , ,224.7900, ,1.65476
774,55.5187,71.8244, , ,224.7900, ,1.65386
775,55.5517,81.6480, , ,224.7900, ,1.65295
776,55.5847,96.4214, , ,224.7900, ,1.65205
777,55.6177,105.5960, , ,224.7900, ,1.65115
778,55.6507,120.1223, , ,224.7900, ,1.65025
779,55.6837,119.7720, , ,224.7900, ,1.64935
780,55.7167,140.3735, , ,224.7900, ,1.64845
781,55.7497,146.6019, , ,224.7900, ,1.64755
782,55.7827,138.6402, , ,224.7900, ,1.64665
783,55.8157,143.1058, , ,224.7900, ,1.64576
784,55.8487,145.1210, , ,224.7900, ,1.64486
785,55.8817,154.9915, , ,224.7900, ,1.64397
786,55.9147,155.4643, , ,224.7900, ,1.64308
787,55.9477,163.5174, , ,224.7900, ,1.64219
788,55.9807,200.3039, , ,224.7900, ,1.64130
789,56.0137,188.5047, , ,224.7900, ,1.64041
790,56.0467,227.5951, , ,224.7900, ,1.63952
791,56.0797,250.1122, , ,224.7900, ,1.63864
792,56.1127,259.9876, , ,224.7900, ,1.63775
793,56.1457,305.3994, , ,224.7900, ,1.63687
794,56.1787,288.4740, , ,224.7900, ,1.63598
795,56.2117,281.2503, , ,224.7900, ,1.63510
796,56.2447,303.8020, , ,224.7900, ,1.63422
797,56.2777,309.6667, , ,224.7900, ,1.63334
798,56.3107,298.0049, , ,224.7900, ,1.63246
799,56.3437,276.9326, , ,224.7900, ,1.63158
800,56.3767,327.1484, , ,224.7900, ,1.63071
801,56.4097,309.9422, , ,224.7900, ,1.62983
802,56.4427,310.5123, , ,224.7900, ,1.62896
803,56.4757,316.1480, , ,224.7900, ,1.62808
804,56.5087,294.1155, , ,224.7900, ,1.62721
805,56.5417,286.6417, , ,224.7900, ,1.62634
806,56.5747,283.5479, , ,224.7900, ,1.62547
807,56.6077,282.1741, , ,224.7900, ,1.62460
808,56.6407,291.5892, , ,224.7900, ,1.62373
809,56.6737,265.7234, , ,224.7900, ,1.62286
810,56.7067,268.8292, , ,224.7900, ,1.62200
811,56.7397,266.6669, , ,224.7900, ,1.62113
812,56.7727,220.9340, , ,224.7900, ,1.62027
813,56.8057,214.0676, , ,224.7900, ,1.61940
814,56.8387,203.2974, , ,224.7900, ,1.61854
815,56.8717,178.1324, , ,224.7900, ,1.61768
816,56.9047,167.2237, , ,224.7900, ,1.61682
817,56.9377,155.0486, , ,224.7900, ,1.61596
818,56.9707,137.9254, , ,224.7900, ,1.61511
819,57.0037,135.9444, , ,224.7900, ,1.61425
820,57.0367,127.6718, , ,224.7900, ,1.61339
821,57.0697,113.7600, , ,224.7900, ,1.61254
822,57.1027,110.8559, , ,224.7900, ,1.61169
823,57.1357,92.5491, , ,224.7900, ,1.61083
824,57.1687,95.4747, , ,224.7900, ,1.60998
825,57.2017,91.4371, , ,224.7900, ,1.60913
826,57.2347,90.1166, , ,224.7900, ,1.60828
827,57.2677,91.9884, , ,224.7900, ,1.60743
828,57.3007,86.3608, , ,224.7900, ,1.60659
829,57.3337,80.7474, , ,224.7900, ,1.60574
830,57.3667,76.9958, , ,224.7900, ,1.60489
831,57.3997,64.3314, , ,224.7900, ,1.60405
832,57.4327,60.3990, , ,224.7900, ,1.60321
833,57.4657,63.2243, , ,224.7900, ,1.60236
834,57.4987,60.7484, , ,224.7900, ,1.60152
835,57.5317,68.6547, , ,224.7900, ,1.60068
836,57.5647,69.4467, , ,224.7900, ,1.59984
837,57.5977,60.6930, , ,224.7900, ,1.59901
838,57.6307,64.2015, , ,224.7900, ,1.59817
839,57.6637,65.2363, , ,224.7900, ,1.59733
840,57.6967,56.2526, , ,224.7900, ,1.59650
841,57.7297,63.2962, , ,224.7900, ,1.59566
842,57.7627,50.6866, , ,224.7900, ,1.59483
843,57.7957,45.0027, , ,224.7900, ,1.59400
844,57.8287,52.1909, , ,224.7900, ,1.59317
845,57.8617,62.0444, , ,224.7900, ,1.59234
846,57.8947,56.2179, , ,224.7900, ,1.59151
847,57.9277,61.3083, , ,224.7900, ,1.59068
848,57.9607,59.3687, , ,224.7900, ,1.58985
849,57.9937,49.9249, , ,224.7900, ,1.58903
850,58.0267,43.8694, , ,224.7900, ,1.58820
851,58.0597,56.8715, , ,224.7900, ,1.58738
852,58.0927,73.9692, , ,224.7900, ,1.58655
853,58.1257,54.5395, , ,224.7900, ,1.58573
854,58.1587,53.2193, , ,224.7900, ,1.58491
855,58.1917,56.0315, , ,224.7900, ,1.58409
856,58.2247,61.1409, , ,224.7900, ,1.58327
857,58.2577,50.2444, , ,224.7900, ,1.58245
858,58.2907,56.0033, , ,224.7900, ,1.58164
859,58.3237,54.1623, , ,224.7900, ,1.58082
860,58.3567,44.5638, , ,224.7900, ,1.58000
861,58.3897,49.7838, , ,224.7900, ,1.57919
862,58.4227,60.6234, , ,224.7900, ,1.57838
863,58.4557,50.3042, , ,224.7900, ,1.57756
864,58.4887,51.6571, , ,224.7900, ,1.57675
865,58.5217,39.0765, , ,224.7900, ,1.57594
866,58.5547,52.5832, , ,224.7900, ,1.57513
867,58.5877,60.5308, , ,224.7900, ,1.57432
868,58.6207,51.7288, , ,224.7900, ,1.57352
869,58.6537,45.2888, , ,224.7900, ,1.57271
870,58.6867,55.8365, , ,224.7900, ,1.57190
871,58.7197,44.0084, , ,224.7900, ,1.57110
872,58.7527,52.8946, , ,224.7900, ,1.57029
873,58.7857,55.9311, , ,224.7900, ,1.56949
874,58.8187,49.2540, , ,224.7900, ,1.56869
875,58.8517,55.6577, , ,224.7900, ,1.56789
876,58.8847,53.1829, , ,224.7900, ,1.56709
877,58.9177,45.5998, , ,224.7900, ,1.56629
878,58.9507,44.0848, , ,224.7900, ,1.56549
879,58.9837,59.2979, , ,224.7900, ,1.56469
880,59.0167,57.4539, , ,224.7900, ,1.56390
881,59.0497,38.6274, , ,224.7900, ,1.56310
882,59.0827,48.0723, , ,224.7900, ,1.56231
883,59.1157,43.2016, , ,224.7900, ,1.56152
884,59.1487,50.3712, , ,224.7900, ,1.56072
885,59.1817,41.2828, , ,224.7900, ,1.55993
886,59.2147,52.7994, , ,224.7900, ,1.55914
887,59.2477,56.7958, , ,224.7900, ,1.55835
888,59.2807,47.5676, , ,224.7900, ,1.55756
889,59.3137,50.4128, , ,224.7900, ,1.55677
890,59.3467,54.2862, , ,224.7900, ,1.55599
891,59.3797,54.2486, , ,224.7900, ,1.55520
892,59.4127,46.6457, , ,224.7900, ,1.55442
893,59.4457,57.0126, , ,224.7900, ,1.55363
894,59.4787,56.3199, , ,224.7900, ,1.55285
895,59.5117,46.3215, , ,224.7900, ,1.55207
896,59.5447,43.6877, , ,224.7900, ,1.55129
897,59.5777,59.4649, , ,224.7900, ,1.55051
898,59.6107,55.7855, , ,224.7900, ,1.54973
899,59.6437,51.2917, , ,224.7900, ,1.54895
900,59.6767,50.0992, , ,224.7900, ,1.54817
901,59.7097,53.3508, , ,224.7900, ,1.54739
902,59.7427,52.3472, , ,224.7900, ,1.54662
903,59.7757,52.9805, , ,224.7900, ,1.54584
904,59.8087,45.0741, , ,224.7900, ,1.54507
905,59.8417,44.2830, , ,224.7900, ,1.54429
906,59.8747,50.1205, , ,224.7900, ,1.54352
907,59.9077,53.1816, , ,224.7900, ,1.54275
908,59.9407,49.6630, , ,224.7900, ,1.54198
909,59.9737,44.4818, , ,224.7900, ,1.54121
910,60.0067,43.4895, , ,224.7900, ,1.54044
911,60.0397,43.9936, , ,224.7900, ,1.53967
912,60.0727,50.7915, , ,224.7900, ,1.53891
913,60.1057,54.6521, , ,224.7900, ,1.53814
914,60.1387,54.2849, , ,224.7900, ,1.53738
915,60.1717,51.6637, , ,224.7900, ,1.53661
916,60.2047,52.3461, , ,224.7900, ,1.53585
917,60.2377,59.4855, , ,224.7900, ,1.53509
918,60.2707,55.1829, , ,224.7900, ,1.53432
919,60.3037,53.6088, , ,224.7900, ,1.53356
920,60.3367,52.9971, , ,224.7900, ,1.53280
921,60.3697,54.4796, , ,224.7900, ,1.53204
922,60.4027,56.6404, , ,224.7900, ,1.53129
923,60.4357,54.2841, , ,224.7900, ,1.53053
924,60.4687,51.6595, , ,224.7900, ,1.52977
925,60.5017,47.5875, , ,224.7900, ,1.52902
926,60.5347,41.1978, , ,224.7900, ,1.52826
927,60.5677,50.9501, , ,224.7900, ,1.52751
928,60.6007,45.9975, , ,224.7900, ,1.52676
929,60.6337,48.4148, , ,224.7900, ,1.52600
930,60.6667,54.7417, , ,224.7900, ,1.52525
931,60.6997,53.5177, , ,224.7900, ,1.52450
932,60.7327,51.7671, , ,224.7900, ,1.52375
933,60.7657,51.4379, , ,224.7900, ,1.52301
934,60.7987,53.2018, , ,224.7900, ,1.52226
935,60.8317,51.6972, , ,224.7900, ,1.52151
936,60.8647,42.7155, , ,224.7900, ,1.52076
937,60.8977,46.6645, , ,224.7900, ,1.52002
938,60.9307,47.8444, , ,224.7900, ,1.51928
939,60.9637,38.6863, , ,224.7900, ,1.51853
940,60.9967,55.0032, , ,224.7900, ,1.51779
941,61.0297,53.9511, , ,224.7900, ,1.51705
942,61.0627,46.2100, , ,224.7900, ,1.51631
943,61.0957,48.0883, , ,224.7900, ,1.51557
944,61.1287,49.9430, , ,224.7900, ,1.51483
945,61.1617,60.6684, , ,224.7900, ,1.51409
946,61.1947,55.1543, , ,224.7900, ,1.51335
947,61.2277,41.1280, , ,224.7900, ,1.51262
948,61.2607,67.5317, , ,224.7900, ,1.51188
949,61.2937,50.8765, , ,224.7900, ,1.51115
950,61.3267,43.0451, , ,224.7900, ,1.51041
951,61.3597,59.8301, , ,224.7900, ,1.50968
952,61.3927,39.4763, , ,224.7900, ,1.50895
953,61.4257,33.2148, , ,224.7900, ,1.50821
954,61.4587,36.8057, , ,224.7900, ,1.50748
955,61.4917,50.1524, , ,224.7900, ,1.50675
956,61.5247,38.0248, , ,224.7900, ,1.50602
957,61.5577,55.2825, , ,224.7900, ,1.50530
958,61.5907,52.4903, , ,224.7900, ,1.50457
959,61.6237,46.6706, , ,224.7900, ,1.50384
960,61.6567,55.6339, , ,224.7900, ,1.50312
961,61.6897,47.5053, , ,224.7900, ,1.50239
962,61.7227,57.9081, , ,224.7900, ,1.50167
963,61.7557,61.6799, , ,224.7900, ,1.50094
964,61.7887,53.7418, , ,224.7900, ,1.50022
965,61.8217,49.5588, , ,224.7900, ,1.49950
966,61.8547,53.0039, , ,224.7900, ,1.49878
967,61.8877,52.4220, , ,224.7900, ,1.49806
968,61.9207,46.5786, , ,224.7900, ,1.49734
969,61.9537,52.6197, , ,224.7900, ,1.49662
970,61.9867,54.2536, , ,224.7900, ,1.49590
971,62.0197,59.8925, , ,224.7900, ,1.49519
972,62.0527,59.1062, , ,224.7900, ,1.49447
973,62.0857,60.8434, , ,224.7900, ,1.49376
974,62.1187,54.3138, , ,224.7900, ,1.49304
975,62.1517,56.4882, , ,224.7900, ,1.49233
976,62.1847,61.0249, , ,224.7900, ,1.49162
977,62.2177,56.7078, , ,224.7900, ,1.49090
978,62.2507,52.0576, , ,224.7900, ,1.49019
979,62.2837,64.3494, , ,224.7900, ,1.48948
980,62.3167,62.6557, , ,224.7900, ,1.48877
981,62.3497,53.3336, , ,224.7900, ,1.48806
982,62.3827,49.8071, , ,224.7900, ,1.48736
983,62.4157,64.2140, , ,224.7900, ,1.48665
984,62.4487,66.9870, , ,224.7900, ,1.48594
985,62.4817,69.3963, , ,224.7900, ,1.48524
986,62.5147,72.1727, , ,224.7900, ,1.48453
987,62.5477,70.6003, , ,224.7900, ,1.48383
988,62.5807,72.5264, , ,224.7900, ,1.48313
989,62.6137,78.0901, , ,224.7900, ,1.48242
990,62.6467,91.4510, , ,224.7900, ,1.48172
991,62.6797,90.7959, , ,224.7900, ,1.48102
992,62.7127,88.5496, , ,224.7900, ,1.48032
993,62.7457,112.1368, , ,224.7900, ,1.47962
994,62.7787,118.8389, , ,224.7900, ,1.47892
995,62.8117,120.6148, , ,224.7900, ,1.47823
996,62.8447,143.9384, , ,224.7900, ,1.47753
997,62.8777,158.6243, , ,224.7900, ,1.47683
998,62.9107,177.5508, , ,224.7900, ,1.47614
999,62.9437,187.6070, , ,224.7900, ,1.47544
1000,62.9767,203.1362, , ,224.7900, ,1.47475
1001,63.0097,236.3303, , ,224.7900, ,1.47406
1002,63.0427,278.9209, , ,224.7900, ,1.47336
1003,63.0757,309.6426, , ,224.7900, ,1.47267
1004,63.1087,352.4923, , ,224.7900, ,1.47198
1005,63.1417,383.1657, , ,224.7900, ,1.47129
1006,63.1747,391.0887, , ,224.7900, ,1.47060
1007,63.2077,396.4727, , ,224.7900, ,1.46992
1008,63.2407,451.8977, , ,224.7900, ,1.46923
1009,63.2737,472.9032, , ,224.7900, ,1.46854
1010,63.3067,477.2167, , ,224.7900, ,1.46785
1011,63.3397,443.7878, , ,224.7900, ,1.46717
1012,63.3727,443.4705, , ,224.7900, ,1.46648
1013,63.4057,477.5256, , ,224.7900, ,1.46580
1014,63.4387,460.6875, , ,224.7900, ,1.46512
1015,63.4717,432.5650, , ,224.7900, ,1.46444
1016,63.5047,370.3412, , ,224.7900, ,1.46375
1017,63.5377,373.1845, , ,224.7900, ,1.46307
1018,63.5707,302.6956, , ,224.7900, ,1.46239
1019,63.6037,319.5614, , ,224.7900, ,1.46171
1020,63.6367,242.0465, , ,224.7900, ,1.46104
1021,63.6697,230.5021, , ,224.7900, ,1.46036
